country,namePlant,latitude,longitude,primaryfuel
United Kingdom,Bloodhills - repowering,52.707,1.6644,wind
United Kingdom,Bloxwich Battery,52.5901,-2.01,storage
United Kingdom,Blue Gates Farm,51.8631,1.0042,wind
United Kingdom,Blue House,54.6326,-1.2684,solar
United Kingdom,Blantyre Muir Wind Farm extension,55.7416,-4.09,wind
United Kingdom,Blackawton Solar Farm,50.3641,-3.6421,solar
United Kingdom,Bootham Lane Phase 2,53.5861,-1.0105,waste
United Kingdom,Boston Landfill Scheme,52.9522,0.005,waste
United Kingdom,Branston solar park,53.1813,-0.4736,solar
United Kingdom,Bratton Fleming Solar Farm,51.1252,-3.9249,solar
United Kingdom,Braydon Manor Farm,51.5885,-1.9362,solar
United Kingdom,Brazier Landfill Scheme,51.8157,-0.056,waste
United Kingdom,Brechfa Forest West,51.9606,-4.1234,wind
United Kingdom,Bredbury Park Way - AD Stockport (Waste AD),53.4274,-2.1143,biomass
United Kingdom,Brenig Wind Farm (Resubmission),53.109,-3.5031,wind
United Kingdom,Brenkley Landfill,55.069,-1.6743,waste
United Kingdom,Bretby Power,52.7867,-1.5848,waste
United Kingdom,Briar Solar Farm,52.6452,1.2582,solar
United Kingdom,Brickyard Barn (resubmission),52.2506,-1.5558,solar
United Kingdom,Brigg Renewable Energy Plant (Re-submission),53.5423,-0.5096,biomass
United Kingdom,Bristol STW (Waste AD),51.5128,-2.67,biomass
United Kingdom,British Sugar - Bury,52.2543,0.727,biomass
United Kingdom,Briton / Neath,51.6431,-3.8325,waste
United Kingdom,Briton Ferry,51.6422,-3.831,waste
United Kingdom,Broadgate Solar Farm,50.8523,-3.7396,solar
United Kingdom,Bransholme Solar CIC,53.8085,-0.3158,solar
United Kingdom,Braich Ddu,52.5951,-3.9576,wind
United Kingdom,Braevallich,56.2112,-5.2805,hydro
United Kingdom,Braes of Doune Wind Farm,56.2698,-4.0589,wind
United Kingdom,Bottom Plain,50.7127,-2.1654,solar
United Kingdom,Boulfruich,58.2999,-3.4434,wind
United Kingdom,Boundary Lane,54.8478,-1.9282,wind
United Kingdom,Bourne Farm,50.7756,-2.3952,solar
United Kingdom,Bourne Park (Solar),50.7779,-2.3943,solar
United Kingdom,Bourne Park AD (AD),50.7771,-2.3941,biomass
United Kingdom,Bowbeat (Emly Bank),55.7117,-3.1336,wind
United Kingdom,Bowbeat (Roughside),55.7117,-3.1336,wind
United Kingdom,Boscombe Airfield,51.1514,-1.7379,solar
United Kingdom,Bowden Lane Solar Park,50.9818,-2.4287,solar
United Kingdom,Bowmore,56.1833,-2.5667,oil
United Kingdom,Boxted Airfield,51.9431,0.9296,solar
United Kingdom,Boyndie,57.6607,-2.6518,wind
United Kingdom,Boyndie Airfield,57.6653,-2.639,wind
United Kingdom,Brackagh Quarry,54.8112,-6.7082,wind
United Kingdom,Bradford Solar Park,50.7807,-4.4415,solar
United Kingdom,Bradgate Quarry Landfill Gas Scheme,52.6727,-1.2428,waste
United Kingdom,Bradwell,51.7098,0.821,wind
United Kingdom,Bowerhouse Farm,51.345,-2.8611,solar
United Kingdom,Brockaghboy Wind Farm,54.9806,-6.765,wind
United Kingdom,Black Rock,57.6692,-4.3504,hydro
United Kingdom,Black Law Extension - 1b,55.7622,-3.7626,wind
United Kingdom,Beechgrove Farm,50.7904,-2.9226,solar
United Kingdom,Beeston Weir Hydro Scheme,52.9122,-1.2087,hydro
United Kingdom,Beinn Eagagach Hydro,56.6439,-3.8218,hydro
United Kingdom,Beinn Ghlas,56.3823,-5.2977,wind
United Kingdom,Beinn Tharsuinn,57.7882,-4.2482,wind
United Kingdom,Beinn Tharsuinn Windfarm Project,57.8053,-4.329,wind
United Kingdom,Beinn an Tuirc 1,55.5732,-5.5874,wind
United Kingdom,Beinn an Tuirc 2,55.5732,-5.5874,wind
United Kingdom,Beinneun,57.0956,-4.9655,wind
United Kingdom,Beinneun Windfarm Extension,57.0956,-4.9655,wind
United Kingdom,Bellhouse Pit Landfill Scheme,51.8753,0.8198,waste
United Kingdom,Bellhouse South,51.8643,0.8293,waste
United Kingdom,Ben Aketil,57.4298,-6.4583,wind
United Kingdom,Ben Aketil Extension,57.4298,-6.4583,wind
United Kingdom,Ben Glas,56.3299,-4.7172,hydro
United Kingdom,Benbole,50.5401,-4.7826,solar
United Kingdom,Bendealt Wind Farm  Highland,57.7055,-4.4267,wind
United Kingdom,Beddington EfW,51.3805,-0.1472,waste
United Kingdom,Beddingham 'B' Landfill Scheme,50.849,0.0513,waste
United Kingdom,Bedborough,50.8173,-1.9243,solar
United Kingdom,Beckton Sewage Treatment Works,51.5256,0.0799,wind
United Kingdom,Barvills Solar Farm (resubmission),51.4721,0.4234,solar
United Kingdom,Basin Bridge Farm,52.5614,-1.4184,solar
United Kingdom,Basingstoke Sewage Treatment Works,51.2917,-1.0343,biomass
United Kingdom,Bassingbourn Solar Farm,52.0701,-0.0423,solar
United Kingdom,Batsworthy Cross,50.9717,-3.6891,wind
United Kingdom,Battens Farm Solar Park,51.482,-2.165,solar
United Kingdom,Battlefield EfW,52.7426,-2.7272,waste
United Kingdom,Bay Farm,52.3163,0.4989,solar
United Kingdom,Bennett Bank Landfill Site (lfg),54.1603,-3.2037,waste
United Kingdom,Beacon Hill,50.7546,-2.0297,waste
United Kingdom,Bears Down,50.4703,-4.9556,wind
United Kingdom,Beatrice,58.0882,-2.9502,wind
United Kingdom,Beatrice Demonstrator,58.2528,-2.8884,wind
United Kingdom,Beck Burn (resubmission),55.0107,-3.0263,wind
United Kingdom,Beckley Solar Farm,50.7618,-1.6798,solar
United Kingdom,Beckton Gas Pressure Reduction Station,51.5182,0.0885,biomass
United Kingdom,Beckton STW Biodiesel Power Plant,51.5178,0.0935,biomass
United Kingdom,Beckton STW Enhanced Sludge Digestion,51.5256,0.0799,waste
United Kingdom,Beaford Brook Solar Park,50.9217,-4.0387,solar
United Kingdom,Black Peak Farm,52.0782,0.0489,solar
United Kingdom,Bent Spur Solar Farm,53.5331,-2.376,solar
United Kingdom,Bentley Estate,50.9335,0.1108,solar
United Kingdom,Bilsthorpe,53.142,-1.0252,solar
United Kingdom,Bilsthorpe (Land off Forest Lane),53.1271,-1.042,solar
United Kingdom,Bin Mountain Wind Farm,54.6414,-7.6054,wind
United Kingdom,Binn Landfill,56.3103,-3.3335,waste
United Kingdom,Binsted,50.8338,-0.6061,solar
United Kingdom,Birch Airfield,51.837,0.7886,solar
United Kingdom,Birkhall Estate,57.0045,-3.0814,hydro
United Kingdom,Birmingham Bio-Power Plant,52.4624,-1.8417,biomass
United Kingdom,Bishop's Waltham Solar Farm,50.9443,-1.2081,solar
United Kingdom,Bishops Sutton,51.0827,-1.1511,solar
United Kingdom,Bishopthorpe,53.5099,-0.0007,wind
United Kingdom,Blaby Solar Farm,52.5654,-1.13,solar
United Kingdom,Black Bush Farm,52.5497,-0.1479,solar
United Kingdom,Black Dog,57.2205,-2.0604,waste
United Kingdom,Black Hill,55.7992,-2.4322,wind
United Kingdom,Black Law,55.7622,-3.7626,wind
United Kingdom,Black Law 2,55.7622,-3.7626,wind
United Kingdom,Bilsham Farm,50.8138,-0.6357,solar
United Kingdom,Billinge Hill Quarry Landfill Scheme,53.5062,-2.7176,waste
United Kingdom,Bilbster,58.4488,-3.2498,wind
United Kingdom,Biglis Farm,51.4233,-3.2395,solar
United Kingdom,Bentley Estate 2,53.105,-2.4728,solar
United Kingdom,Bentwaters CHP,52.1299,1.4303,biomass
United Kingdom,Bentwaters Park,52.13,1.4303,biomass
United Kingdom,Bentwaters Park (extension),52.1253,1.4428,biomass
United Kingdom,Berry Burn,57.4466,-3.4754,wind
United Kingdom,Berry Court Farm,51.328,-1.1122,solar
United Kingdom,Berry Court Solar Farm - energy storage,51.3257,-1.1099,storage
United Kingdom,Berthlwyd Farm,51.5834,-3.3322,solar
United Kingdom,Bentham Farm,51.6055,-1.8987,solar
United Kingdom,Berwick solar farm,50.856,0.1748,solar
United Kingdom,Bessy Bell 2,54.705,-7.4265,wind
United Kingdom,Betton Abbots,52.6702,-2.7201,waste
United Kingdom,Betty Hill,58.5356,-4.1947,wind
United Kingdom,Bewick Drift,55.2152,-1.5572,wind
United Kingdom,Bhlaraidh (previously Balmacaan),57.2191,-4.5819,wind
United Kingdom,Bicker Fen,52.9379,-0.2178,wind
United Kingdom,Bidston Moss Landfill Scheme,53.4101,-3.0756,waste
United Kingdom,Bidwell Solar Farm - resubmission,50.4391,-3.7313,solar
United Kingdom,Bessy Bell 1,54.704,-7.4405,wind
United Kingdom,DPD Distribution Centre,52.5068,-2.009,solar
United Kingdom,Ardtornish Estate-Upgrade to existing,56.5583,-5.6873,hydro
United Kingdom,Dalby,52.8065,-1.0343,wind
United Kingdom,Hazard Farm,50.4202,-3.761,solar
United Kingdom,Hazlehead,53.5316,-1.7312,wind
United Kingdom,Heathfield 'A' Landfill,50.6992,-3.5589,waste
United Kingdom,Heathfield 'C' Landfill Scheme,50.5744,-3.6099,waste
United Kingdom,Heathlands,54.9444,-2.9786,solar
United Kingdom,Heathrow Airport Biomass CHP,51.4592,-0.4595,biomass
United Kingdom,Helland Meads - resubmission,51.0174,-2.9591,solar
United Kingdom,Hellrigg,54.8533,-3.3475,wind
United Kingdom,Henbury Quarry,50.7735,-2.0477,solar
United Kingdom,Hendai Farm,51.6745,-3.2765,solar
United Kingdom,Hendre Fawr Farm,51.7409,-3.5913,solar
United Kingdom,Henley Solar Farm,52.4861,-2.8034,solar
United Kingdom,Hewas Solar Farm,50.3414,-4.9303,solar
United Kingdom,Heysham 1,54.0285,-2.916,nuclear
United Kingdom,Heysham 2,54.0285,-2.916,nuclear
United Kingdom,Heysham South Wind Farm,54.0342,-2.865,wind
United Kingdom,Heywood,53.596,-2.196,solar
United Kingdom,Hayle Wave Hub (Test Site),50.205,-5.4423,wave and tidal
United Kingdom,High Dyke (Mill Farm),52.8826,-0.5994,solar
United Kingdom,Hayford Farm - extension,52.6868,-2.942,solar
United Kingdom,Hawton Wind Farm,53.0482,-0.8142,wind
United Kingdom,Hare Hill,55.3628,-4.1263,wind
United Kingdom,Hare Hill (B),54.7616,-1.4151,wind
United Kingdom,Hare Hill 2,55.3628,-4.1263,wind
United Kingdom,Hare Hill RO,54.7616,-1.4151,wind
United Kingdom,Harestanes,55.239,-3.5742,wind
United Kingdom,Harewood Whin Landfill Site,53.9576,-1.1724,waste
United Kingdom,Harlock Hill Wind Farm,54.2049,-3.1467,wind
United Kingdom,Harn Hill Quarry Landfill Site,51.5894,-2.5932,waste
United Kingdom,Hartlepool,54.6341,-1.1801,nuclear
United Kingdom,Hatch Penn Farm PV,52.0212,-0.0136,solar
United Kingdom,Hatchlands Farm,50.4236,-3.7849,solar
United Kingdom,Haverigg 3,54.204,-3.3245,wind
United Kingdom,Haverigg Repowering (Haverigg II),54.204,-3.3245,wind
United Kingdom,Haverton Hill Incinerator,54.5945,-1.2602,waste
United Kingdom,Hawkers Farm,51.2256,-2.7641,solar
United Kingdom,Hawkers Farm (resubmission),51.2244,-2.7639,solar
United Kingdom,Hawksland Solar,50.5027,-4.8918,solar
United Kingdom,Hayford Farm,52.6895,-2.9445,solar
United Kingdom,High Haswell Wind Farm,54.7875,-1.4312,wind
United Kingdom,High Heavens Landfill,51.6009,-0.7987,waste
United Kingdom,High Hedley I,54.7637,-1.7575,wind
United Kingdom,Hill Farm,51.9621,-1.3333,solar
United Kingdom,Hill Farm - Energy Barn,52.7279,-1.4589,storage
United Kingdom,Hill Farm Solar Park,50.6975,-1.1322,solar
United Kingdom,Hill Farm Solar Park (VoWH),51.6166,-1.348,solar
United Kingdom,Hill Hall Farm,51.9634,0.4035,solar
United Kingdom,Hill and Moor Landfill Scheme,52.133,-2.0306,waste
United Kingdom,Hill of Auquhirie,56.9552,-3.1772,wind
United Kingdom,Hill of Balquhindachy extension,57.4724,-2.241,wind
United Kingdom,Hill of Easterton,57.3761,-2.3933,wind
United Kingdom,Hill of Easterton Extension,57.3761,-2.3933,wind
United Kingdom,Hill of Fiddes,57.3109,-2.1096,wind
United Kingdom,Hill of Glaschyle Wind Farm,57.5105,-3.6156,wind
United Kingdom,Hill of Lybster,58.6024,-3.6881,wind
United Kingdom,Hill of Lybster (Extension),58.6024,-3.6881,wind
United Kingdom,Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm,57.4535,-2.1647,wind
United Kingdom,Hill of Stroupster Windfarm,58.5793,-3.1324,wind
United Kingdom,Hill of Tillymorgan (Kirkton Farm) Wind turbines (resubmission),57.3441,-2.6104,wind
United Kingdom,Hill End Farm,51.3118,-1.1114,solar
United Kingdom,Highwood Lane,50.99,-1.5059,solar
United Kingdom,Highfields South Landfill Gas,52.6234,-1.9363,waste
United Kingdom,Highfields Farm (Colchester),51.8248,0.7195,solar
United Kingdom,High Hedley II,54.7637,-1.7575,wind
United Kingdom,High Leas,53.3199,0.0947,solar
United Kingdom,High Meadow Farm,54.5912,-1.3775,solar
United Kingdom,High Penn Solar Park,51.4512,-1.986,solar
United Kingdom,High Pow,54.7895,-3.1912,wind
United Kingdom,High Sharpley,54.8403,-1.3375,wind
United Kingdom,High Volts RO,54.6936,-1.3003,wind
United Kingdom,Highampton A,50.8172,-4.1164,solar
United Kingdom,Hardingham Solar Farm - extension,52.6032,1.0304,solar
United Kingdom,Higher Bye,51.1726,-3.3597,solar
United Kingdom,Higher Hatherleigh Solar Farm extension,51.0438,-2.4107,solar
United Kingdom,Higher Hill Farm (extension),51.0794,-2.6955,solar
United Kingdom,Higher Hill Solar Park,51.0763,-2.6892,solar
United Kingdom,Higher Knapp Farm,51.0193,-2.9962,solar
United Kingdom,Higher Pirzwell Solar Farm,50.8745,-3.3154,solar
United Kingdom,Higher Tregarne Solar Farm,50.1217,-5.1351,solar
United Kingdom,Higher Trevartha Farm,50.4517,-4.4281,solar
United Kingdom,Highfields Farm (Braintree),51.8248,0.7195,solar
United Kingdom,Higher Hatherleigh Solar Farm,51.0437,-2.4272,solar
United Kingdom,Hardingham Solar Farm,52.6041,1.0351,solar
United Kingdom,Harburnhead Wind Farm,55.8087,-3.5322,wind
United Kingdom,Harbour Road,55.5471,-4.6814,biomass
United Kingdom,Green Croft Solar Farm,54.8476,-1.7367,solar
United Kingdom,Green Farm (resubmission),51.9119,1.1535,solar
United Kingdom,Green Knowes,56.2492,-3.6663,wind
United Kingdom,Green Rigg,55.1323,-2.127,wind
United Kingdom,Green Waste Composting Facility (Waste AD),51.2168,-1.0653,biomass
United Kingdom,Green's Lodge Farm,52.724,-1.3125,biomass
United Kingdom,GreenPark,51.419,-0.9855,wind
United Kingdom,Greencroft Estate Turbines,54.8497,-1.7487,wind
United Kingdom,Greendykeside,55.912,-3.9032,wind
United Kingdom,Greengairs Landfill Scheme Phase I,55.8152,-3.9405,waste
United Kingdom,Greengairs Landfill Scheme Phase II,55.905,-3.945,waste
United Kingdom,Greengairs Landfill Scheme Phase III,55.905,-3.945,waste
United Kingdom,Greengairs Landfill Scheme Phase IV,55.905,-3.945,waste
United Kingdom,Greengairs Landfill Scheme Phase V,55.905,-3.945,waste
United Kingdom,Greengairs Landfill Scheme Phase VI,55.905,-3.945,waste
United Kingdom,Greenhill Anaerobic Digestion Plant,50.7219,-1.2896,biomass
United Kingdom,Greenhill Croft,57.5946,-2.2011,wind
United Kingdom,Greaves Solar Farm,54.2859,-2.6851,solar
United Kingdom,Greatmoor EfW,51.9143,-0.9989,waste
United Kingdom,Greater Gabbard,51.9176,1.9284,wind
United Kingdom,Great Yarmouth,52.5839,1.7338,gas
United Kingdom,Grange Solar Farm,53.0282,-0.8145,solar
United Kingdom,Granox Biogas Plant,53.3525,-2.7467,biomass
United Kingdom,Grantham Solar Park,52.9712,-0.7225,solar
United Kingdom,Granville Ecopark,54.491,-6.8121,biomass
United Kingdom,Granville Landfill Site,52.705,-2.4084,waste
United Kingdom,Granville Road Solar Farm,52.7091,-2.4123,solar
United Kingdom,Gravel Pit Farm (Resubmission),54.02,-0.9579,biomass
United Kingdom,Gravel Works  Wasing Estate,51.3797,-1.1932,solar
United Kingdom,Greenoakhill,55.839,-4.1318,waste
United Kingdom,Great Blakenham EfW,52.1039,1.0984,waste
United Kingdom,Great Eppleton RO,54.8273,-1.4272,wind
United Kingdom,Great Glen Scheme,57.2016,-4.7213,hydro
United Kingdom,Great Hele Farm AD farm waste,51.0051,-3.8238,biomass
United Kingdom,Great Houndbeare Farm,50.7326,-3.3512,solar
United Kingdom,Great Knowles,50.8042,-4.3769,solar
United Kingdom,Great Orton,54.8706,-3.072,wind
United Kingdom,Great Seabrook Farm,51.8502,-0.6484,solar
United Kingdom,Great Wilbraham Solar Farm,52.1845,0.2699,solar
United Kingdom,Great Eppleton (ex NFFO),54.8273,-1.4272,wind
United Kingdom,Hill of Towie,57.6228,-3.341,wind
United Kingdom,Greenvale AP Wind Turbine - resubmission,52.5207,-0.0046,wind
United Kingdom,Griffin,56.5812,-3.7338,wind
United Kingdom,Hale Farm Solar,50.7784,-1.864,solar
United Kingdom,Halifax Farm,52.6398,-1.3252,wind
United Kingdom,Hall Farm,52.0529,-1.1533,solar
United Kingdom,Hall Farm  East Beckham,52.9134,1.1868,solar
United Kingdom,Hall Farm Routh,53.8737,-0.3609,wind
United Kingdom,Hall Farm Solar Farm (Newbold Verdon),52.6303,-1.3482,solar
United Kingdom,Hallburn Farm (resubmission),55.0096,-2.9153,wind
United Kingdom,Halsary Wind Farm,58.4309,-3.4444,wind
United Kingdom,Halse Farm,51.0517,-3.2126,solar
United Kingdom,Halstead Renewable Power Project (Waste AD),51.9421,0.6578,biomass
United Kingdom,Hameldon Hill Extension,53.771,-2.3062,wind
United Kingdom,Hammar's Hill,59.0957,-3.0727,wind
United Kingdom,Hammerfest (EMEC),58.9628,-3.4937,wave and tidal
United Kingdom,Hammond Court Farm,51.5389,-2.5314,solar
United Kingdom,Hampole Wind Farm,53.5766,-1.255,wind
United Kingdom,Hamptworth,50.966,-1.675,solar
United Kingdom,Handley Park - resubmission,52.1079,-1.0207,solar
United Kingdom,Haigh Hall Solar Farm (Resubmission),53.7119,-1.5715,solar
United Kingdom,Hagshaw Hill 2,55.5666,-3.9203,wind
United Kingdom,Hagshaw Hill 1,55.5553,-3.9201,wind
United Kingdom,Hagshaw Hill (S15) Wind Farm  Lanarkshire,55.5554,-3.9203,wind
United Kingdom,Grove Farm (solar),51.0766,-3.2622,solar
United Kingdom,Grove Solar Park (Phase 1),50.9636,-1.479,solar
United Kingdom,Grove Solar Park (Phase 2),50.9636,-1.479,solar
United Kingdom,Grudie,57.6499,-5.4127,hydro
United Kingdom,Gruig,55.0188,-6.2857,wind
United Kingdom,Gunfleet Sands 1,51.7308,1.218,wind
United Kingdom,Gunfleet Sands 2,51.7272,1.2459,wind
United Kingdom,Gunfleet Sands 3,51.703,1.1919,wind
United Kingdom,Gremista Wind Farm,60.1924,-1.1671,wind
United Kingdom,Gwynt y Mor,53.454,-3.6266,wind
United Kingdom,HENDRA HOLIDAY PARK SOLAR FARM,50.3996,-5.0556,solar
United Kingdom,Haddo,57.4287,-2.3076,wind
United Kingdom,Hadley Farm,52.9609,-2.7241,solar
United Kingdom,Hadley Farm (Orta Membury Solar Farm),51.4806,-1.564,solar
United Kingdom,Hadlow Solar Park,51.1869,0.3409,solar
United Kingdom,Hadyard Hill,55.2568,-4.7319,wind
United Kingdom,Hafod-Y-Dafal Farm,51.7258,-3.1582,solar
United Kingdom,Hafoty Ucha '2' and '3' Wind Turbine,52.9962,-3.5883,wind
United Kingdom,Gypsom Solar Farm,52.7397,-1.1161,solar
United Kingdom,Grange Resubmission,53.6379,-0.7001,wind
United Kingdom,Hillhouse Farm,51.7357,-2.3624,solar
United Kingdom,Hillsmoor Solar Farm,50.8112,-4.0867,solar
United Kingdom,Kencot Hill Solar Farm (revised application),51.7601,-1.6396,solar
United Kingdom,Kendoon,55.0736,-4.1408,hydro
United Kingdom,Kenninghall Solar Farm,52.4329,0.9909,solar
United Kingdom,Kentish Flats,51.4606,1.0938,wind
United Kingdom,Kentish Flats Extension,51.45,1.08,wind
United Kingdom,Kentishes Solar Farm,51.9059,0.6024,solar
United Kingdom,Kernow Solar Farm,50.4298,-5.0054,solar
United Kingdom,Kerriers Solar Park,50.4424,-4.8164,solar
United Kingdom,Kerry Falls,57.7203,-5.6792,hydro
United Kingdom,Ketton Solar Farm,52.6441,-0.5588,solar
United Kingdom,Ketton Solar Phase 2,52.6441,-0.5588,solar
United Kingdom,Kia Ora Farm,50.8545,-3.4082,solar
United Kingdom,Kibblesworth Landfill Site,54.9026,-1.6039,waste
United Kingdom,Kilbraur,57.9924,-3.9787,wind
United Kingdom,Kilbraur Windfarm,58.0404,-4.0588,wind
United Kingdom,Kildrummy,57.2253,-2.7029,wind
United Kingdom,Kilgallioch wind farm,54.9885,-4.8017,wind
United Kingdom,Kenardington Place Farm,51.0612,0.8125,solar
United Kingdom,Killan Farm Solar Array Extens,51.6265,-4.0459,solar
United Kingdom,Keltneyburn Hydro,56.6139,-4.0027,hydro
United Kingdom,Kellygreen Farm,50.5629,-4.7479,solar
United Kingdom,Jacksbank Wind Farm (Glenbervie),56.9399,-2.3866,wind
United Kingdom,Jaguar,52.6353,-2.1434,solar
United Kingdom,Jameson Road,53.9032,-3.0167,waste
United Kingdom,Javelin Park EfW,51.7925,-2.2907,waste
United Kingdom,Jordanston Solar Farm,51.6754,-4.7959,solar
United Kingdom,Jubilee Farm  Barnby Moor,53.3659,-1.033,solar
United Kingdom,Judkins Landfill Scheme,52.5319,-1.4825,waste
United Kingdom,Judkins Landfill Site Phase 3,52.5319,-1.4811,waste
United Kingdom,K L Technologies Wind Turbine,52.7712,0.3857,wind
United Kingdom,K3 CHP Facility (Kemsley EfW),51.3669,0.7589,waste
United Kingdom,KELLAS WIND FARM,57.5677,-3.396,wind
United Kingdom,KERNICK MICA DAM - SOLAR FARM,50.3534,-4.9043,solar
United Kingdom,Kaimes Landfill Site,55.8837,-3.3956,waste
United Kingdom,Keadby,53.6118,-0.7637,wind
United Kingdom,Keadby GT,53.5944,-0.7504,gas
United Kingdom,Keith Hill (resubmission),55.8173,-2.8255,wind
United Kingdom,Kelburn,55.7563,-4.8062,wind
United Kingdom,Kelmarsh Wind Farm (Resubmission),52.4028,-0.9598,wind
United Kingdom,Killingholme,53.6535,-0.2556,gas
United Kingdom,Kilmelfort,56.2727,-5.4897,hydro
United Kingdom,Kilmorack,57.4632,-4.5121,hydro
United Kingdom,Kirton Solar PV Farm,52.9323,-0.0966,solar
United Kingdom,Knabs Ridge,53.999,-1.6496,wind
United Kingdom,Knockcairn Road,54.6088,-6.1672,solar
United Kingdom,Knockworthy Farm Solar Park,50.9853,-4.1224,solar
United Kingdom,Knolton Farmhouse Cheese Solar Farm,52.9588,-2.9559,solar
United Kingdom,Knostrop Sewage Treatment Works,53.7815,-1.4912,biomass
United Kingdom,Knottingley A,53.7028,-1.2423,solar
United Kingdom,Knottingley B,53.7028,-1.2423,solar
United Kingdom,Knowlton,51.2349,1.2649,solar
United Kingdom,Kype Muir Wind Farm,55.6327,-4.0361,wind
United Kingdom,L'Field Stewartby Landfill Site,52.0788,-0.5203,waste
United Kingdom,LADEHEAD FARM - WIND TURBINES,55.6495,-3.9221,wind
United Kingdom,LITTLE TREVEASE SOLAR PARK,50.1421,-5.1935,solar
United Kingdom,Laceby Solar Farm,53.5251,-0.1461,solar
United Kingdom,Lackford Estate Solar Park,52.2888,0.611,solar
United Kingdom,Dagenham,51.5187,0.1508,wind
United Kingdom,Lackford Landfill Scheme,52.2923,0.6379,waste
United Kingdom,Kirkwall,58.9848,-2.9587,oil
United Kingdom,Kirkless Power,53.5474,-2.5901,waste
United Kingdom,Kirkheaton,55.0865,-1.989,wind
United Kingdom,Kirkby Moor,54.2575,-3.1357,wind
United Kingdom,Kiln Pit Hill,54.886,-1.9144,wind
United Kingdom,Kilroot OCGT,54.7251,-5.7643,gas
United Kingdom,Kilsby Landfill Scheme,52.3207,-1.1681,waste
United Kingdom,Kinblethmont,56.615,-2.5987,solar
United Kingdom,Kinegar Quarry (resubmission),55.9348,-2.3637,wind
United Kingdom,King George Dock,53.7424,-0.2835,biomass
United Kingdom,King's Yard,51.5359,-0.0056,biomass
United Kingdom,Kingairloch,56.6214,-5.5289,hydro
United Kingdom,Jacks Lane,52.8841,0.6874,wind
United Kingdom,Kingmoor Park,54.9302,-2.972,solar
United Kingdom,Kingsburn,56.089,-4.1231,wind
United Kingdom,Kingsland Barton Solar Farm (resubmission),51.0181,-3.865,solar
United Kingdom,Kingspan,53.2897,-3.2008,wind
United Kingdom,Kingspan Insulation Solar Installation,53.7944,-1.2259,solar
United Kingdom,Kingston Farm,51.3466,-2.2442,solar
United Kingdom,Kinlochleven Hydro Power Station,56.7146,-4.9634,hydro
United Kingdom,Kinmel 1 CIC,53.2868,-3.5252,solar
United Kingdom,Kinmel 2 CIC,53.2868,-3.5252,solar
United Kingdom,Kings Barn Farm - Energy Barn,50.8898,-0.3172,storage
United Kingdom,JG Pears' animal rendering facility,53.2138,-0.7981,biomass
United Kingdom,Iwood Lane Solar Farm,51.3593,-2.7913,solar
United Kingdom,Iwade Solar Farm,51.3671,0.6542,solar
United Kingdom,Hook Valley Solar Park,51.0486,-2.4349,solar
United Kingdom,Hope Solar Farm,50.211,-5.3661,solar
United Kingdom,Hoplass Farm,51.6698,-5.0127,solar
United Kingdom,Hoprigshiels Community Wind Farm,55.9207,-2.3915,wind
United Kingdom,Hopton Road Industrial Estate,51.3713,-1.9676,solar
United Kingdom,Horam,50.9313,0.2377,solar
United Kingdom,Horncliffe Quarry,53.6842,-2.2947,waste
United Kingdom,Horncliffe Quarry (Extension),53.6842,-2.2947,waste
United Kingdom,Hornsea 1 - Heron & Njord,53.6815,1.4207,wind
United Kingdom,Horsacott Farm Solar Park,51.0642,-4.1088,solar
United Kingdom,Horton Landfill Site,50.8985,-0.2878,waste
United Kingdom,Houghton-le-Spring Landfill Site,54.8438,-1.4515,waste
United Kingdom,House O'Hill,57.6219,-2.0425,wind
United Kingdom,Howdon STW,55.0074,-1.4319,waste
United Kingdom,Howton,50.4424,-4.282,solar
United Kingdom,Huddlesford Farm,52.6839,-1.7755,solar
United Kingdom,Huggin's Hall,51.0936,0.5083,storage
United Kingdom,Hook Moor,53.8119,-1.3355,wind
United Kingdom,Honington Solar Farm,52.3396,0.7886,solar
United Kingdom,Homestead Farm,50.694,-1.4431,solar
United Kingdom,Homestead,52.1026,-0.9232,solar
United Kingdom,Himley Wood Landfill Site,52.5159,-2.1503,waste
United Kingdom,Hinkley Point B,51.2085,-3.1334,nuclear
United Kingdom,Hitchin,51.9769,-0.298,waste
United Kingdom,Hoback Farm,52.1191,-0.0291,solar
United Kingdom,Hogsbrook Farm - Farm AD,50.6928,-3.3841,biomass
United Kingdom,Holbrook Community Renewable Energy Centre,53.3308,-1.3323,biomass
United Kingdom,Holiday Moss Gas to Energy II,53.5122,-2.7705,waste
United Kingdom,Holiday Moss Landfill Gas Scheme,53.5122,-2.7705,waste
United Kingdom,Hull Biomass Plant (Tansterne power station),53.819,-0.1465,biomass
United Kingdom,Hollamoor Farm (PV),51.0506,-4.0744,solar
United Kingdom,Holly Farm Solar Park,50.688,-2.3171,solar
United Kingdom,Holmside,54.8471,-1.6776,wind
United Kingdom,Holton Airfield,52.3606,1.5258,solar
United Kingdom,Holtwood Farm,52.8882,-1.8077,solar
United Kingdom,Holwell Hill,51.1983,-2.384,solar
United Kingdom,Home Farm,51.4745,-3.2928,solar
United Kingdom,Home Farm (Merton - solar),51.8648,-1.1438,solar
United Kingdom,Homeland Solar Farm,50.847,-1.8648,solar
United Kingdom,Hollies,53.143,0.2411,wind
