country,year,population,carbon_intensity_elec,coal_consumption,coal_elec_per_capita,coal_electricity,electricity_demand,electricity_generation,energy_per_capita,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,greenhouse_gas_emissions,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,other_renewable_consumption,other_renewable_electricity,other_renewables_elec_per_capita,other_renewables_energy_per_capita,per_capita_electricity,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita
North America,1991,432663819,0.0,5635.021,4207.108,1820.263,0.0,3952.292,63224.582,6264.195,1011.932,437.826,14478.203,0.0,1828.955,1429.561,618.519,4227.196,2080.995,1695.049,733.386,4809.727,11279.024,486.736,210.593,26068.795,221.182,71.761,165.859,511.21,9134.788,2060.379,1603.426,693.744,4762.079,1.42,1.11,0.48,3.282,8.823,6.896,2.984,20.392
North America,1992,438123767,0.0,5677.257,4238.713,1857.081,0.0,3984.393,63400.598,6480.355,1064.509,466.387,14791.152,0.0,1758.607,1357.445,594.729,4013.951,2086.381,1678.258,735.285,4762.081,11491.751,433.972,190.134,26229.463,238.176,77.146,176.083,543.628,9094.217,2006.81,1541.267,675.266,4580.463,1.224,0.945,0.414,2.793,8.802,6.794,2.977,20.09
North America,1993,443652232,0.0,5845.818,4339.331,1925.154,0.0,4118.792,63895.164,6665.275,1083.11,480.524,15023.649,0.0,1862.385,1419.636,629.825,4197.849,2101.54,1669.386,740.627,4736.909,11580.811,449.023,199.21,26103.352,244.891,79.333,178.819,551.988,9283.829,2117.859,1606.523,712.737,4773.692,1.423,1.085,0.481,3.207,9.16,6.983,3.098,20.648
North America,1994,449318557,0.0,5891.264,4302.532,1933.208,0.0,4210.412,64532.77,6848.821,1183.294,531.676,15242.686,0.0,1799.048,1354.062,608.405,4003.947,2228.784,1748.137,785.47,4960.365,11930.97,453.265,203.66,26553.477,245.891,79.469,176.866,547.254,9370.66,2056.952,1539.97,691.937,4577.938,1.505,1.133,0.509,3.349,10.508,7.909,3.554,23.387
North America,1995,455163077,0.0,5960.484,4306.352,1960.092,0.0,4331.059,64996.105,7133.505,1264.973,575.769,15672.417,0.0,1992.962,1480.752,673.983,4378.566,2311.018,1789.362,814.452,5077.341,11891.566,343.779,156.476,26125.947,241.36,77.805,170.94,530.271,9515.399,2245.538,1660.025,755.582,4933.48,1.547,1.15,0.523,3.4,9.669,7.184,3.27,21.244
North America,1996,461221140,0.0,6229.24,4453.199,2053.909,0.0,4450.173,66273.391,7271.089,1147.165,529.097,15764.864,0.0,2173.228,1593.479,734.946,4711.901,2299.07,1756.729,810.241,4984.746,12302.802,360.862,166.437,26674.41,247.303,79.784,172.985,536.192,9648.676,2432.05,1774.91,818.626,5273.066,1.636,1.2,0.553,3.547,9.883,7.246,3.342,21.427
North America,1997,467453759,0.0,6367.079,4521.434,2113.561,0.0,4517.77,65928.758,7331.801,1201.039,561.43,15684.548,0.0,2165.122,1566.369,732.205,4631.735,2139.888,1613.296,754.141,4577.752,12512.901,415.137,194.058,26768.213,251.37,81.075,173.439,537.742,9664.635,2428.168,1748.255,817.228,5194.457,1.613,1.167,0.546,3.452,10.063,7.28,3.403,21.528
North America,1998,473738739,0.0,6449.968,4546.224,2153.722,0.0,4665.518,65462.562,7236.261,1324.971,627.69,15274.792,0.0,2008.754,1433.964,679.324,4240.215,2239.985,1666.357,789.418,4728.312,12769.615,522.831,247.685,26954.975,253.615,81.807,172.685,535.348,9848.293,2273.263,1614.425,764.816,4798.559,1.602,1.144,0.542,3.382,9.292,6.633,3.142,19.614
North America,1999,479907403,0.0,6428.91,4506.407,2162.658,0.0,4774.153,65837.312,7320.5,1373.297,659.055,15253.985,0.0,2060.307,1451.86,696.758,4293.134,2410.654,1770.269,849.565,5023.165,13059.229,482.239,231.43,27211.975,256.531,82.723,172.373,534.543,9948.072,2332.399,1635.198,784.744,4860.102,1.593,1.123,0.539,3.319,13.968,9.843,4.724,29.106
North America,2000,486124191,465.62,6721.992,4655.716,2263.256,4674.98,4932.626,66661.477,7643.197,1485.243,722.012,15722.725,2296.73,1963.875,1366.208,664.147,4039.864,2480.233,1798.072,874.086,5102.056,13269.027,472.156,229.526,27295.551,258.294,83.221,171.192,531.334,10146.843,2241.433,1550.801,753.882,4610.824,1.603,1.115,0.542,3.298,17.66,12.286,5.972,36.328
North America,2001,491771516,469.064,6558.929,4454.571,2190.631,4595.11,4856.29,64451.191,7330.982,1585.947,779.924,14907.293,2277.91,1679.151,1162.267,571.57,3414.495,2520.771,1818.281,894.179,5125.898,13269.911,493.984,242.927,26983.895,260.839,84.055,170.923,530.408,9875.093,1962.915,1349.058,663.428,3991.519,1.771,1.226,0.603,3.602,21.153,14.642,7.2,43.015
North America,2002,497173054,461.435,6622.44,4478.262,2226.471,4731.56,5004.264,64913.57,7616.769,1711.662,850.992,15320.155,2309.14,1850.633,1275.273,634.032,3722.312,2537.244,1822.035,905.867,5103.341,13277.146,394.897,196.332,26705.279,276.411,89.123,179.26,555.965,10065.436,2160.843,1477.824,734.734,4346.258,1.849,1.274,0.634,3.72,31.949,22.016,10.946,64.261
North America,2003,502448457,466.048,6704.677,4534.564,2278.385,4746.74,5030.855,64500.477,7517.033,1627.495,817.732,14960.805,2344.62,1821.745,1250.2,628.161,3625.734,2473.49,1768.942,888.802,4922.873,13504.173,434.545,218.336,26876.732,274.302,88.684,176.503,545.931,10012.679,2132.929,1452.014,729.562,4245.07,1.866,1.28,0.643,3.713,35.017,24.031,12.074,69.692
North America,2004,507773683,461.533,6730.0,4462.824,2266.104,4857.61,5143.234,65170.941,7569.074,1764.313,895.872,14906.393,2373.77,1810.887,1237.598,628.42,3566.326,2568.84,1829.519,928.982,5059.026,13996.504,439.605,223.22,27564.453,278.124,90.095,177.432,547.732,10128.989,2135.321,1446.679,734.586,4205.262,2.086,1.426,0.724,4.109,44.224,30.224,15.347,87.095
North America,2005,513270888,461.693,6845.555,4506.902,2313.262,4980.91,5272.166,64794.254,7535.271,1833.625,941.146,14680.886,2434.12,1886.121,1283.332,658.697,3674.709,2542.598,1802.846,925.348,4953.716,14003.797,429.704,220.554,27283.443,279.303,90.679,176.669,544.164,10271.703,2224.028,1499.875,769.842,4333.048,2.241,1.525,0.783,4.366,56.362,38.349,19.684,109.81
North America,2006,518977617,453.757,6751.022,4396.49,2281.68,4987.3,5278.726,63828.379,7533.933,1991.826,1033.713,14516.874,2395.26,1910.39,1293.687,671.395,3681.064,2557.875,1805.088,936.8,4928.681,13867.042,256.568,133.153,26719.924,278.043,90.298,173.992,535.751,10171.395,2274.823,1526.182,792.054,4383.279,2.455,1.663,0.863,4.731,83.935,56.84,29.499,161.732
North America,2007,524838668,456.32,6841.358,4418.196,2318.84,5112.21,5413.224,64090.797,7969.52,2162.779,1135.11,15184.704,2470.16,1810.673,1220.094,640.352,3449.962,2583.46,1814.121,952.121,4922.388,13860.283,255.768,134.237,26408.654,282.498,91.933,175.164,538.256,10314.073,2204.359,1470.18,771.607,4200.07,3.225,2.173,1.14,6.144,107.963,72.749,38.182,205.708
North America,2008,530772198,448.242,6707.564,4272.007,2267.462,5078.01,5375.382,62087.43,8030.984,2108.905,1119.348,15130.756,2409.47,1882.318,1262.03,669.85,3546.377,2571.933,1796.999,953.797,4845.644,13070.06,211.725,112.378,24624.611,277.079,90.335,170.195,522.031,10127.475,2333.076,1548.67,821.991,4395.625,4.78,3.205,1.701,9.006,168.898,113.24,60.105,318.212
North America,2009,536655875,431.761,5903.345,3748.022,2011.398,4890.02,5168.65,58615.75,7940.485,2184.846,1172.51,14796.232,2231.62,1868.721,1246.874,669.142,3482.159,2521.403,1753.201,940.866,4698.36,12438.463,187.113,100.415,23177.727,277.546,90.571,168.769,517.177,9631.219,2381.691,1572.725,844.012,4438.022,6.243,4.166,2.235,11.633,229.18,152.917,82.064,427.053
North America,2010,542398360,437.532,6254.897,3899.193,2114.916,5071.78,5359.17,59750.098,8290.135,2317.656,1257.093,15284.218,2344.81,1798.255,1194.482,647.885,3315.378,2517.871,1742.903,945.348,4642.107,12645.73,166.871,90.511,23314.471,286.738,93.577,172.525,528.649,9880.506,2388.091,1568.337,850.663,4402.835,9.294,6.174,3.349,17.136,293.802,195.157,105.853,541.673
North America,2011,547977715,423.184,5924.992,3627.422,1987.746,5104.97,5376.838,59176.871,8527.974,2376.828,1302.449,15562.629,2275.39,2014.462,1332.597,730.234,3676.176,2474.653,1705.948,934.821,4515.975,12471.007,159.346,87.318,22758.236,288.258,94.174,171.858,526.041,9812.147,2686.227,1758.151,963.427,4902.073,15.011,9.93,5.442,27.394,368.495,243.765,133.578,672.464
North America,2012,553416143,412.565,5252.812,3148.662,1742.521,5068.44,5328.733,57396.789,8846.604,2770.718,1533.36,15985.445,2198.45,1888.066,1244.251,688.589,3411.657,2401.699,1649.382,912.794,4339.771,12273.223,156.983,86.877,22177.203,292.941,95.678,172.887,529.332,9628.8,2641.566,1720.65,952.236,4773.2,27.947,18.417,10.192,50.499,432.612,285.095,157.776,781.712
North America,2013,558712197,409.613,5431.861,3247.242,1814.274,5106.59,5369.333,58245.391,9142.065,2565.953,1433.629,16362.745,2199.35,1877.302,1232.858,688.813,3360.052,2471.626,1691.504,945.064,4423.791,12376.567,149.209,83.365,22151.955,306.524,100.136,179.227,548.626,9610.195,2738.947,1776.642,992.631,4902.25,48.766,32.025,17.893,87.282,506.355,332.532,185.79,906.289
North America,2014,563874452,407.049,5410.141,3216.485,1813.694,5146.7,5400.032,58177.465,9351.395,2567.865,1447.953,16584.178,2198.08,1839.26,1204.026,678.92,3261.825,2483.523,1694.231,955.334,4404.391,12382.558,123.503,69.64,21959.777,311.906,101.939,180.784,553.148,9576.657,2789.454,1802.65,1016.468,4946.941,86.365,56.537,31.88,153.163,551.923,361.303,203.73,978.805
North America,2015,568911278,392.052,4727.963,2749.422,1564.177,5151.66,5406.475,57273.074,9579.755,2968.387,1688.749,16838.75,2119.62,1779.787,1161.694,660.901,3128.409,2459.641,1673.042,951.813,4323.417,12586.739,117.148,66.647,22124.258,312.718,102.369,179.939,549.677,9503.195,2826.069,1820.441,1035.669,4967.503,115.67,75.499,42.952,203.318,617.894,403.309,229.447,1086.099
North America,2016,573814471,378.517,4340.859,2514.576,1442.9,5172.46,5419.736,56676.953,9578.896,3028.274,1737.668,16693.369,2051.46,1825.224,1188.202,681.808,3180.862,2464.551,1671.951,959.39,4295.032,12675.836,112.106,64.328,22090.479,313.533,102.69,178.96,546.402,9445.103,3027.314,1945.603,1116.415,5275.772,161.253,104.974,60.236,281.02,727.303,473.467,271.682,1267.489
North America,2017,578582939,367.347,4271.402,2421.42,1400.992,5128.15,5376.599,56543.641,9578.893,2844.18,1645.594,16555.781,1975.08,1931.945,1254.692,725.943,3339.098,2448.531,1657.14,958.793,4231.944,12710.409,113.694,65.781,21968.172,313.609,102.834,177.735,542.029,9292.701,3266.855,2095.705,1212.539,5646.303,222.231,144.327,83.505,384.096,799.069,518.951,300.256,1381.079
North America,2018,582921778,363.848,4050.202,2281.78,1330.099,5288.05,5538.19,57786.168,10464.132,3169.106,1847.341,17951.176,2015.06,1879.336,1218.566,710.329,3223.993,2445.27,1652.278,963.149,4194.851,12978.33,114.355,66.66,22264.273,308.09,101.077,173.397,528.528,9500.744,3312.291,2121.328,1236.568,5682.222,270.12,175.146,102.097,463.389,854.745,554.219,323.066,1466.311
North America,2019,587512602,349.789,3501.052,1926.247,1131.695,5240.14,5495.663,56842.363,10783.879,3379.524,1985.513,18355.145,1922.32,1825.354,1178.662,692.479,3106.919,2437.632,1640.294,963.694,4149.072,12868.106,98.344,57.778,21902.689,291.471,95.823,163.099,496.111,9354.119,3358.395,2143.463,1259.311,5716.294,318.216,205.477,120.721,541.633,923.353,596.224,350.289,1571.631
North America,2020,592062325,328.817,2809.567,1523.236,901.85,5108.4,5345.716,52011.91,10486.874,3411.943,2020.083,17712.449,1757.76,1833.254,1178.997,698.04,3096.387,2369.323,1587.911,940.142,4001.814,11174.987,91.212,54.003,18874.68,279.005,91.943,155.292,471.242,9028.975,3547.368,2257.232,1336.422,5991.545,387.633,249.294,147.597,654.717,1047.476,673.649,398.842,1769.198
North America,2021,596581280,324.818,3175.751,1727.623,1030.668,5111.69,5473.462,53993.953,10557.094,3307.247,1973.042,17695.986,1777.88,1766.903,1131.861,675.247,2961.713,2317.584,1547.132,922.99,3884.776,12029.807,93.717,55.91,20164.572,283.268,93.345,156.466,474.819,9174.713,3690.162,2338.889,1395.337,6185.515,483.605,309.792,184.816,810.626,1156.387,740.77,441.93,1938.356
Oceania,1980,23212083,0.0,338.392,0.0,0.0,0.0,0.0,42170.645,119.364,0.0,0.0,5142.333,0.0,97.082,1414.403,32.831,4182.375,0.0,0.0,0.0,0.0,416.958,0.0,0.0,17962.992,7.072,2.356,101.519,304.673,0.0,104.154,1515.923,35.188,4487.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1981,23560987,0.0,346.717,0.0,0.0,0.0,0.0,42134.605,130.622,0.0,0.0,5543.991,0.0,99.196,1423.8,33.546,4210.162,0.0,0.0,0.0,0.0,409.146,0.0,0.0,17365.422,7.052,2.343,99.426,299.309,0.0,106.248,1523.227,35.889,4509.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1982,23934628,0.0,349.991,0.0,0.0,0.0,0.0,41328.133,136.407,0.0,0.0,5699.166,0.0,91.887,1298.302,31.074,3839.064,0.0,0.0,0.0,0.0,403.39,0.0,0.0,16853.838,7.498,2.484,103.796,313.275,0.0,99.385,1402.098,33.559,4152.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1983,24328845,0.0,351.304,0.0,0.0,0.0,0.0,39693.328,148.167,0.0,0.0,6090.16,0.0,94.255,1310.18,31.875,3874.188,0.0,0.0,0.0,0.0,364.689,0.0,0.0,14989.968,7.279,2.417,99.363,299.185,0.0,101.533,1409.543,34.293,4173.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1984,24736218,0.0,369.62,0.0,0.0,0.0,0.0,40625.477,152.362,0.0,0.0,6159.487,0.0,99.067,1354.399,33.503,4004.944,0.0,0.0,0.0,0.0,376.12,0.0,0.0,15205.24,7.751,2.579,104.278,313.344,0.0,106.818,1458.677,36.082,4318.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1985,25151041,0.0,380.805,3553.491,89.374,0.0,152.138,41022.859,168.442,457.277,11.501,6697.207,0.0,99.498,1337.852,33.648,3956.014,0.0,0.0,0.0,0.0,375.585,185.559,4.667,14933.188,7.438,2.466,98.056,295.726,6048.973,106.936,1435.908,36.115,4251.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1986,25572657,0.0,392.043,3620.547,92.587,0.0,158.872,41498.418,187.946,539.013,13.784,7349.5,0.0,106.817,1412.583,36.123,4176.992,0.0,0.0,0.0,0.0,366.762,147.462,3.771,14341.947,7.657,2.543,99.444,299.431,6212.576,114.474,1512.026,38.667,4476.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1987,26001723,0.0,405.511,3859.283,100.348,0.0,165.568,41882.773,189.65,538.003,13.989,7293.748,0.0,105.098,1366.923,35.542,4041.976,0.0,0.0,0.0,0.0,381.09,107.647,2.799,14656.345,7.675,2.548,97.99,295.164,6367.562,112.773,1464.913,38.09,4337.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1988,26434887,0.0,426.93,4009.777,105.998,0.0,174.46,43095.875,197.145,556.764,14.718,7457.772,0.0,110.287,1410.904,37.297,4172.029,0.0,0.0,0.0,0.0,396.338,92.454,2.444,14992.977,8.535,2.818,106.612,322.855,6599.619,118.822,1517.517,40.115,4494.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1989,26868219,0.0,448.293,4226.555,113.56,0.0,182.791,43535.059,190.891,563.044,15.128,7104.711,0.0,108.854,1370.114,36.813,4051.413,0.0,0.0,0.0,0.0,411.493,112.549,3.024,15315.223,10.179,3.388,126.102,378.844,6803.242,119.033,1496.216,40.201,4430.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1990,27298693,0.0,458.276,4519.008,123.363,0.0,188.268,44667.445,212.208,460.297,12.566,7773.561,0.0,112.202,1389.986,37.945,4110.174,0.0,0.0,0.0,0.0,425.577,127.259,3.474,15589.643,11.1,3.712,135.993,406.616,6896.589,123.302,1525.979,41.657,4516.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1991,27725242,0.0,466.544,4588.654,127.222,0.0,191.603,43831.758,209.167,404.054,11.203,7544.27,0.0,113.986,1390.356,38.548,4111.269,0.0,0.0,0.0,0.0,414.076,103.84,2.879,14934.993,11.457,3.841,138.55,413.219,6910.766,125.459,1529.103,42.395,4525.069,0.016,0.197,0.005,0.581,0.0,0.0,0.0,0.0
Oceania,1992,28147955,0.0,470.582,4618.538,130.002,0.0,194.611,43784.629,217.531,425.04,11.964,7728.116,0.0,109.51,1315.696,37.034,3890.5,0.0,0.0,0.0,0.0,423.646,84.962,2.391,15050.701,11.141,3.739,132.845,395.803,6913.875,120.689,1448.996,40.786,4287.647,0.036,0.43,0.012,1.271,0.002,0.025,0.001,0.073
Oceania,1993,28566201,0.0,473.295,4665.562,133.277,0.0,199.998,44104.52,222.394,428.723,12.247,7785.213,0.0,117.924,1396.052,39.88,4128.11,0.0,0.0,0.0,0.0,434.66,82.983,2.371,15215.898,11.573,3.888,136.108,405.116,7001.216,129.549,1532.775,43.786,4535.047,0.043,0.511,0.015,1.511,0.009,0.105,0.003,0.309
Oceania,1994,28979990,0.0,481.882,4723.746,136.894,0.0,205.338,45292.141,238.338,467.771,13.556,8224.214,0.0,124.155,1448.83,41.987,4284.175,0.0,0.0,0.0,0.0,456.867,87.267,2.529,15764.9,11.254,3.771,130.129,388.331,7085.51,135.48,1579.784,45.782,4674.945,0.051,0.6,0.017,1.775,0.019,0.225,0.007,0.664
Oceania,1995,29389628,0.0,497.822,4829.437,141.935,0.0,211.634,46574.508,238.046,465.436,13.679,8099.667,0.0,127.641,1468.741,43.166,4343.052,0.0,0.0,0.0,0.0,493.683,94.302,2.772,16797.877,11.529,3.85,131.001,392.28,7200.984,139.256,1600.734,47.045,4738.266,0.063,0.72,0.021,2.128,0.024,0.273,0.008,0.806
Oceania,1996,29796471,0.0,517.416,4981.493,148.431,0.0,216.931,47183.469,245.701,400.568,11.936,8245.992,0.0,124.641,1414.645,42.151,4183.09,0.0,0.0,0.0,0.0,506.339,83.567,2.49,16993.252,11.682,3.898,130.819,392.06,7280.44,136.444,1546.838,46.09,4579.211,0.076,0.859,0.026,2.541,0.045,0.514,0.015,1.521
Oceania,1997,30201873,0.0,543.987,5214.042,157.474,0.0,226.423,47534.453,246.11,403.286,12.18,8148.838,0.0,115.946,1298.286,39.211,3839.017,0.0,0.0,0.0,0.0,517.322,66.155,1.998,17128.807,12.112,4.043,133.88,401.037,7496.984,128.211,1433.879,43.306,4245.12,0.091,1.015,0.031,3.001,0.062,0.698,0.021,2.065
Oceania,1998,30607346,0.0,566.33,5421.767,165.946,0.0,237.247,47851.848,245.265,472.681,14.467,8013.262,0.0,121.584,1343.381,41.117,3972.364,0.0,0.0,0.0,0.0,518.096,57.993,1.775,16927.176,13.12,4.389,143.394,428.644,7751.304,134.927,1489.247,45.582,4408.318,0.105,1.163,0.036,3.439,0.118,1.309,0.04,3.871
Oceania,1999,31014223,0.0,601.014,5518.804,171.161,0.0,244.859,48909.844,256.974,519.858,16.123,8285.689,0.0,115.917,1263.97,39.201,3737.544,0.0,0.0,0.0,0.0,528.646,56.635,1.757,17045.279,13.986,4.69,151.212,450.969,7895.067,130.266,1419.134,44.013,4200.202,0.12,1.309,0.041,3.871,0.242,2.644,0.082,7.817
Oceania,2000,31425087,607.493,604.522,5736.189,180.26,243.48,256.217,48842.457,264.303,533.268,16.758,8410.587,155.65,120.945,1301.555,40.901,3848.683,0.0,0.0,0.0,0.0,530.466,60.907,1.914,16880.33,13.752,4.63,147.347,437.617,8153.261,135.587,1458.478,45.833,4314.619,0.138,1.488,0.047,4.399,0.752,8.089,0.254,23.92
Oceania,2001,31837552,630.398,601.618,5649.849,179.877,257.92,263.96,48447.41,283.686,769.547,24.5,8910.431,166.4,111.062,1187.424,37.805,3488.399,0.0,0.0,0.0,0.0,531.908,70.514,2.245,16706.941,12.762,4.327,135.917,400.841,8290.842,125.234,1338.421,42.612,3933.544,0.159,1.701,0.054,4.997,1.251,13.38,0.426,39.308
Oceania,2002,32254898,626.433,614.791,5328.255,171.862,262.13,264.226,48898.098,287.33,947.225,30.553,8908.107,165.52,119.579,1270.133,40.968,3707.309,0.0,0.0,0.0,0.0,539.624,63.665,2.053,16729.973,13.699,4.634,143.662,424.697,8191.816,135.459,1436.965,46.349,4199.635,0.17,1.807,0.058,5.276,2.011,21.362,0.689,62.353
Oceania,2003,32691406,619.997,638.996,5310.448,173.606,261.59,266.808,48596.641,274.567,922.18,30.147,8398.749,165.42,115.522,1218.465,39.833,3533.701,0.0,0.0,0.0,0.0,542.216,46.644,1.525,16585.877,14.742,4.968,151.98,450.956,8161.4,132.914,1398.397,45.716,4065.721,0.183,1.933,0.063,5.607,2.467,26.019,0.851,75.458
Oceania,2004,33165766,632.938,665.66,5395.946,178.961,273.01,271.985,49461.754,275.254,824.982,27.361,8299.347,172.15,123.7,1294.309,42.927,3729.747,0.0,0.0,0.0,0.0,553.64,63.766,2.115,16693.102,18.641,6.21,187.24,562.045,8200.789,145.884,1518.619,50.366,4398.618,0.21,2.2,0.073,6.338,3.333,34.871,1.157,100.487
Oceania,2005,33690212,620.158,664.65,5431.113,182.975,266.34,273.72,48650.27,270.166,690.539,23.264,8019.126,169.75,111.081,1151.469,38.793,3297.134,0.0,0.0,0.0,0.0,564.07,87.548,2.95,16742.852,23.117,7.679,227.916,686.154,8124.626,139.917,1438.676,48.469,4153.059,0.241,2.495,0.084,7.144,5.479,56.795,1.913,162.628
Oceania,2006,34271071,607.753,681.52,5420.442,185.764,271.16,281.529,49648.504,297.585,796.237,27.288,8683.272,171.1,109.6,1123.931,38.518,3198.039,0.0,0.0,0.0,0.0,579.837,86.823,2.976,16919.131,24.006,8.004,233.551,700.474,8214.769,141.806,1441.571,49.404,4137.779,0.277,2.845,0.097,8.095,7.923,81.244,2.784,231.172
Oceania,2007,34900927,613.979,669.523,5314.648,185.486,281.14,287.078,49741.809,332.35,957.076,33.403,9522.683,176.26,103.744,1051.246,36.689,2972.524,0.0,0.0,0.0,0.0,592.864,99.582,3.476,16987.045,25.55,8.533,244.503,732.062,8225.521,140.319,1407.469,49.122,4020.489,0.331,3.357,0.117,9.492,10.694,108.363,3.782,306.41
Oceania,2008,35561161,613.142,701.764,5180.932,184.24,281.15,289.297,49559.047,324.395,1021.004,36.308,9122.165,177.38,95.999,960.669,34.162,2699.534,0.0,0.0,0.0,0.0,600.467,104.693,3.723,16885.486,25.349,8.589,241.53,712.815,8135.185,134.441,1333.228,47.411,3780.55,0.401,4.012,0.143,11.273,12.693,127.018,4.517,356.928
Oceania,2009,36225138,607.262,673.68,5024.752,182.022,286.24,293.448,48016.34,331.503,1135.203,41.123,9151.194,178.2,102.938,1017.511,36.859,2841.616,0.0,0.0,0.0,0.0,587.893,89.645,3.247,16228.882,24.242,8.369,231.038,669.191,8100.677,144.517,1419.923,51.437,3989.405,0.821,8.111,0.294,22.653,16.517,163.263,5.914,455.945
Oceania,2010,36873070,598.806,623.466,4773.669,176.02,291.51,295.955,47290.68,360.824,1268.969,46.791,9785.576,177.22,106.783,1043.377,38.473,2895.975,0.0,0.0,0.0,0.0,603.152,84.08,3.1,16357.53,25.796,9.05,245.445,699.595,8026.329,153.684,1495.033,55.126,4167.927,2.724,26.618,0.981,73.88,18.38,179.594,6.622,498.477
Oceania,2011,37498325,574.084,608.332,4586.458,171.984,292.72,300.931,47791.605,368.153,1300.962,48.784,9817.849,172.76,123.264,1191.591,44.683,3287.188,0.0,0.0,0.0,0.0,633.449,77.287,2.898,16892.715,26.986,9.511,253.647,719.663,8025.196,179.045,1723.594,64.632,4774.74,5.652,54.634,2.049,150.716,23.143,223.723,8.389,617.173
Oceania,2012,38104734,580.058,574.74,4340.252,165.384,289.4,294.919,46472.922,374.257,1307.252,49.812,9821.803,171.07,109.493,1047.971,39.933,2873.469,0.0,0.0,0.0,0.0,646.547,94.041,3.583,16967.631,29.237,10.285,269.902,767.285,7739.692,172.239,1638.594,62.438,4520.152,6.627,63.426,2.417,173.909,26.882,257.296,9.804,705.489
Oceania,2013,38695742,557.62,544.119,4017.171,155.447,287.72,292.816,46315.18,393.804,1362.518,52.724,10176.936,163.28,114.789,1088.442,42.118,2966.459,0.0,0.0,0.0,0.0,664.381,122.451,4.738,17169.348,30.91,10.91,281.941,798.804,7567.131,186.949,1761.51,68.163,4831.248,10.504,99.6,3.854,271.451,30.745,291.527,11.281,794.534
Oceania,2014,39278630,545.852,538.398,3952.0,155.229,287.18,291.636,46176.695,424.499,1366.02,53.655,10807.381,159.19,105.119,987.867,38.802,2676.228,0.0,0.0,0.0,0.0,663.235,150.729,5.92,16885.383,33.529,11.91,303.207,853.632,7424.792,184.592,1722.834,67.671,4699.541,13.466,126.55,4.971,342.837,32.477,305.21,11.988,826.843
Oceania,2015,39858692,552.609,557.085,4069.439,162.202,291.47,298.674,46458.262,435.977,1247.044,49.706,10938.062,165.05,103.993,968.835,38.617,2609.047,0.0,0.0,0.0,0.0,661.896,154.6,6.162,16606.066,35.382,12.637,317.056,887.676,7493.321,194.39,1798.434,71.683,4876.985,16.783,156.355,6.232,421.061,38.232,356.187,14.197,959.201
Oceania,2016,40435630,548.446,553.858,4015.184,162.357,296.38,302.382,46016.172,426.683,1189.805,48.111,10552.144,165.84,116.624,1077.378,43.564,2884.182,0.0,0.0,0.0,0.0,665.336,141.416,5.718,16454.205,35.06,12.573,310.951,867.051,7478.101,212.925,1954.087,79.015,5265.788,20.068,185.388,7.496,496.292,41.174,380.369,15.38,1018.263
Oceania,2017,41006480,539.644,536.062,3881.549,159.169,298.62,303.608,45351.035,421.065,1343.392,55.088,10268.257,163.84,102.927,943.158,38.676,2510.016,0.0,0.0,0.0,0.0,698.313,128.585,5.273,17029.34,34.799,12.539,305.783,848.628,7403.898,202.386,1841.438,75.511,4935.452,23.937,219.341,8.994,583.73,40.723,373.157,15.302,993.078
Oceania,2018,41570822,531.225,524.555,3765.996,156.556,302.01,307.327,45195.039,412.711,1238.001,51.465,9927.907,163.26,115.264,1047.993,43.566,2772.702,0.0,0.0,0.0,0.0,708.642,117.9,4.901,17046.613,34.544,12.487,300.37,830.967,7392.858,231.198,2088.375,86.815,5561.54,32.894,299.08,12.433,791.283,48.496,440.932,18.33,1166.587
Oceania,2019,42128048,511.529,504.229,3556.79,149.841,304.92,311.048,46115.363,487.284,1322.411,55.711,11566.741,159.11,104.436,940.453,39.619,2479.007,0.0,0.0,0.0,0.0,705.096,112.21,4.727,16736.963,34.305,12.45,295.517,814.298,7383.385,244.58,2189.062,92.221,5805.631,48.567,437.347,18.425,1152.835,57.273,515.746,21.727,1359.491
