country,source,year,consumptionElectricity,productionElectricity,gdp,population,intensityPerCapita,intensityByGDP,co2emissions
New Caledonia,petroleum_n_other_liquids,2018,12.16,0.0,0.0,0.0,0.0,0.0,2.784
New Caledonia,nuclear,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,renewables_n_other,2018,0.966,0.966,0.0,0.0,0.0,0.0,0.0
New Zealand,all_energy_types,2018,266.833,175.931,192.426,4869.603,186.971,4.732,39.589
New Zealand,coal,2018,14.14,22.372,192.426,4869.603,186.971,4.732,4.774
New Zealand,natural_gas,2018,48.587,47.516,192.426,4869.603,186.971,4.732,9.882
New Zealand,petroleum_n_other_liquids,2018,107.017,9.013,192.426,4869.603,186.971,4.732,24.933
New Zealand,nuclear,2018,0.0,0.0,192.426,4869.603,186.971,4.732,0.0
New Zealand,renewables_n_other,2018,97.089,97.03,192.426,4869.603,186.971,4.732,0.0
Nicaragua,all_energy_types,2018,28.134,7.297,34.86,6464.75,14.85,2.754,5.182
Nicaragua,coal,2018,0.0,0.0,34.86,6464.75,14.85,2.754,0.0
Nicaragua,natural_gas,2018,0.0,0.0,34.86,6464.75,14.85,2.754,0.0
Nicaragua,petroleum_n_other_liquids,2018,20.636,0.0,34.86,6464.75,14.85,2.754,5.182
Nicaragua,nuclear,2018,0.0,0.0,34.86,6464.75,14.85,2.754,0.0
Nicaragua,renewables_n_other,2018,7.498,7.297,34.86,6464.75,14.85,2.754,0.0
Niger,all_energy_types,2018,9.92,9.138,27.261,22470.5,1.506,1.242,2.196
Niger,coal,2018,1.491,1.491,27.261,22470.5,1.506,1.242,0.515
Niger,natural_gas,2018,0.0,0.0,27.261,22470.5,1.506,1.242,0.0
Niger,petroleum_n_other_liquids,2018,7.402,7.612,27.261,22470.5,1.506,1.242,1.681
Niger,nuclear,2018,0.0,0.0,27.261,22470.5,1.506,1.242,0.0
Niger,renewables_n_other,2018,1.027,0.035,27.261,22470.5,1.506,1.242,0.0
Nigeria,all_energy_types,2018,484.949,1737.901,993.862,195962.0,8.444,1.665,94.038
Nigeria,coal,2018,0.727,0.364,993.862,195962.0,8.444,1.665,0.229
Nigeria,natural_gas,2018,200.814,493.816,993.862,195962.0,8.444,1.665,33.846
Nigeria,petroleum_n_other_liquids,2018,266.199,1226.512,993.862,195962.0,8.444,1.665,59.963
Nigeria,nuclear,2018,0.0,0.0,993.862,195962.0,8.444,1.665,0.0
Nigeria,renewables_n_other,2018,17.209,17.209,993.862,195962.0,8.444,1.665,0.0
Niue,all_energy_types,2018,0.031,0.0,0.0,0.0,0.0,0.0,0.007
Niue,coal,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,natural_gas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,petroleum_n_other_liquids,2018,0.031,0.0,0.0,0.0,0.0,0.0,0.007
Niue,nuclear,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,renewables_n_other,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,all_energy_types,2018,97.163,161.492,42.988,25546.2,12.978,7.712,19.101
North Korea,coal,2018,51.46,127.639,42.988,25546.2,12.978,7.712,16.114
North Korea,natural_gas,2018,0.0,0.0,42.988,25546.2,12.978,7.712,0.0
North Korea,petroleum_n_other_liquids,2018,11.831,0.0,42.988,25546.2,12.978,7.712,2.986
North Korea,nuclear,2018,0.0,0.0,42.988,25546.2,12.978,7.712,0.0
North Korea,renewables_n_other,2018,33.872,33.853,42.988,25546.2,12.978,7.712,0.0
North Macedonia,all_energy_types,2018,31.157,14.041,30.76,2082.46,51.051,3.456,6.934
North Macedonia,coal,2018,9.605,8.846,30.76,2082.46,51.051,3.456,3.45
North Macedonia,natural_gas,2018,1.913,0.0,30.76,2082.46,51.051,3.456,0.385
North Macedonia,petroleum_n_other_liquids,2018,12.521,0.0,30.76,2082.46,51.051,3.456,3.099
North Macedonia,nuclear,2018,0.0,0.0,30.76,2082.46,51.051,3.456,0.0
North Macedonia,renewables_n_other,2018,7.117,5.195,30.76,2082.46,51.051,3.456,0.0
Northern Mariana Islands,all_energy_types,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Northern Mariana Islands,coal,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Northern Mariana Islands,natural_gas,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Northern Mariana Islands,petroleum_n_other_liquids,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Northern Mariana Islands,nuclear,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Northern Mariana Islands,renewables_n_other,2018,0.0,0.0,1.323,56.882,0.0,0.0,0.0
Norway,all_energy_types,2018,561.178,2779.637,327.858,5315.99,360.201,5.84,37.707
Norway,coal,2018,6.333,1.235,327.858,5315.99,360.201,5.84,3.347
Norway,natural_gas,2018,44.842,1329.36,327.858,5315.99,360.201,5.84,8.015
Norway,petroleum_n_other_liquids,2018,136.608,1067.813,327.858,5315.99,360.201,5.84,26.345
Norway,nuclear,2018,0.0,0.0,327.858,5315.99,360.201,5.84,0.0
Norway,renewables_n_other,2018,373.395,381.229,327.858,5315.99,360.201,5.84,0.0
Oman,all_energy_types,2018,394.582,994.224,142.383,4602.0,292.563,9.456,69.473
Oman,coal,2018,0.314,0.0,142.383,4602.0,292.563,9.456,0.166
Oman,natural_gas,2018,252.319,376.248,142.383,4602.0,292.563,9.456,41.99
Oman,petroleum_n_other_liquids,2018,141.939,617.965,142.383,4602.0,292.563,9.456,27.317
Oman,nuclear,2018,0.0,0.0,142.383,4602.0,292.563,9.456,0.0
Oman,renewables_n_other,2018,0.011,0.011,142.383,4602.0,292.563,9.456,0.0
Pakistan,all_energy_types,2018,1004.809,578.847,1028.11,212235.0,16.155,3.335,198.115
Pakistan,coal,2018,146.121,28.148,1028.11,212235.0,16.155,3.335,39.033
Pakistan,natural_gas,2018,425.202,345.877,1028.11,212235.0,16.155,3.335,73.182
Pakistan,petroleum_n_other_liquids,2018,291.109,63.773,1028.11,212235.0,16.155,3.335,85.9
Pakistan,nuclear,2018,28.745,28.745,1028.11,212235.0,16.155,3.335,0.0
Pakistan,renewables_n_other,2018,113.631,112.303,1028.11,212235.0,16.155,3.335,0.0
Panama,all_energy_types,2018,129.86,23.023,115.359,4176.1,106.104,3.841,26.67
Panama,coal,2018,4.439,0.0,115.359,4176.1,106.104,3.841,0.711
Panama,natural_gas,2018,2.068,0.0,115.359,4176.1,106.104,3.841,0.0
Panama,petroleum_n_other_liquids,2018,100.643,0.0,115.359,4176.1,106.104,3.841,25.959
Panama,nuclear,2018,0.0,0.0,115.359,4176.1,106.104,3.841,0.0
Panama,renewables_n_other,2018,22.71,23.023,115.359,4176.1,106.104,3.841,0.0
Papua New Guinea,all_energy_types,2018,28.317,132.661,30.459,8607.7,11.225,3.172,6.095
Papua New Guinea,coal,2018,0.0,0.0,30.459,8607.7,11.225,3.172,0.0
Papua New Guinea,natural_gas,2018,2.57,109.108,30.459,8607.7,11.225,3.172,0.196
Papua New Guinea,petroleum_n_other_liquids,2018,23.555,21.36,30.459,8607.7,11.225,3.172,5.899
Papua New Guinea,nuclear,2018,0.0,0.0,30.459,8607.7,11.225,3.172,0.0
Papua New Guinea,renewables_n_other,2018,2.192,2.192,30.459,8607.7,11.225,3.172,0.0
Paraguay,all_energy_types,2018,148.74,159.025,86.653,6955.55,72.967,5.857,7.957
Paraguay,coal,2018,0.033,0.0,86.653,6955.55,72.967,5.857,0.007
Paraguay,natural_gas,2018,0.0,0.0,86.653,6955.55,72.967,5.857,0.0
Paraguay,petroleum_n_other_liquids,2018,34.508,0.0,86.653,6955.55,72.967,5.857,7.95
Paraguay,nuclear,2018,0.0,0.0,86.653,6955.55,72.967,5.857,0.0
Paraguay,renewables_n_other,2018,114.199,159.025,86.653,6955.55,72.967,5.857,0.0
Peru,all_energy_types,2018,332.899,325.533,393.702,31953.5,35.549,2.885,51.038
Peru,coal,2018,3.278,3.408,393.702,31953.5,35.549,2.885,1.056
Peru,natural_gas,2018,94.943,159.235,393.702,31953.5,35.549,2.885,16.909
Peru,petroleum_n_other_liquids,2018,146.377,72.59,393.702,31953.5,35.549,2.885,33.073
Peru,nuclear,2018,0.0,0.0,393.702,31953.5,35.549,2.885,0.0
Peru,renewables_n_other,2018,88.301,90.301,393.702,31953.5,35.549,2.885,0.0
Philippines,all_energy_types,2018,567.674,189.433,894.953,106826.2,18.132,2.164,129.621
Philippines,coal,2018,200.239,84.36,894.953,106826.2,18.132,2.164,62.877
Philippines,natural_gas,2018,37.562,37.711,894.953,106826.2,18.132,2.164,5.919
Philippines,petroleum_n_other_liquids,2018,267.842,1.263,894.953,106826.2,18.132,2.164,60.825
Philippines,nuclear,2018,0.0,0.0,894.953,106826.2,18.132,2.164,0.0
Philippines,renewables_n_other,2018,62.031,66.1,894.953,106826.2,18.132,2.164,0.0
Poland,all_energy_types,2018,1285.746,715.147,1161.639,37974.27,115.53,3.777,323.6
Poland,coal,2018,670.532,586.976,1161.639,37974.27,115.53,3.777,203.482
Poland,natural_gas,2018,200.586,44.551,1161.639,37974.27,115.53,3.777,35.933
Poland,petroleum_n_other_liquids,2018,401.992,13.118,1161.639,37974.27,115.53,3.777,84.186
Poland,nuclear,2018,0.0,0.0,1161.639,37974.27,115.53,3.777,0.0
Poland,renewables_n_other,2018,12.636,70.502,1161.639,37974.27,115.53,3.777,0.0
Portugal,all_energy_types,2018,312.455,83.034,333.746,10282.0,103.69,3.194,56.965
Portugal,coal,2018,32.894,0.0,333.746,10282.0,103.69,3.194,12.582
Portugal,natural_gas,2018,63.503,0.0,333.746,10282.0,103.69,3.194,12.608
Portugal,petroleum_n_other_liquids,2018,139.706,0.0,333.746,10282.0,103.69,3.194,31.775
Portugal,nuclear,2018,0.0,0.0,333.746,10282.0,103.69,3.194,0.0
Portugal,renewables_n_other,2018,76.352,83.034,333.746,10282.0,103.69,3.194,0.0
Puerto Rico,all_energy_types,2018,86.928,1.901,66.126,3062.73,96.846,4.486,20.192
Puerto Rico,coal,2018,8.512,0.0,66.126,3062.73,96.846,4.486,2.438
Puerto Rico,natural_gas,2018,18.493,0.0,66.126,3062.73,96.846,4.486,2.579
Puerto Rico,petroleum_n_other_liquids,2018,58.021,0.0,66.126,3062.73,96.846,4.486,15.174
Puerto Rico,nuclear,2018,0.0,0.0,66.126,3062.73,96.846,4.486,0.0
Puerto Rico,renewables_n_other,2018,1.901,1.901,66.126,3062.73,96.846,4.486,0.0
Qatar,all_energy_types,2018,574.3,2853.374,245.146,2776.84,705.694,7.994,113.016
Qatar,coal,2018,0.0,0.0,245.146,2776.84,705.694,7.994,0.0
Qatar,natural_gas,2018,426.567,1902.548,245.146,2776.84,705.694,7.994,83.028
Qatar,petroleum_n_other_liquids,2018,147.71,950.803,245.146,2776.84,705.694,7.994,29.988
Qatar,nuclear,2018,0.0,0.0,245.146,2776.84,705.694,7.994,0.0
Qatar,renewables_n_other,2018,0.022,0.022,245.146,2776.84,705.694,7.994,0.0
Reunion,all_energy_types,2018,13.94,2.607,24.293,882.523,53.898,1.958,2.722
Reunion,coal,2018,0.0,0.0,24.293,882.523,53.898,1.958,0.0
Reunion,natural_gas,2018,0.0,0.0,24.293,882.523,53.898,1.958,0.0
Reunion,petroleum_n_other_liquids,2018,11.333,0.0,24.293,882.523,53.898,1.958,2.722
Reunion,nuclear,2018,0.0,0.0,24.293,882.523,53.898,1.958,0.0
Reunion,renewables_n_other,2018,2.607,2.607,24.293,882.523,53.898,1.958,0.0
Romania,all_energy_types,2018,414.531,314.938,501.853,19459.1,72.688,2.818,74.823
Romania,coal,2018,62.019,53.337,501.853,19459.1,72.688,2.818,23.42
Romania,natural_gas,2018,117.6,108.538,501.853,19459.1,72.688,2.818,21.489
Romania,petroleum_n_other_liquids,2018,125.985,44.95,501.853,19459.1,72.688,2.818,29.914
Romania,nuclear,2018,36.509,36.509,501.853,19459.1,72.688,2.818,0.0
Romania,renewables_n_other,2018,72.418,71.604,501.853,19459.1,72.688,2.818,0.0
Russia,all_energy_types,2018,9684.508,18599.118,3695.298,145729.2,226.756,8.942,1733.862
Russia,coal,2018,1403.039,3049.12,3695.298,145729.2,226.756,8.942,417.808
Russia,natural_gas,2018,5210.698,7421.918,3695.298,145729.2,226.756,8.942,898.748
Russia,petroleum_n_other_liquids,2018,2010.795,7033.34,3695.298,145729.2,226.756,8.942,417.306
Russia,nuclear,2018,579.203,579.203,3695.298,145729.2,226.756,8.942,0.0
Russia,renewables_n_other,2018,480.773,515.536,3695.298,145729.2,226.756,8.942,0.0
Rwanda,all_energy_types,2018,5.678,1.033,24.675,12304.7,1.575,0.785,1.034
Rwanda,coal,2018,0.0,0.0,24.675,12304.7,1.575,0.785,0.0
Rwanda,natural_gas,2018,0.0,0.0,24.675,12304.7,1.575,0.785,0.0
Rwanda,petroleum_n_other_liquids,2018,4.556,0.0,24.675,12304.7,1.575,0.785,1.034
Rwanda,nuclear,2018,0.0,0.0,24.675,12304.7,1.575,0.785,0.0
Rwanda,renewables_n_other,2018,1.122,1.033,24.675,12304.7,1.575,0.785,0.0
Saint Helena,all_energy_types,2018,0.04,0.0,0.0,0.0,0.0,0.0,0.01
Saint Helena,coal,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,natural_gas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,petroleum_n_other_liquids,2018,0.04,0.0,0.0,0.0,0.0,0.0,0.01
Saint Helena,nuclear,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,renewables_n_other,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,all_energy_types,2018,1.114,0.02,1.323,52.397,72.535,2.873,0.266
Saint Kitts and Nevis,coal,2018,0.0,0.0,1.323,52.397,72.535,2.873,0.0
Saint Kitts and Nevis,natural_gas,2018,0.0,0.0,1.323,52.397,72.535,2.873,0.0
Saint Kitts and Nevis,petroleum_n_other_liquids,2018,1.094,0.0,1.323,52.397,72.535,2.873,0.266
Saint Kitts and Nevis,nuclear,2018,0.0,0.0,1.323,52.397,72.535,2.873,0.0
Saint Kitts and Nevis,renewables_n_other,2018,0.02,0.02,1.323,52.397,72.535,2.873,0.0
Saint Lucia,all_energy_types,2018,1.855,0.008,2.666,181.846,34.799,2.373,0.493
Saint Lucia,coal,2018,0.0,0.0,2.666,181.846,34.799,2.373,0.0
Saint Lucia,natural_gas,2018,0.0,0.0,2.666,181.846,34.799,2.373,0.0
Saint Lucia,petroleum_n_other_liquids,2018,1.846,0.0,2.666,181.846,34.799,2.373,0.493
Saint Lucia,nuclear,2018,0.0,0.0,2.666,181.846,34.799,2.373,0.0
Saint Lucia,renewables_n_other,2018,0.008,0.008,2.666,181.846,34.799,2.373,0.0
Saint Pierre and Miquelon,all_energy_types,2018,0.434,0.0,0.0,0.0,0.0,0.0,0.099
Saint Pierre and Miquelon,coal,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,natural_gas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,petroleum_n_other_liquids,2018,0.434,0.0,0.0,0.0,0.0,0.0,0.099
Saint Pierre and Miquelon,nuclear,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,renewables_n_other,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,all_energy_types,2018,1.455,0.115,1.053,196.45,25.271,4.714,0.333
Samoa,coal,2018,0.0,0.0,1.053,196.45,25.271,4.714,0.0
Samoa,natural_gas,2018,0.0,0.0,1.053,196.45,25.271,4.714,0.0
Samoa,petroleum_n_other_liquids,2018,1.34,0.0,1.053,196.45,25.271,4.714,0.333
Samoa,nuclear,2018,0.0,0.0,1.053,196.45,25.271,4.714,0.0
Samoa,renewables_n_other,2018,0.115,0.115,1.053,196.45,25.271,4.714,0.0
Sao Tome and Principe,all_energy_types,2018,0.666,0.019,1.05,211.111,10.76,2.163,0.161
Sao Tome and Principe,coal,2018,0.0,0.0,1.05,211.111,10.76,2.163,0.0
Sao Tome and Principe,natural_gas,2018,0.0,0.0,1.05,211.111,10.76,2.163,0.0
Sao Tome and Principe,petroleum_n_other_liquids,2018,0.647,0.0,1.05,211.111,10.76,2.163,0.161
Sao Tome and Principe,nuclear,2018,0.0,0.0,1.05,211.111,10.76,2.163,0.0
Sao Tome and Principe,renewables_n_other,2018,0.019,0.019,1.05,211.111,10.76,2.163,0.0
Saudi Arabia,all_energy_types,2018,2981.983,8552.305,1765.19,33414.0,304.513,5.764,584.232
Saudi Arabia,coal,2018,0.683,0.0,1765.19,33414.0,304.513,5.764,0.3
Saudi Arabia,natural_gas,2018,1205.303,1205.303,1765.19,33414.0,304.513,5.764,214.361
Saudi Arabia,petroleum_n_other_liquids,2018,1775.571,7346.576,1765.19,33414.0,304.513,5.764,369.57
Saudi Arabia,nuclear,2018,0.0,0.0,1765.19,33414.0,304.513,5.764,0.0
Saudi Arabia,renewables_n_other,2018,0.426,0.426,1765.19,33414.0,304.513,5.764,0.0
Senegal,all_energy_types,2018,39.652,2.419,52.632,15860.9,8.53,2.571,9.242
Senegal,coal,2018,4.844,0.0,52.632,15860.9,8.53,2.571,1.346
Senegal,natural_gas,2018,0.558,0.558,52.632,15860.9,8.53,2.571,0.101
Senegal,petroleum_n_other_liquids,2018,32.068,0.0,52.632,15860.9,8.53,2.571,7.794
Senegal,nuclear,2018,0.0,0.0,52.632,15860.9,8.53,2.571,0.0
Senegal,renewables_n_other,2018,2.183,1.861,52.632,15860.9,8.53,2.571,0.0
Serbia,all_energy_types,2018,197.714,130.613,116.791,6982.6,96.616,5.776,47.858
Serbia,coal,2018,90.334,86.339,116.791,6982.6,96.616,5.776,33.451
Serbia,natural_gas,2018,28.202,4.863,116.791,6982.6,96.616,5.776,5.071
Serbia,petroleum_n_other_liquids,2018,43.69,10.589,116.791,6982.6,96.616,5.776,9.335
Serbia,nuclear,2018,0.0,0.0,116.791,6982.6,96.616,5.776,0.0
Serbia,renewables_n_other,2018,35.488,28.823,116.791,6982.6,96.616,5.776,0.0
Seychelles,all_energy_types,2018,4.653,0.013,2.504,97.059,163.594,6.342,1.299
Seychelles,coal,2018,0.0,0.0,2.504,97.059,163.594,6.342,0.0
Seychelles,natural_gas,2018,0.0,0.0,2.504,97.059,163.594,6.342,0.0
Seychelles,petroleum_n_other_liquids,2018,4.64,0.0,2.504,97.059,163.594,6.342,1.299
Seychelles,nuclear,2018,0.0,0.0,2.504,97.059,163.594,6.342,0.0
Seychelles,renewables_n_other,2018,0.013,0.013,2.504,97.059,163.594,6.342,0.0
Sierra Leone,all_energy_types,2018,4.466,0.48,13.113,7651.28,1.992,1.162,0.995
Sierra Leone,coal,2018,0.0,0.0,13.113,7651.28,1.992,1.162,0.0
Sierra Leone,natural_gas,2018,0.0,0.0,13.113,7651.28,1.992,1.162,0.0
Sierra Leone,petroleum_n_other_liquids,2018,3.986,0.0,13.113,7651.28,1.992,1.162,0.995
Sierra Leone,nuclear,2018,0.0,0.0,13.113,7651.28,1.992,1.162,0.0
Sierra Leone,renewables_n_other,2018,0.48,0.48,13.113,7651.28,1.992,1.162,0.0
Singapore,all_energy_types,2018,1096.505,13.111,538.164,5649.192,662.297,6.952,237.685
Singapore,coal,2018,4.98,0.0,538.164,5649.192,662.297,6.952,1.663
Singapore,natural_gas,2018,141.557,0.0,538.164,5649.192,662.297,6.952,25.429
Singapore,petroleum_n_other_liquids,2018,945.489,0.0,538.164,5649.192,662.297,6.952,210.593
Singapore,nuclear,2018,0.0,0.0,538.164,5649.192,662.297,6.952,0.0
Singapore,renewables_n_other,2018,4.479,13.111,538.164,5649.192,662.297,6.952,0.0
Slovakia,all_energy_types,2018,213.633,71.726,177.28,5447.683,133.809,4.112,34.393
Slovakia,coal,2018,38.284,4.497,177.28,5447.683,133.809,4.112,13.082
Slovakia,natural_gas,2018,49.937,0.872,177.28,5447.683,133.809,4.112,9.153
Slovakia,petroleum_n_other_liquids,2018,55.401,0.141,177.28,5447.683,133.809,4.112,12.158
Slovakia,nuclear,2018,48.328,48.328,177.28,5447.683,133.809,4.112,0.0
Slovakia,renewables_n_other,2018,21.683,17.888,177.28,5447.683,133.809,4.112,0.0
Slovenia,all_energy_types,2018,86.2,41.202,74.086,2080.91,141.345,3.97,14.004
Slovenia,coal,2018,12.75,11.076,74.086,2080.91,141.345,3.97,4.418
Slovenia,natural_gas,2018,9.363,0.173,74.086,2080.91,141.345,3.97,1.727
Slovenia,petroleum_n_other_liquids,2018,34.413,0.0,74.086,2080.91,141.345,3.97,7.859
Slovenia,nuclear,2018,16.146,16.146,74.086,2080.91,141.345,3.97,0.0
Slovenia,renewables_n_other,2018,13.528,13.807,74.086,2080.91,141.345,3.97,0.0
Solomon Islands,all_energy_types,2018,1.386,0.015,1.529,652.979,7.243,3.093,0.323
Solomon Islands,coal,2018,0.0,0.0,1.529,652.979,7.243,3.093,0.0
Solomon Islands,natural_gas,2018,0.0,0.0,1.529,652.979,7.243,3.093,0.0
Solomon Islands,petroleum_n_other_liquids,2018,1.371,0.0,1.529,652.979,7.243,3.093,0.323
Solomon Islands,nuclear,2018,0.0,0.0,1.529,652.979,7.243,3.093,0.0
Solomon Islands,renewables_n_other,2018,0.015,0.015,1.529,652.979,7.243,3.093,0.0
Somalia,all_energy_types,2018,3.641,0.046,10.542,15054.8,0.825,1.179,0.879
Somalia,coal,2018,0.0,0.0,10.542,15054.8,0.825,1.179,0.0
Somalia,natural_gas,2018,0.0,0.0,10.542,15054.8,0.825,1.179,0.0
Somalia,petroleum_n_other_liquids,2018,3.595,0.0,10.542,15054.8,0.825,1.179,0.879
Somalia,nuclear,2018,0.0,0.0,10.542,15054.8,0.825,1.179,0.0
Somalia,renewables_n_other,2018,0.046,0.046,10.542,15054.8,0.825,1.179,0.0
South Africa,all_energy_types,2018,1609.402,1709.088,784.337,57879.6,94.878,7.001,474.367
South Africa,coal,2018,1091.091,1634.304,784.337,57879.6,94.878,7.001,372.929
South Africa,natural_gas,2018,51.791,11.701,784.337,57879.6,94.878,7.001,9.952
South Africa,petroleum_n_other_liquids,2018,405.941,2.065,784.337,57879.6,94.878,7.001,91.486
South Africa,nuclear,2018,31.068,31.068,784.337,57879.6,94.878,7.001,0.0
South Africa,renewables_n_other,2018,29.51,29.95,784.337,57879.6,94.878,7.001,0.0
South Korea,all_energy_types,2018,3645.245,451.707,2113.219,51165.45,243.096,5.886,688.356
South Korea,coal,2018,1031.381,8.9,2113.219,51165.45,243.096,5.886,330.391
South Korea,natural_gas,2018,639.249,3.537,2113.219,51165.45,243.096,5.886,99.616
South Korea,petroleum_n_other_liquids,2018,1539.521,0.0,2113.219,51165.45,243.096,5.886,258.349
South Korea,nuclear,2018,363.555,363.555,2113.219,51165.45,243.096,5.886,0.0
South Korea,renewables_n_other,2018,71.539,75.715,2113.219,51165.45,243.096,5.886,0.0
South Sudan,all_energy_types,2018,6.967,84.737,17.185,10975.9,2.166,1.383,1.624
South Sudan,coal,2018,0.0,0.0,17.185,10975.9,2.166,1.383,0.0
South Sudan,natural_gas,2018,0.0,0.0,17.185,10975.9,2.166,1.383,0.0
South Sudan,petroleum_n_other_liquids,2018,6.956,84.726,17.185,10975.9,2.166,1.383,1.624
South Sudan,nuclear,2018,0.0,0.0,17.185,10975.9,2.166,1.383,0.0
South Sudan,renewables_n_other,2018,0.011,0.011,17.185,10975.9,2.166,1.383,0.0
Spain,all_energy_types,2018,1722.954,468.642,1759.649,46832.6,125.532,3.341,297.505
Spain,coal,2018,110.753,11.19,1759.649,46832.6,125.532,3.341,45.797
Spain,natural_gas,2018,350.626,1.08,1759.649,46832.6,125.532,3.341,63.643
Spain,petroleum_n_other_liquids,2018,812.372,1.113,1759.649,46832.6,125.532,3.341,188.065
Spain,nuclear,2018,155.429,155.429,1759.649,46832.6,125.532,3.341,0.0
Spain,renewables_n_other,2018,293.773,299.83,1759.649,46832.6,125.532,3.341,0.0
Sri Lanka,all_energy_types,2018,107.983,18.319,270.878,21223.1,17.361,1.36,23.509
Sri Lanka,coal,2018,15.933,0.0,270.878,21223.1,17.361,1.36,5.277
Sri Lanka,natural_gas,2018,0.0,0.0,270.878,21223.1,17.361,1.36,0.0
Sri Lanka,petroleum_n_other_liquids,2018,73.731,0.0,270.878,21223.1,17.361,1.36,18.232
Sri Lanka,nuclear,2018,0.0,0.0,270.878,21223.1,17.361,1.36,0.0
Sri Lanka,renewables_n_other,2018,18.319,18.319,270.878,21223.1,17.361,1.36,0.0
Sudan,all_energy_types,2018,107.286,62.479,190.151,41825.4,8.753,1.925,18.613
Sudan,coal,2018,0.0,0.0,190.151,41825.4,8.753,1.925,0.0
Sudan,natural_gas,2018,0.0,0.0,190.151,41825.4,8.753,1.925,0.0
Sudan,petroleum_n_other_liquids,2018,81.41,36.603,190.151,41825.4,8.753,1.925,18.613
Sudan,nuclear,2018,0.0,0.0,190.151,41825.4,8.753,1.925,0.0
Sudan,renewables_n_other,2018,25.877,25.877,190.151,41825.4,8.753,1.925,0.0
Suriname,all_energy_types,2018,12.872,13.563,9.109,575.879,76.267,4.822,2.309
Suriname,coal,2018,0.0,0.0,9.109,575.879,76.267,4.822,0.0
Suriname,natural_gas,2018,0.06,0.06,9.109,575.879,76.267,4.822,0.01
Suriname,petroleum_n_other_liquids,2018,9.318,10.818,9.109,575.879,76.267,4.822,2.299
Suriname,nuclear,2018,0.0,0.0,9.109,575.879,76.267,4.822,0.0
Suriname,renewables_n_other,2018,3.493,2.685,9.109,575.879,76.267,4.822,0.0
Sweden,all_energy_types,2018,625.646,440.29,514.223,10188.95,209.521,4.152,50.738
Sweden,coal,2018,19.649,0.0,514.223,10188.95,209.521,4.152,6.689
Sweden,natural_gas,2018,12.523,0.0,514.223,10188.95,209.521,4.152,2.267
Sweden,petroleum_n_other_liquids,2018,173.761,0.0,514.223,10188.95,209.521,4.152,41.782
Sweden,nuclear,2018,188.825,188.825,514.223,10188.95,209.521,4.152,0.0
Sweden,renewables_n_other,2018,230.888,251.464,514.223,10188.95,209.521,4.152,0.0
Switzerland,all_energy_types,2018,350.04,179.97,583.707,8544.525,139.784,2.046,39.632
Switzerland,coal,2018,0.964,0.0,583.707,8544.525,139.784,2.046,0.374
Switzerland,natural_gas,2018,37.264,0.0,583.707,8544.525,139.784,2.046,7.102
Switzerland,petroleum_n_other_liquids,2018,133.382,0.0,583.707,8544.525,139.784,2.046,32.156
Switzerland,nuclear,2018,73.754,73.754,583.707,8544.525,139.784,2.046,0.0
Switzerland,renewables_n_other,2018,104.676,106.217,583.707,8544.525,139.784,2.046,0.0
Syria,all_energy_types,2018,139.972,61.717,51.148,17230.7,27.718,9.338,26.089
Syria,coal,2018,0.055,0.0,51.148,17230.7,27.718,9.338,0.04
Syria,natural_gas,2018,39.881,39.881,51.148,17230.7,27.718,9.338,7.259
Syria,petroleum_n_other_liquids,2018,98.489,19.756,51.148,17230.7,27.718,9.338,18.791
Syria,nuclear,2018,0.0,0.0,51.148,17230.7,27.718,9.338,0.0
Syria,renewables_n_other,2018,1.547,2.08,51.148,17230.7,27.718,9.338,0.0
Taiwan,all_energy_types,2018,1384.625,113.474,1195.64,23582.25,200.344,3.951,267.134
Taiwan,coal,2018,457.159,0.0,1195.64,23582.25,200.344,3.951,132.028
Taiwan,natural_gas,2018,256.231,1.845,1195.64,23582.25,200.344,3.951,46.5
Taiwan,petroleum_n_other_liquids,2018,557.42,0.145,1195.64,23582.25,200.344,3.951,88.606
Taiwan,nuclear,2018,77.652,77.652,1195.64,23582.25,200.344,3.951,0.0
