idCountry,year,electricityDemand,electricityGeneration,population
56,2008,11.68,11.68,9458079
56,2009,11.55,11.55,9576736
56,2010,13.98,13.98,9695117
56,2011,14.93,14.93,9813219
56,2012,15.8,15.8,9930916
56,2013,16.72,16.72,10048226
56,2014,16.29,16.29,10165182
56,2015,16.91,16.91,10281675
56,2016,17.68,17.68,10397738
56,2017,18.03,18.03,10513111
56,2018,18.61,18.61,10627147
56,2019,18.91,18.91,10738957
56,2020,17.12,17.12,10847904
57,1980,0.0,0.0,7989178
57,1981,0.0,0.0,8197648
57,1982,0.0,0.0,8409396
57,1983,0.0,0.0,8624594
57,1984,0.0,0.0,8843463
57,1985,0.0,4.558,9066100
57,1986,0.0,5.012,9292481
57,1987,0.0,5.384,9522362
57,1988,0.0,5.641,9755576
57,1989,0.0,5.769,9991870
57,1990,0.0,6.349,10230931
57,1991,0.0,6.974,10472476
57,1992,0.0,7.196,10716131
57,1993,0.0,7.411,10961460
57,1994,0.0,8.144,11207999
57,1995,0.0,8.429,11455205
57,1996,0.0,9.679,11703169
57,1997,0.0,10.362,11951457
57,1998,0.0,10.89,12198449
57,1999,0.0,10.308,12442109
57,2000,10.37,10.612,12681123
57,2001,10.77,11.05,12914660
57,2002,11.6,11.888,13143465
57,2003,12.26,11.546,13369678
57,2004,14.69,12.585,13596390
57,2005,13.87,13.404,13825839
57,2006,15.09,15.116,14059379
57,2007,17.4,17.337,14296554
57,2008,18.72,18.609,14535740
57,2009,19.02,18.265,14774412
57,2010,19.65,19.51,15011114
57,2011,21.16,20.544,15243885
57,2012,22.34,22.848,15474099
57,2013,23.07,23.26,15707473
57,2014,24.24,24.307,15951832
57,2015,25.56,25.95,16212022
57,2016,26.17,27.314,16491115
57,2017,27.21,28.033,16785356
57,2018,28.4,29.672,17084360
57,2019,30.66,32.859,17373656
57,2020,30.55,31.248,17643060
57,2021,29.08,32.207,17888474
58,1980,0.0,0.0,43309064
58,1981,0.0,0.0,44400112
58,1982,0.0,0.0,45539296
58,1983,0.0,0.0,46728284
58,1984,0.0,0.0,47968644
58,1985,0.0,30.253,49258728
58,1986,0.0,32.461,50602360
58,1987,0.0,35.654,51991696
58,1988,0.0,38.713,53399244
58,1989,0.0,40.614,54788680
58,1990,0.0,41.952,56134476
58,1991,0.0,43.276,57424552
58,1992,0.0,44.987,58666812
58,1993,0.0,46.737,59880656
58,1994,0.0,48.55,61095804
58,1995,0.0,50.652,62334024
58,1996,0.0,53.57,63601632
58,1997,0.0,56.784,64892268
58,1998,0.0,60.697,66200256
58,1999,0.0,65.73,67515592
58,2000,74.32,73.319,68831560
58,2001,79.13,80.713,70152664
58,2002,84.08,86.236,71485048
58,2003,89.59,92.187,72826104
58,2004,95.51,98.252,74172072
58,2005,102.38,104.947,75523576
58,2006,109.15,111.661,76873672
58,2007,118.23,119.867,78232128
58,2008,123.39,128.792,79636080
58,2009,130.73,134.267,81134792
58,2010,137.62,144.432,82761240
58,2011,134.89,149.563,84529248
58,2012,141.6,162.831,86422240
58,2013,145.14,165.064,88404648
58,2014,151.3,171.234,90424672
58,2015,162.9,181.836,92442544
58,2016,167.38,188.191,94447072
58,2017,174.66,193.211,96442592
58,2018,177.56,199.399,98423600
58,2019,182.7,200.563,100388080
58,2020,157.68,198.61,102334408
58,2021,174.67,209.656,104258328
59,1980,0.0,0.0,4591135
59,1981,0.0,0.0,4666361
59,1982,0.0,0.0,4737256
59,1983,0.0,0.0,4804936
59,1984,0.0,0.0,4871041
59,1985,0.0,0.0,4936803
59,1986,0.0,0.0,5002339
59,1987,0.0,0.0,5067531
59,1988,0.0,0.0,5133273
59,1989,0.0,0.0,5200608
59,1990,0.0,0.0,5270074
59,1991,0.0,0.0,5342190
59,1992,0.0,0.0,5416327
59,1993,0.0,0.0,5490478
59,1994,0.0,0.0,5561916
59,1995,0.0,0.0,5628602
59,1996,0.0,0.0,5689943
59,1997,0.0,0.0,5746288
59,1998,0.0,0.0,5797764
59,1999,0.0,0.0,5844834
59,2000,4.52,3.73,5887930
59,2001,4.45,3.79,5927001
59,2002,4.35,3.97,5962139
59,2003,4.6,4.27,5994075
59,2004,4.73,4.35,6023801
59,2005,4.98,4.7,6052124
59,2006,5.61,5.61,6079395
59,2007,5.75,5.72,6105810
59,2008,5.98,5.99,6131767
59,2009,5.97,5.84,6157678
59,2010,5.94,5.85,6183877
59,2011,6.05,5.94,6210567
59,2012,6.17,6.08,6237922
59,2013,6.33,6.14,6266076
59,2014,6.47,6.09,6295124
59,2015,6.84,5.94,6325121
59,2016,6.94,5.95,6356137
59,2017,6.92,5.33,6388124
59,2018,7.04,5.28,6420740
59,2019,7.23,5.94,6453550
59,2020,7.92,6.63,6486201
59,2021,7.88,6.59,6518500
60,1980,0.0,0.0,249931
60,1981,0.0,0.0,264370
60,1982,0.0,0.0,284638
60,1983,0.0,0.0,308208
60,1984,0.0,0.0,331554
60,1985,0.0,0.0,352116
60,1986,0.0,0.0,369024
60,1987,0.0,0.0,382977
60,1988,0.0,0.0,394973
60,1989,0.0,0.0,406620
60,1990,0.0,0.0,419188
60,1991,0.0,0.0,432844
60,1992,0.0,0.0,447269
60,1993,0.0,0.0,462637
60,1994,0.0,0.0,479099
60,1995,0.0,0.0,496768
60,1996,0.0,0.0,515844
60,1997,0.0,0.0,536459
60,1998,0.0,0.0,558496
60,1999,0.0,0.0,581765
60,2000,0.09,0.09,606180
60,2001,0.06,0.06,631662
60,2002,0.11,0.11,658388
60,2003,0.12,0.12,686670
60,2004,0.17,0.17,716949
60,2005,0.2,0.2,749527
60,2006,0.26,0.26,784494
60,2007,0.32,0.32,821686
60,2008,0.46,0.46,860839
60,2009,0.51,0.51,901589
60,2010,0.58,0.58,943640
60,2011,0.65,0.65,986861
60,2012,0.9,0.9,1031191
60,2013,1.4,1.4,1076412
60,2014,1.61,1.61,1122273
60,2015,1.76,1.76,1168575
60,2016,1.74,1.74,1215181
60,2017,1.41,1.41,1262008
60,2018,1.54,1.54,1308966
60,2019,1.19,1.19,1355982
60,2020,1.13,1.13,1402985
60,2021,0.0,0.0,1449891
61,1994,0.0,0.0,2218436
61,1995,0.0,0.0,2204227
61,1996,0.0,0.0,2196467
61,1997,0.0,0.0,2195192
61,1998,0.0,0.0,2206439
61,1999,0.0,0.0,2237412
61,2000,0.2,0.2,2292413
61,2001,0.22,0.22,2374721
61,2002,0.24,0.24,2481059
61,2003,0.26,0.26,2600972
61,2004,0.26,0.26,2719809
61,2005,0.27,0.27,2826653
61,2006,0.25,0.25,2918209
61,2007,0.27,0.27,2996540
61,2008,0.27,0.27,3062782
61,2009,0.28,0.28,3119920
61,2010,0.29,0.29,3170437
61,2011,0.3,0.3,3213969
61,2012,0.31,0.31,3250104
61,2013,0.32,0.32,3281453
61,2014,0.32,0.32,3311444
61,2015,0.33,0.33,3342818
61,2016,0.34,0.34,3376558
61,2017,0.41,0.41,3412894
61,2018,0.44,0.44,3452797
61,2019,0.45,0.45,3497117
61,2020,0.44,0.44,3546427
62,1985,0.0,17.827,1522405
62,1986,0.0,17.951,1536034
62,1987,0.0,17.9,1551209
62,1988,0.0,17.627,1564200
62,1989,0.0,17.611,1569967
62,1990,10.18,17.181,1565246
62,1991,9.86,14.627,1548220
62,1992,8.59,11.829,1520811
62,1993,7.52,9.118,1488060
62,1994,7.96,9.152,1457090
62,1995,7.93,8.693,1433026
62,1996,8.23,9.103,1417741
62,1997,8.25,9.218,1409678
62,1998,8.13,8.521,1406350
62,1999,7.66,8.265,1403784
62,2000,7.58,8.513,1399111
62,2001,7.87,8.484,1391739
62,2002,7.84,8.527,1382737
62,2003,8.26,10.159,1372904
62,2004,8.52,10.304,1363570
62,2005,8.59,10.205,1355650
62,2006,8.98,9.731,1349373
62,2007,9.76,12.19,1344295
62,2008,9.64,10.581,1340067
62,2009,8.86,8.78,1336140
62,2010,9.72,12.964,1332103
62,2011,9.33,12.893,1327701
62,2012,9.72,11.967,1323163
62,2013,9.69,13.275,1319068
62,2014,9.7,12.446,1316273
62,2015,9.23,10.417,1315330
62,2016,10.13,12.17,1316507
62,2017,10.43,13.16,1319389
62,2018,10.47,12.364,1322913
62,2019,9.77,7.615,1325649
62,2020,9.71,5.957,1326539
62,2021,10.16,6.758,1325188
63,1980,0.0,0.0,587852
63,1981,0.0,0.0,608374
63,1982,0.0,0.0,629812
63,1983,0.0,0.0,652112
63,1984,0.0,0.0,675240
63,1985,0.0,0.0,699077
63,1986,0.0,0.0,723599
63,1987,0.0,0.0,748634
63,1988,0.0,0.0,773774
63,1989,0.0,0.0,798498
63,1990,0.0,0.0,822423
63,1991,0.0,0.0,845267
63,1992,0.0,0.0,866995
63,1993,0.0,0.0,887706
63,1994,0.0,0.0,907622
63,1995,0.0,0.0,926836
63,1996,0.0,0.0,945506
63,1997,0.0,0.0,963416
63,1998,0.0,0.0,979922
63,1999,0.0,0.0,994105
63,2000,1.23,0.61,1005432
63,2001,1.27,0.63,1013608
63,2002,1.45,0.65,1019054
63,2003,1.36,0.56,1022796
63,2004,1.23,0.53,1026287
63,2005,1.47,0.6,1030574
63,2006,1.36,0.6,1036095
63,2007,1.49,0.63,1042651
63,2008,1.58,0.6,1049948
63,2009,1.55,0.63,1057462
63,2010,1.55,0.64,1064841
63,2011,1.52,0.71,1072029
63,2012,1.59,0.78,1079285
63,2013,1.57,0.75,1086843
63,2014,1.59,0.73,1095022
63,2015,1.65,0.67,1104038
63,2016,1.65,0.57,1113994
63,2017,1.65,0.59,1124808
63,2018,1.73,0.71,1136274
63,2019,1.6,0.66,1148133
63,2020,1.58,0.64,1160164
64,1980,0.0,0.0,35141704
64,1981,0.0,0.0,35984532
64,1982,0.0,0.0,36995248
64,1983,0.0,0.0,38142680
64,1984,0.0,0.0,39374348
64,1985,0.0,0.0,40652144
64,1986,0.0,0.0,41965696
64,1987,0.0,0.0,43329240
64,1988,0.0,0.0,44757204
64,1989,0.0,0.0,46272308
64,1990,0.0,0.0,47887864
64,1991,0.0,0.0,49609976
64,1992,0.0,0.0,51423588
64,1993,0.0,0.0,53295556
64,1994,0.0,0.0,55180992
64,1995,0.0,0.0,57047908
64,1996,0.0,0.0,58883532
64,1997,0.0,0.0,60697440
64,1998,0.0,0.0,62507724
64,1999,0.0,0.0,64343008
64,2000,1.7,1.7,66224812
64,2001,2.04,2.04,68159424
64,2002,2.07,2.07,70142096
64,2003,2.33,2.33,72170576
64,2004,2.57,2.57,74239504
64,2005,2.88,2.88,76346312
64,2006,3.3,3.3,78489200
64,2007,3.54,3.54,80674344
64,2008,3.75,3.75,82916232
64,2009,3.97,3.97,85233920
64,2010,4.99,4.99,87639960
64,2011,5.99,6.32,90139928
64,2012,6.98,7.54,92726984
64,2013,8.03,8.67,95385800
64,2014,8.71,9.47,98094264
64,2015,9.7,10.4,100835456
64,2016,11.17,12.47,103603464
64,2017,11.7,13.13,106399928
64,2018,12.01,13.48,109224408
64,2019,13.15,14.15,112078728
64,2020,13.15,14.15,114963584
65,1980,0.0,0.0,43339
65,1981,0.0,0.0,43725
65,1982,0.0,0.0,44101
65,1983,0.0,0.0,44483
65,1984,0.0,0.0,44895
65,1985,0.0,0.0,45328
65,1986,0.0,0.0,45812
65,1987,0.0,0.0,46340
65,1988,0.0,0.0,46833
65,1989,0.0,0.0,47159
65,1990,0.0,0.0,47276
65,1991,0.0,0.0,47123
65,1992,0.0,0.0,46746
65,1993,0.0,0.0,46277
65,1994,0.0,0.0,45848
65,1995,0.0,0.0,45625
65,1996,0.0,0.0,45624
65,1997,0.0,0.0,45789
65,1998,0.0,0.0,46094
65,1999,0.0,0.0,46428
65,2000,0.21,0.21,46738
65,2001,0.22,0.22,46999
65,2002,0.24,0.24,47235
65,2003,0.23,0.23,47439
65,2004,0.24,0.24,47600
65,2005,0.24,0.24,47731
65,2006,0.25,0.25,47793
65,2007,0.26,0.26,47825
65,2008,0.26,0.26,47822
65,2009,0.27,0.27,47814
65,2010,0.27,0.27,47803
65,2011,0.26,0.26,47815
65,2012,0.28,0.28,47843
65,2013,0.28,0.28,47901
65,2014,0.3,0.3,47965
65,2015,0.31,0.31,48055
65,2016,0.3,0.3,48173
65,2017,0.32,0.32,48326
65,2018,0.34,0.34,48497
65,2019,0.38,0.38,48677
65,2020,0.42,0.42,48865
66,1980,0.0,0.0,1853
66,1981,0.0,0.0,1850
66,1982,0.0,0.0,1845
66,1983,0.0,0.0,1838
66,1984,0.0,0.0,1833
66,1985,0.0,0.0,1841
66,1986,0.0,0.0,1853
66,1987,0.0,0.0,1866
66,1988,0.0,0.0,1885
66,1989,0.0,0.0,1925
66,1990,0.0,0.0,1980
66,1991,0.0,0.0,2061
66,1992,0.0,0.0,2169
66,1993,0.0,0.0,2269
66,1994,0.0,0.0,2384
66,1995,0.0,0.0,2501
66,1996,0.0,0.0,2593
66,1997,0.0,0.0,2688
66,1998,0.0,0.0,2769
66,1999,0.0,0.0,2831
66,2000,0.01,0.01,2893
66,2001,0.01,0.01,2927
66,2002,0.01,0.01,2944
66,2003,0.01,0.01,2950
66,2004,0.01,0.01,2950
66,2005,0.01,0.01,2950
66,2006,0.02,0.02,2940
66,2007,0.02,0.02,2928
66,2008,0.02,0.02,2932
66,2009,0.02,0.02,2921
66,2010,0.01,0.01,2902
66,2011,0.02,0.02,2863
66,2012,0.02,0.02,2823
66,2013,0.02,0.02,2793
66,2014,0.02,0.02,2787
66,2015,0.02,0.02,2836
66,2016,0.02,0.02,2926
66,2017,0.02,0.02,3074
66,2018,0.02,0.02,3236
66,2019,0.02,0.02,3372
66,2020,0.02,0.02,3483
67,1980,0.0,0.0,635312
67,1981,0.0,0.0,651032
67,1982,0.0,0.0,668281
67,1983,0.0,0.0,685497
67,1984,0.0,0.0,700478
67,1985,0.0,0.0,711770
67,1986,0.0,0.0,718642
67,1987,0.0,0.0,721776
67,1988,0.0,0.0,722924
67,1989,0.0,0.0,724602
67,1990,0.0,0.0,728575
67,1991,0.0,0.0,735398
67,1992,0.0,0.0,744470
67,1993,0.0,0.0,754962
67,1994,0.0,0.0,765607
67,1995,0.0,0.0,775428
67,1996,0.0,0.0,784389
67,1997,0.0,0.0,792736
67,1998,0.0,0.0,800148
67,1999,0.0,0.0,806302
67,2000,0.62,0.62,811011
67,2001,0.67,0.67,813923
67,2002,0.71,0.71,815257
67,2003,0.72,0.72,816078
67,2004,0.75,0.75,817864
67,2005,0.79,0.79,821606
67,2006,0.84,0.84,827869
67,2007,0.87,0.87,836185
67,2008,0.88,0.88,845356
67,2009,0.86,0.86,853636
67,2010,0.9,0.9,859816
67,2011,0.86,0.86,863451
67,2012,0.86,0.86,865065
67,2013,0.88,0.88,865602
67,2014,0.91,0.91,866447
67,2015,0.95,0.95,868632
67,2016,0.96,0.96,872406
67,2017,1.04,1.04,877460
67,2018,1.07,1.07,883490
67,2019,1.11,1.11,889955
67,2020,0.99,0.99,896444
68,1980,0.0,0.0,4788247
68,1981,0.0,0.0,4809807
68,1982,0.0,0.0,4835102
68,1983,0.0,0.0,4862171
68,1984,0.0,0.0,4888197
68,1985,0.0,49.394,4911220
68,1986,0.0,48.948,4930342
68,1987,0.0,53.016,4946368
68,1988,0.0,53.491,4961097
68,1989,0.0,53.359,4977118
68,1990,65.03,54.277,4996220
68,1991,65.27,57.979,5019134
68,1992,66.12,57.635,5044928
68,1993,68.66,60.982,5071782
68,1994,72.18,65.536,5097090
68,1995,72.45,64.414,5119012
68,1996,73.04,69.09,5136984
68,1997,76.81,69.145,5151740
68,1998,79.46,70.436,5164236
68,1999,80.58,69.407,5175921
68,2000,81.67,70.474,5187953
68,2001,84.25,74.812,5200475
68,2002,86.65,75.372,5213368
68,2003,88.93,84.74,5227106
68,2004,90.47,86.285,5242175
68,2005,87.34,70.838,5258933
68,2006,93.45,82.661,5277490
68,2007,93.48,81.681,5297741
68,2008,89.75,77.803,5319452
68,2009,83.87,72.547,5342266
68,2010,90.84,81.052,5365784
68,2011,87.06,73.699,5390036
68,2012,87.53,70.48,5414769
68,2013,86.69,71.399,5438984
68,2014,85.78,68.22,5461410
68,2015,84.7,69.154,5481128
68,2016,87.43,69.688,5497714
68,2017,87.56,68.465,5511372
68,2018,89.92,71.086,5522585
68,2019,88.41,69.527,5532159
68,2020,82.92,70.101,5540718
68,2021,87.93,72.639,5548361
69,1980,0.0,0.0,53868008
69,1981,0.0,0.0,54121008
69,1982,0.0,0.0,54391468
69,1983,0.0,0.0,54675372
69,1984,0.0,0.0,54965168
69,1985,0.0,343.483,55254840
69,1986,0.0,362.225,55545268
69,1987,0.0,377.867,55837620
69,1988,0.0,391.628,56126336
69,1989,0.0,406.14,56404304
69,1990,371.76,420.751,56666860
69,1991,398.73,455.555,56913580
69,1992,406.22,463.639,57147216
69,1993,408.23,472.707,57370376
69,1994,411.43,476.868,57587120
69,1995,421.36,494.274,57801888
69,1996,440.35,513.398,58012056
69,1997,435.56,504.77,58220656
69,1998,449.69,511.276,58444248
69,1999,458.09,525.806,58704384
69,2000,465.7,539.954,59015092
69,2001,476.91,549.531,59384124
69,2002,476.61,559.064,59803432
69,2003,495.1,566.838,60251588
69,2004,506.79,574.054,60697976
69,2005,510.87,576.062,61120128
69,2006,506.08,574.869,61508924
69,2007,507.01,569.768,61869232
69,2008,520.85,573.812,62209208
69,2009,504.78,535.937,62542884
69,2010,533.63,569.29,62879536
69,2011,510.99,564.985,63222232
69,2012,522.56,565.191,63564224
69,2013,527.99,575.33,63893520
69,2014,499.0,564.815,64193552
69,2015,509.86,571.68,64453196
69,2016,517.15,556.234,64667588
69,2017,515.95,554.01,64842512
69,2018,512.83,573.986,64990512
69,2019,507.95,562.845,65129732
69,2020,484.79,523.696,65273512
69,2021,508.24,547.203,65426176
70,1980,0.0,0.0,66973
70,1981,0.0,0.0,70022
70,1982,0.0,0.0,73414
70,1983,0.0,0.0,77232
70,1984,0.0,0.0,81566
70,1985,0.0,0.0,86435
70,1986,0.0,0.0,91950
70,1987,0.0,0.0,97972
70,1988,0.0,0.0,104222
70,1989,0.0,0.0,110261
70,1990,0.0,0.0,115784
70,1991,0.0,0.0,120689
70,1992,0.0,0.0,125075
70,1993,0.0,0.0,129146
70,1994,0.0,0.0,133186
70,1995,0.0,0.0,137400
70,1996,0.0,0.0,141786
70,1997,0.0,0.0,146331
70,1998,0.0,0.0,151245
70,1999,0.0,0.0,156811
70,2000,0.43,0.43,163163
70,2001,0.58,0.58,170443
70,2002,0.61,0.61,178548
70,2003,0.63,0.63,187026
70,2004,0.65,0.65,195305
70,2005,0.68,0.68,202973
70,2006,0.71,0.71,209891
70,2007,0.9,0.9,216182
70,2008,0.92,0.92,221997
70,2009,1.03,1.03,227542
70,2010,1.11,1.11,232996
70,2011,1.06,1.06,238383
70,2012,0.87,0.87,243667
70,2013,0.88,0.88,249049
70,2014,0.9,0.9,254780
70,2015,0.9,0.9,261008
70,2016,0.92,0.92,267824
70,2017,1.07,1.07,275189
70,2018,1.11,1.11,282936
70,2019,1.0,1.0,290823
70,2020,0.97,0.97,298682
71,1980,0.0,0.0,153298
71,1981,0.0,0.0,157954
71,1982,0.0,0.0,162679
71,1983,0.0,0.0,167456
71,1984,0.0,0.0,172249
71,1985,0.0,0.0,177024
71,1986,0.0,0.0,181807
71,1987,0.0,0.0,186588
71,1988,0.0,0.0,191260
71,1989,0.0,0.0,195728
71,1990,0.0,0.0,199906
71,1991,0.0,0.0,203716
71,1992,0.0,0.0,207238
71,1993,0.0,0.0,210644
71,1994,0.0,0.0,214196
71,1995,0.0,0.0,218064
71,1996,0.0,0.0,222323
71,1997,0.0,0.0,226854
71,1998,0.0,0.0,231562
71,1999,0.0,0.0,236217
71,2000,0.39,0.39,240681
71,2001,0.47,0.47,244929
71,2002,0.52,0.52,248976
71,2003,0.57,0.57,252707
71,2004,0.61,0.61,255995
71,2005,0.6,0.6,258780
71,2006,0.63,0.63,261006
71,2007,0.66,0.66,262717
71,2008,0.68,0.68,264064
71,2009,0.7,0.7,265256
71,2010,0.62,0.62,266449
71,2011,0.65,0.65,267702
71,2012,0.65,0.65,268995
71,2013,0.59,0.59,270332
71,2014,0.58,0.58,271713
71,2015,0.58,0.58,273119
71,2016,0.58,0.58,274576
71,2017,0.6,0.6,276108
71,2018,0.58,0.58,277673
71,2019,0.68,0.68,279285
71,2020,0.66,0.66,280904
72,1980,0.0,0.0,726335
72,1981,0.0,0.0,744695
72,1982,0.0,0.0,763932
72,1983,0.0,0.0,784056
72,1984,0.0,0.0,805117
72,1985,0.0,0.0,827107
72,1986,0.0,0.0,850052
72,1987,0.0,0.0,873871
72,1988,0.0,0.0,898472
72,1989,0.0,0.0,923714
72,1990,0.0,0.0,949493
72,1991,0.0,0.0,975785
72,1992,0.0,0.0,1002573
72,1993,0.0,0.0,1029769
72,1994,0.0,0.0,1057252
72,1995,0.0,0.0,1084951
72,1996,0.0,0.0,1112944
72,1997,0.0,0.0,1141332
72,1998,0.0,0.0,1170061
72,1999,0.0,0.0,1199058
72,2000,1.28,1.28,1228359
72,2001,1.35,1.35,1258008
72,2002,1.42,1.42,1288310
72,2003,1.46,1.46,1319946
72,2004,1.48,1.48,1353788
72,2005,1.51,1.51,1390550
72,2006,1.61,1.61,1430144
72,2007,1.68,1.68,1472565
72,2008,1.77,1.77,1518538
72,2009,1.81,1.81,1568925
72,2010,1.87,1.87,1624146
72,2011,1.96,1.96,1684629
72,2012,2.08,2.08,1749677
72,2013,2.2,2.02,1817070
72,2014,2.31,1.92,1883801
72,2015,2.39,2.05,1947690
72,2016,2.59,2.24,2007882
72,2017,2.65,2.19,2064812
72,2018,2.68,2.17,2119275
72,2019,3.52,3.01,2172578
72,2020,3.46,2.95,2225728
72,2021,0.0,0.0,2278829
73,1980,0.0,0.0,637252
73,1981,0.0,0.0,657581
73,1982,0.0,0.0,678111
73,1983,0.0,0.0,700198
73,1984,0.0,0.0,725688
73,1985,0.0,0.0,755791
73,1986,0.0,0.0,791141
73,1987,0.0,0.0,831011
73,1988,0.0,0.0,873440
73,1989,0.0,0.0,915631
73,1990,0.0,0.0,955595
73,1991,0.0,0.0,992671
73,1992,0.0,0.0,1027475
73,1993,0.0,0.0,1060861
73,1994,0.0,0.0,1094219
73,1995,0.0,0.0,1128577
73,1996,0.0,0.0,1164091
73,1997,0.0,0.0,1200522
73,1998,0.0,0.0,1238124
73,1999,0.0,0.0,1277118
73,2000,0.11,0.11,1317708
73,2001,0.13,0.13,1360070
73,2002,0.14,0.14,1404263
73,2003,0.16,0.16,1449925
73,2004,0.17,0.17,1496524
73,2005,0.19,0.19,1543745
73,2006,0.2,0.2,1591444
73,2007,0.22,0.22,1639846
73,2008,0.23,0.23,1689288
73,2009,0.23,0.23,1740277
73,2010,0.23,0.23,1793199
73,2011,0.24,0.24,1848142
73,2012,0.25,0.25,1905020
73,2013,0.25,0.25,1963708
73,2014,0.26,0.26,2024037
73,2015,0.28,0.28,2085860
73,2016,0.29,0.29,2149134
73,2017,0.3,0.3,2213900
73,2018,0.31,0.31,2280092
73,2019,0.3,0.3,2347696
73,2020,0.29,0.29,2416664
74,1992,0.0,0.0,5303925
74,1993,0.0,0.0,5208954
74,1994,0.0,0.0,5097126
74,1995,0.0,0.0,4976252
74,1996,0.0,0.0,4846627
74,1997,0.0,0.0,4709596
74,1998,0.0,0.0,4575396
74,1999,0.0,0.0,4456652
74,2000,7.52,7.27,4362184
74,2001,7.07,6.8,4296981
74,2002,7.61,7.16,4258573
74,2003,7.97,7.06,4238930
74,2004,8.09,6.81,4225811
74,2005,8.49,7.14,4210158
74,2006,7.73,7.11,4189722
74,2007,7.97,8.17,4166859
74,2008,8.18,8.3,4142648
74,2009,7.93,8.42,4119490
74,2010,8.72,9.98,4099096
74,2011,9.53,9.98,4081012
74,2012,9.56,9.47,4064097
74,2013,10.09,10.06,4048701
74,2014,10.63,10.38,4035310
74,2015,10.87,10.83,4024180
74,2016,11.5,11.58,4015457
74,2017,12.34,11.53,4008723
74,2018,13.06,12.14,4002946
74,2019,13.23,11.85,3996762
74,2020,12.62,11.16,3989175
74,2021,13.44,12.66,3979773
75,1980,0.0,0.0,78283104
75,1981,0.0,0.0,78107856
75,1982,0.0,0.0,77926016
75,1983,0.0,0.0,77770208
75,1984,0.0,0.0,77682296
75,1985,0.0,522.534,77691592
75,1986,0.0,523.557,77806136
75,1987,0.0,532.442,78015744
75,1988,0.0,549.492,78307520
75,1989,0.0,559.873,78660304
75,1990,547.75,549.9,79053984
75,1991,535.26,540.222,79490832
75,1992,528.34,538.166,79963168
75,1993,523.36,527.118,80428552
75,1994,527.55,528.469,80832928
75,1995,537.63,536.821,81138656
75,1996,545.42,552.669,81323664
75,1997,545.66,552.324,81399248
75,1998,551.74,557.217,81402672
75,1999,553.58,556.301,81389936
75,2000,575.36,576.45,81400880
75,2001,585.55,586.481,81453888
75,2002,591.96,586.685,81535128
75,2003,599.27,608.803,81614368
75,2004,607.66,617.535,81646480
75,2005,608.84,622.517,81602744
75,2006,612.83,639.51,81472232
75,2007,615.75,640.644,81277832
75,2008,613.1,640.817,81065752
75,2009,576.67,595.802,80899960
75,2010,609.69,632.662,80827000
75,2011,601.4,612.917,80855632
75,2012,599.85,628.924,80972632
75,2013,598.96,637.646,81174376
75,2014,586.07,625.657,81450368
75,2015,592.29,646.067,81787416
75,2016,592.45,648.24,82193776
75,2017,593.55,651.417,82658408
75,2018,586.41,640.175,83124416
75,2019,568.96,607.044,83517048
75,2020,553.65,573.641,83783944
75,2021,562.41,584.526,83900472
76,1980,0.0,0.0,11056112
76,1981,0.0,0.0,11348287
76,1982,0.0,0.0,11676828
76,1983,0.0,0.0,12033559
76,1984,0.0,0.0,12405659
76,1985,0.0,0.0,12783617
76,1986,0.0,0.0,13164839
76,1987,0.0,0.0,13552021
76,1988,0.0,0.0,13947047
76,1989,0.0,0.0,14353409
76,1990,0.0,0.0,14773274
76,1991,0.0,0.0,15207360
76,1992,0.0,0.0,15653345
76,1993,0.0,0.0,16106756
76,1994,0.0,0.0,16561678
76,1995,0.0,0.0,17014058
76,1996,0.0,0.0,17462504
76,1997,0.0,0.0,17908976
76,1998,0.0,0.0,18357158
76,1999,0.0,0.0,18812370
76,2000,7.34,7.13,19278850
76,2001,7.88,7.73,19756930
76,2002,7.54,7.11,20246376
76,2003,6.07,5.73,20750308
76,2004,6.09,5.88,21272328
76,2005,6.86,6.68,21814648
76,2006,8.08,8.21,22379056
76,2007,6.95,6.76,22963946
76,2008,7.89,8.15,23563832
76,2009,8.23,8.78,24170944
76,2010,9.0,9.93,24779614
76,2011,10.32,10.93,25387712
76,2012,11.18,11.72,25996454
76,2013,12.03,12.53,26607640
76,2014,12.16,12.63,27224480
76,2015,10.81,11.17,27849204
76,2016,11.96,11.4,28481948
76,2017,12.83,12.78,29121464
76,2018,13.71,14.31,29767108
76,2019,15.58,16.88,30417858
76,2020,18.37,20.11,31072946
77,1980,0.0,0.0,30068
77,1981,0.0,0.0,29902
77,1982,0.0,0.0,29698
77,1983,0.0,0.0,29481
77,1984,0.0,0.0,29284
77,1985,0.0,0.0,29151
77,1986,0.0,0.0,29096
77,1987,0.0,0.0,29114
77,1988,0.0,0.0,29164
77,1989,0.0,0.0,29187
77,1990,0.0,0.0,29149
77,1991,0.0,0.0,29021
77,1992,0.0,0.0,28844
77,1993,0.0,0.0,28680
77,1994,0.0,0.0,28605
77,1995,0.0,0.0,28688
77,1996,0.0,0.0,28970
77,1997,0.0,0.0,29404
77,1998,0.0,0.0,29945
77,1999,0.0,0.0,30526
77,2000,0.0,0.0,31081
77,2001,0.0,0.0,31604
77,2002,0.0,0.0,32097
77,2003,0.0,0.0,32556
77,2004,0.0,0.0,32930
77,2005,0.0,0.0,33222
77,2006,0.0,0.0,33420
77,2007,0.0,0.0,33524
