idCountry,year,idSource,co2emissions
29,2012,2,31.142
29,2013,2,27.579
29,2014,2,23.925
29,2015,2,25.761
29,2016,2,26.361
29,2017,2,22.946
29,2018,2,24.936
29,2019,2,22.482
30,1980,2,0.0
30,1981,2,0.0
30,1982,2,0.0
30,1983,2,0.0
30,1984,2,0.0
30,1985,2,0.0
30,1986,2,0.0
30,1987,2,0.0
30,1988,2,0.0
30,1989,2,0.0
30,1990,2,0.0
30,1991,2,0.0
30,1992,2,0.0
30,1993,2,0.0
30,1994,2,0.0
30,1995,2,0.0
30,1996,2,0.0
30,1997,2,0.0
30,1998,2,0.0
30,1999,2,0.0
30,2000,2,0.0
30,2001,2,0.0
30,2002,2,0.0
30,2003,2,0.0
30,2004,2,0.0
30,2005,2,0.0
30,2006,2,0.0
30,2007,2,0.0
30,2008,2,0.0
30,2009,2,0.0
30,2010,2,0.0
30,2011,2,0.0
30,2012,2,0.0
30,2013,2,0.0
30,2014,2,0.0
30,2015,2,0.0
30,2016,2,0.0
30,2017,2,0.0
30,2018,2,0.0
30,2019,2,0.0
134,1980,2,0.0
134,1981,2,0.132
134,1982,2,0.181
134,1983,2,0.194
134,1984,2,0.191
134,1985,2,0.233
134,1986,2,0.233
134,1987,2,0.264
134,1988,2,0.207
134,1989,2,0.186
134,1990,2,0.186
134,1991,2,0.195
134,1992,2,0.21
134,1993,2,0.2
134,1994,2,0.202
134,1995,2,0.174
134,1996,2,0.19
134,1997,2,0.17
134,1998,2,0.156
134,1999,2,0.363
134,2000,2,0.351
134,2001,2,0.43
134,2002,2,0.508
134,2003,2,0.53
134,2004,2,0.609
134,2005,2,0.698
134,2006,2,0.806
134,2007,2,0.814
134,2008,2,0.822
134,2009,2,0.776
134,2010,2,0.96
134,2011,2,0.806
134,2012,2,0.729
134,2013,2,0.613
134,2014,2,0.816
134,2015,2,0.948
134,2016,2,1.265
134,2017,2,1.603
134,2018,2,2.426
134,2019,2,3.207
31,1980,2,0.0
31,1981,2,0.0
31,1982,2,0.0
31,1983,2,0.0
31,1984,2,0.0
31,1985,2,0.0
31,1986,2,0.0
31,1987,2,0.0
31,1988,2,0.0
31,1989,2,0.0
31,1990,2,0.0
31,1991,2,0.0
31,1992,2,0.0
31,1993,2,0.0
31,1994,2,0.0
31,1995,2,0.0
31,1996,2,0.0
31,1997,2,0.0
31,1998,2,0.0
31,1999,2,0.0
31,2000,2,0.0
31,2001,2,0.0
31,2002,2,0.0
31,2003,2,0.0
31,2004,2,0.0
31,2005,2,0.0
31,2006,2,0.0
31,2007,2,0.0
31,2008,2,0.0
31,2009,2,0.0
31,2010,2,0.0
31,2011,2,0.0
31,2012,2,0.0
31,2013,2,0.0
31,2014,2,0.0
31,2015,2,0.0
31,2016,2,0.0
31,2017,2,0.0
31,2018,2,0.0
31,2019,2,0.0
35,1980,2,0.0
35,1981,2,0.0
35,1982,2,0.0
35,1983,2,0.0
35,1984,2,0.0
35,1985,2,0.0
35,1986,2,0.0
35,1987,2,0.0
35,1988,2,0.0
35,1989,2,0.0
35,1990,2,0.0
35,1991,2,0.0
35,1992,2,0.0
35,1993,2,0.0
35,1994,2,0.0
35,1995,2,0.0
35,1996,2,0.0
35,1997,2,0.0
35,1998,2,0.0
35,1999,2,0.0
35,2000,2,0.0
35,2001,2,0.0
35,2002,2,0.0
35,2003,2,0.0
35,2004,2,0.0
35,2005,2,0.0
35,2006,2,0.0
35,2007,2,0.0
35,2008,2,0.0
35,2009,2,0.0
35,2010,2,0.0
35,2011,2,0.0
35,2012,2,0.0
35,2013,2,0.0
35,2014,2,0.0
35,2015,2,0.0
35,2016,2,0.0
35,2017,2,0.0
35,2018,2,0.0
35,2019,2,0.0
32,1980,2,0.0
32,1981,2,0.0
32,1982,2,0.0
32,1983,2,0.0
32,1984,2,0.0
32,1985,2,0.0
32,1986,2,0.0
32,1987,2,0.0
32,1988,2,0.0
32,1989,2,0.0
32,1990,2,0.0
32,1991,2,0.0
32,1992,2,0.0
32,1993,2,0.0
32,1994,2,0.0
32,1995,2,0.0
32,1996,2,0.0
32,1997,2,0.0
32,1998,2,0.0
32,1999,2,0.0
32,2000,2,0.0
32,2001,2,0.001
32,2002,2,0.0
32,2003,2,0.0
32,2004,2,0.0
32,2005,2,0.0
32,2006,2,0.0
32,2007,2,0.001
32,2008,2,0.048
32,2009,2,0.278
32,2010,2,0.31
32,2011,2,0.306
32,2012,2,0.373
32,2013,2,0.388
32,2014,2,0.418
32,2015,2,0.49
32,2016,2,0.982
32,2017,2,2.382
32,2018,2,2.756
32,2019,2,4.096
33,1980,2,0.0
33,1981,2,0.0
33,1982,2,0.0
33,1983,2,0.0
33,1984,2,0.0
33,1985,2,0.0
33,1986,2,0.0
33,1987,2,0.0
33,1988,2,0.0
33,1989,2,0.0
33,1990,2,0.0
33,1991,2,0.0
33,1992,2,0.0
33,1993,2,0.0
33,1994,2,0.0
33,1995,2,0.0
33,1996,2,0.0
33,1997,2,0.0
33,1998,2,0.0
33,1999,2,0.0
33,2000,2,0.0
33,2001,2,0.0
33,2002,2,0.0
33,2003,2,0.0
33,2004,2,0.0
33,2005,2,0.0
33,2006,2,0.0
33,2007,2,0.0
33,2008,2,0.0
33,2009,2,0.0
33,2010,2,0.0
33,2011,2,0.0
33,2012,2,0.0
33,2013,2,0.0
33,2014,2,0.0
33,2015,2,0.0
33,2016,2,0.0
33,2017,2,0.0
33,2018,2,0.0
33,2019,2,0.0
34,1980,2,0.0
34,1981,2,75.364
34,1982,2,76.866
34,1983,2,83.437
34,1984,2,88.338
34,1985,2,96.677
34,1986,2,92.729
34,1987,2,86.89
34,1988,2,97.992
34,1989,2,106.526
34,1990,2,103.58
34,1991,2,93.758
34,1992,2,95.229
34,1993,2,101.217
34,1994,2,93.981
34,1995,2,97.636
34,1996,2,98.719
34,1997,2,100.814
34,1998,2,107.343
34,1999,2,105.493
34,2000,2,103.952
34,2001,2,113.477
34,2002,2,113.716
34,2003,2,111.156
34,2004,2,111.765
34,2005,2,113.341
34,2006,2,113.585
34,2007,2,111.896
34,2008,2,110.233
34,2009,2,109.308
34,2010,2,90.489
34,2011,2,92.234
34,2012,2,87.837
34,2013,2,80.379
34,2014,2,76.495
34,2015,2,75.094
34,2016,2,71.441
34,2017,2,70.703
34,2018,2,70.839
34,2019,2,59.42
36,1980,2,0.0
36,1981,2,0.0
36,1982,2,0.0
36,1983,2,0.0
36,1984,2,0.0
36,1985,2,0.0
36,1986,2,0.0
36,1987,2,0.0
36,1988,2,0.0
36,1989,2,0.0
36,1990,2,0.0
36,1991,2,0.0
36,1992,2,0.0
36,1993,2,0.0
36,1994,2,0.0
36,1995,2,0.0
36,1996,2,0.0
36,1997,2,0.0
36,1998,2,0.0
36,1999,2,0.0
36,2000,2,0.0
36,2001,2,0.0
36,2002,2,0.0
36,2003,2,0.0
36,2004,2,0.0
36,2005,2,0.0
36,2006,2,0.0
36,2007,2,0.0
36,2008,2,0.0
36,2009,2,0.0
36,2010,2,0.0
36,2011,2,0.0
36,2012,2,0.0
36,2013,2,0.0
36,2014,2,0.0
36,2015,2,0.0
36,2016,2,0.0
36,2017,2,0.0
36,2018,2,0.0
36,2019,2,0.0
37,1980,2,0.0
37,1981,2,0.0
37,1982,2,0.0
37,1983,2,0.0
37,1984,2,0.0
37,1985,2,0.0
37,1986,2,0.0
37,1987,2,0.0
37,1988,2,0.0
37,1989,2,0.0
37,1990,2,0.0
37,1991,2,0.0
37,1992,2,0.0
37,1993,2,0.0
37,1994,2,0.0
37,1995,2,0.0
37,1996,2,0.0
37,1997,2,0.0
37,1998,2,0.0
37,1999,2,0.0
37,2000,2,0.0
37,2001,2,0.0
37,2002,2,0.0
37,2003,2,0.0
37,2004,2,0.0
37,2005,2,0.0
37,2006,2,0.0
37,2007,2,0.0
37,2008,2,0.0
37,2009,2,0.0
37,2010,2,0.0
37,2011,2,0.0
37,2012,2,0.0
37,2013,2,0.0
37,2014,2,0.0
37,2015,2,0.0
37,2016,2,0.0
37,2017,2,0.0
37,2018,2,0.0
37,2019,2,0.0
38,1980,2,0.0
38,1981,2,0.0
38,1982,2,0.0
38,1983,2,0.0
38,1984,2,0.0
38,1985,2,0.0
38,1986,2,0.0
38,1987,2,0.0
38,1988,2,0.0
38,1989,2,0.0
38,1990,2,0.0
38,1991,2,0.0
38,1992,2,0.0
38,1993,2,0.0
38,1994,2,0.0
38,1995,2,0.0
38,1996,2,0.0
38,1997,2,0.0
38,1998,2,0.0
38,1999,2,0.0
38,2000,2,0.0
38,2001,2,0.0
38,2002,2,0.0
38,2003,2,0.0
38,2004,2,0.0
38,2005,2,0.0
38,2006,2,0.0
38,2007,2,0.0
38,2008,2,0.0
38,2009,2,0.0
38,2010,2,0.0
38,2011,2,0.0
38,2012,2,0.0
38,2013,2,0.0
38,2014,2,0.0
38,2015,2,0.0
38,2016,2,0.0
38,2017,2,0.0
38,2018,2,0.0
38,2019,2,0.0
39,1980,2,0.0
39,1981,2,3.636
39,1982,2,3.551
39,1983,2,2.151
39,1984,2,2.685
39,1985,2,3.624
39,1986,2,3.364
39,1987,2,3.546
39,1988,2,3.492
39,1989,2,4.951
39,1990,2,6.667
39,1991,2,6.931
39,1992,2,5.559
39,1993,2,4.769
39,1994,2,4.914
39,1995,2,5.892
39,1996,2,6.457
39,1997,2,9.113
39,1998,2,11.739
39,1999,2,11.01
39,2000,2,11.556
39,2001,2,8.743
39,2002,2,6.931
39,2003,2,7.213
39,2004,2,7.388
39,2005,2,8.921
39,2006,2,8.837
39,2007,2,10.798
39,2008,2,11.035
39,2009,2,14.038
39,2010,2,12.675
39,2011,2,16.002
39,2012,2,18.357
39,2013,2,21.131
39,2014,2,24.141
39,2015,2,21.795
39,2016,2,24.5
39,2017,2,26.191
39,2018,2,26.805
39,2019,2,25.383
40,1980,2,0.0
40,1981,2,1309.985
40,1982,2,1312.71
40,1983,2,1407.835
40,1984,2,1510.481
40,1985,2,1669.323
40,1986,2,1765.054
40,1987,2,1816.218
40,1988,2,1916.64
40,1989,2,2046.936
40,1990,2,2035.352
40,1991,2,2052.051
40,1992,2,2065.189
40,1993,2,2134.522
40,1994,2,2271.896
40,1995,2,2437.586
40,1996,2,2628.471
40,1997,2,2718.591
40,1998,2,2561.577
40,1999,2,2551.411
40,2000,2,2628.038
40,2001,2,2789.678
40,2002,2,2903.304
40,2003,2,3105.473
40,2004,2,3688.944
40,2005,2,4472.994
40,2006,2,5139.345
40,2007,2,5712.141
40,2008,2,6136.009
40,2009,2,6358.993
40,2010,2,6923.859
40,2011,2,7691.691
40,2012,2,8478.709
40,2013,2,8970.682
40,2014,2,9113.558
40,2015,2,8939.781
40,2016,2,8646.271
40,2017,2,8426.841
40,2018,2,8456.531
40,2019,2,8546.287
41,1980,2,0.0
41,1981,2,8.23
41,1982,2,8.336
41,1983,2,8.142
41,1984,2,8.382
41,1985,2,8.611
41,1986,2,9.666
41,1987,2,10.052
41,1988,2,10.833
41,1989,2,10.231
41,1990,2,11.224
41,1991,2,11.797
41,1992,2,10.853
41,1993,2,11.739
41,1994,2,12.521
41,1995,2,11.964
41,1996,2,11.943
41,1997,2,10.375
41,1998,2,11.101
41,1999,2,11.677
41,2000,2,9.95
41,2001,2,9.399
41,2002,2,9.376
41,2003,2,8.625
41,2004,2,8.774
41,2005,2,6.074
41,2006,2,5.771
41,2007,2,5.218
41,2008,2,5.38
41,2009,2,2.568
41,2010,2,5.536
41,2011,2,2.709
41,2012,2,5.301
41,2013,2,4.357
41,2014,2,6.294
41,2015,2,11.58
41,2016,2,11.121
41,2017,2,11.985
41,2018,2,7.681
41,2019,2,10.178
42,1980,2,0.0
42,1981,2,0.0
42,1982,2,0.0
42,1983,2,0.0
42,1984,2,0.0
42,1985,2,0.0
42,1986,2,0.0
42,1987,2,0.0
42,1988,2,0.0
42,1989,2,0.0
42,1990,2,0.0
42,1991,2,0.0
42,1992,2,0.0
42,1993,2,0.0
42,1994,2,0.0
42,1995,2,0.0
42,1996,2,0.0
42,1997,2,0.0
42,1998,2,0.0
42,1999,2,0.0
42,2000,2,0.0
42,2001,2,0.0
42,2002,2,0.0
42,2003,2,0.0
42,2004,2,0.0
42,2005,2,0.0
42,2006,2,0.0
42,2007,2,0.0
42,2008,2,0.0
42,2009,2,0.0
42,2010,2,0.0
42,2011,2,0.0
42,2012,2,0.0
42,2013,2,0.0
42,2014,2,0.0
42,2015,2,0.0
42,2016,2,0.0
42,2017,2,0.0
42,2018,2,0.0
42,2019,2,0.0
44,1980,2,0.0
44,1981,2,0.0
44,1982,2,0.0
44,1983,2,0.0
44,1984,2,0.0
44,1985,2,0.0
44,1986,2,0.0
44,1987,2,0.0
44,1988,2,0.0
44,1989,2,0.0
44,1990,2,0.0
44,1991,2,0.0
44,1992,2,0.0
44,1993,2,0.0
44,1994,2,0.0
44,1995,2,0.0
44,1996,2,0.0
44,1997,2,0.0
44,1998,2,0.0
44,1999,2,0.0
44,2000,2,0.0
44,2001,2,0.0
44,2002,2,0.0
44,2003,2,0.0
44,2004,2,0.0
44,2005,2,0.0
44,2006,2,0.0
44,2007,2,0.0
44,2008,2,0.0
44,2009,2,0.0
44,2010,2,0.0
44,2011,2,0.0
44,2012,2,0.0
44,2013,2,0.0
44,2014,2,0.0
44,2015,2,0.0
44,2016,2,0.0
44,2017,2,0.0
44,2018,2,0.0
44,2019,2,0.0
45,1980,2,0.0
45,1981,2,0.0
45,1982,2,0.0
45,1983,2,0.0
45,1984,2,0.0
45,1985,2,0.0
45,1986,2,0.0
45,1987,2,0.0
45,1988,2,0.0
45,1989,2,0.0
45,1990,2,0.0
45,1991,2,0.0
45,1992,2,0.0
45,1993,2,0.0
45,1994,2,0.0
45,1995,2,0.0
45,1996,2,0.001
45,1997,2,0.001
45,1998,2,0.001
45,1999,2,0.001
45,2000,2,0.001
45,2001,2,0.001
45,2002,2,0.09
45,2003,2,0.09
45,2004,2,0.247
45,2005,2,0.181
45,2006,2,0.093
45,2007,2,0.001
45,2008,2,0.001
45,2009,2,0.001
45,2010,2,0.001
45,2011,2,0.002
45,2012,2,0.001
45,2013,2,0.001
45,2014,2,0.001
45,2015,2,0.001
45,2016,2,0.002
45,2017,2,0.001
45,2018,2,0.001
45,2019,2,0.002
47,1980,2,0.0
47,1981,2,0.0
47,1982,2,0.0
47,1983,2,0.0
47,1984,2,0.0
47,1985,2,0.0
47,1986,2,0.0
47,1987,2,0.0
47,1988,2,0.0
47,1989,2,0.0
47,1990,2,0.0
47,1991,2,0.0
47,1992,2,0.0
47,1993,2,1.157
47,1994,2,1.106
47,1995,2,0.577
47,1996,2,0.81
47,1997,2,0.659
47,1998,2,1.047
47,1999,2,0.936
47,2000,2,0.802
47,2001,2,1.581
47,2002,2,1.783
47,2003,2,2.167
47,2004,2,2.565
47,2005,2,2.729
47,2006,2,2.643
47,2007,2,2.476
47,2008,2,2.688
47,2009,2,2.76
47,2010,2,1.99
47,2011,2,2.726
47,2012,2,2.787
47,2013,2,2.493
47,2014,2,2.623
47,2015,2,2.529
47,2016,2,2.362
47,2017,2,2.558
47,2018,2,1.538
47,2019,2,1.423
48,1980,2,0.0
48,1981,2,0.422
48,1982,2,0.487
48,1983,2,0.537
48,1984,2,0.418
48,1985,2,0.468
48,1986,2,0.539
48,1987,2,0.514
48,1988,2,0.494
48,1989,2,0.489
48,1990,2,0.564
48,1991,2,0.499
48,1992,2,0.324
48,1993,2,0.189
48,1994,2,0.099
48,1995,2,0.128
48,1996,2,0.127
48,1997,2,0.11
48,1998,2,0.117
48,1999,2,0.125
48,2000,2,0.128
48,2001,2,0.118
48,2002,2,0.099
48,2003,2,0.113
48,2004,2,0.1
48,2005,2,0.102
48,2006,2,0.083
48,2007,2,0.084
48,2008,2,0.069
48,2009,2,0.063
48,2010,2,0.066
48,2011,2,0.068
48,2012,2,0.016
48,2013,2,0.015
48,2014,2,0.015
48,2015,2,0.018
48,2016,2,0.017
48,2017,2,0.019
48,2018,2,0.013
48,2019,2,0.025
49,1980,2,0.0
49,1981,2,0.0
49,1982,2,0.0
49,1983,2,0.0
49,1984,2,0.0
49,1985,2,0.035
49,1986,2,0.05
49,1987,2,0.037
49,1988,2,0.043
49,1989,2,0.044
49,1990,2,0.045
49,1991,2,0.046
49,1992,2,0.047
49,1993,2,0.048
49,1994,2,0.049
49,1995,2,0.048
49,1996,2,0.036
49,1997,2,0.032
49,1998,2,0.034
49,1999,2,0.038
49,2000,2,0.037
49,2001,2,0.034
49,2002,2,0.04
49,2003,2,0.044
49,2004,2,0.034
49,2005,2,0.031
49,2006,2,0.042
49,2007,2,0.03
49,2008,2,0.024
49,2009,2,0.013
49,2010,2,0.024
49,2011,2,0.024
49,2012,2,0.008
49,2013,2,0.014
49,2014,2,0.004
49,2015,2,0.01
49,2016,2,0.009
49,2017,2,0.0
49,2018,2,0.0
49,2019,2,0.0
50,1980,2,0.0
50,1981,2,0.0
50,1982,2,0.0
50,1983,2,0.0
50,1984,2,0.0
50,1985,2,0.0
50,1986,2,0.0
50,1987,2,0.0
50,1988,2,0.0
50,1989,2,0.0
50,1990,2,0.0
50,1991,2,0.0
50,1992,2,0.0
50,1993,2,0.0
50,1994,2,93.313
50,1995,2,86.858
50,1996,2,85.508
50,1997,2,87.269
50,1998,2,85.655
50,1999,2,77.541
50,2000,2,67.177
50,2001,2,82.037
50,2002,2,79.741
50,2003,2,77.645
50,2004,2,80.848
50,2005,2,79.76
50,2006,2,77.417
50,2007,2,77.614
50,2008,2,79.961
50,2009,2,74.914
50,2010,2,70.045
50,2011,2,70.512
50,2012,2,71.806
50,2013,2,68.95
50,2014,2,64.077
50,2015,2,64.413
50,2016,2,65.546
50,2017,2,65.687
50,2018,2,64.607
50,2019,2,63.236
46,1980,2,0.0
46,1981,2,0.0
46,1982,2,0.0
46,1983,2,0.0
46,1984,2,0.0
46,1985,2,0.0
46,1986,2,0.0
46,1987,2,0.0
46,1988,2,0.0
46,1989,2,0.0
46,1990,2,0.0
46,1991,2,0.0
46,1992,2,0.0
46,1993,2,0.0
46,1994,2,0.0
46,1995,2,0.0
46,1996,2,0.0
46,1997,2,0.0
46,1998,2,0.0
46,1999,2,0.0
46,2000,2,0.0
46,2001,2,0.0
46,2002,2,0.0
46,2003,2,0.0
46,2004,2,0.0
46,2005,2,0.0
46,2006,2,0.0
46,2007,2,0.0
46,2008,2,0.0
46,2009,2,0.0
46,2010,2,0.0
46,2011,2,0.0
46,2012,2,0.0
46,2013,2,0.0
46,2014,2,0.0
46,2015,2,0.0
46,2016,2,0.0
46,2017,2,0.0
46,2018,2,0.0
46,2019,2,0.0
53,1980,2,0.0
53,1981,2,22.001
53,1982,2,17.471
53,1983,2,21.274
53,1984,2,19.934
53,1985,2,21.14
53,1986,2,26.116
53,1987,2,26.388
53,1988,2,26.01
53,1989,2,24.569
53,1990,2,19.895
53,1991,2,21.841
53,1992,2,29.521
53,1993,2,24.233
53,1994,2,25.974
53,1995,2,28.66
53,1996,2,23.999
53,1997,2,32.738
53,1998,2,24.125
53,1999,2,20.441
53,2000,2,17.177
53,2001,2,14.517
53,2002,2,15.252
53,2003,2,15.171
53,2004,2,21.041
53,2005,2,16.186
53,2006,2,13.755
53,2007,2,20.395
53,2008,2,17.325
53,2009,2,15.331
53,2010,2,14.872
53,2011,2,14.56
53,2012,2,12.144
53,2013,2,9.533
53,2014,2,12.039
53,2015,2,9.607
53,2016,2,6.837
53,2017,2,7.881
53,2018,2,5.868
53,2019,2,6.042
54,1980,2,0.0
54,1981,2,0.0
54,1982,2,0.0
54,1983,2,0.0
54,1984,2,0.0
54,1985,2,0.0
54,1986,2,0.0
54,1987,2,0.0
54,1988,2,0.0
54,1989,2,0.0
54,1990,2,0.0
54,1991,2,0.0
54,1992,2,0.0
54,1993,2,0.0
54,1994,2,0.0
54,1995,2,0.0
54,1996,2,0.0
54,1997,2,0.0
54,1998,2,0.0
54,1999,2,0.0
54,2000,2,0.0
54,2001,2,0.0
54,2002,2,0.0
54,2003,2,0.0
54,2004,2,0.0
54,2005,2,0.0
54,2006,2,0.0
54,2007,2,0.0
54,2008,2,0.0
54,2009,2,0.0
54,2010,2,0.0
54,2011,2,0.0
54,2012,2,0.0
54,2013,2,0.0
54,2014,2,0.0
54,2015,2,0.0
54,2016,2,0.0
54,2017,2,0.0
54,2018,2,0.0
54,2019,2,0.0
55,1980,2,0.0
55,1981,2,0.0
55,1982,2,0.0
55,1983,2,0.0
55,1984,2,0.0
55,1985,2,0.0
55,1986,2,0.0
55,1987,2,0.0
55,1988,2,0.0
55,1989,2,0.0
55,1990,2,0.0
55,1991,2,0.0
55,1992,2,0.0
55,1993,2,0.0
55,1994,2,0.0
55,1995,2,0.0
55,1996,2,0.0
55,1997,2,0.0
55,1998,2,0.0
55,1999,2,0.0
55,2000,2,0.0
55,2001,2,0.0
55,2002,2,0.0
55,2003,2,0.0
55,2004,2,0.0
55,2005,2,0.0
55,2006,2,0.0
55,2007,2,0.0
55,2008,2,0.0
55,2009,2,0.0
55,2010,2,0.0
55,2011,2,0.0
55,2012,2,0.0
55,2013,2,0.0
55,2014,2,0.0
55,2015,2,0.0
55,2016,2,0.0
55,2017,2,0.0
55,2018,2,0.0
55,2019,2,0.0
56,1980,2,0.0
56,1981,2,0.0
56,1982,2,0.0
56,1983,2,0.0
56,1984,2,0.015
56,1985,2,0.028
56,1986,2,0.049
56,1987,2,0.061
56,1988,2,0.051
56,1989,2,0.021
56,1990,2,0.022
56,1991,2,0.037
56,1992,2,0.046
56,1993,2,0.045
56,1994,2,0.051
56,1995,2,0.135
56,1996,2,0.181
56,1997,2,0.231
56,1998,2,0.235
56,1999,2,0.332
56,2000,2,0.118
56,2001,2,0.21
56,2002,2,0.446
56,2003,2,0.509
56,2004,2,0.835
56,2005,2,0.939
56,2006,2,1.037
56,2007,2,1.534
56,2008,2,1.587
56,2009,2,1.724
56,2010,2,1.685
56,2011,2,1.628
56,2012,2,1.731
56,2013,2,1.909
56,2014,2,1.879
56,2015,2,2.239
56,2016,2,2.59
56,2017,2,2.768
56,2018,2,2.846
56,2019,2,2.79
57,1980,2,0.0
57,1981,2,0.0
57,1982,2,0.0
57,1983,2,0.0
57,1984,2,0.0
57,1985,2,0.0
57,1986,2,0.0
57,1987,2,0.0
57,1988,2,0.0
57,1989,2,0.0
57,1990,2,0.0
57,1991,2,0.0
57,1992,2,0.0
57,1993,2,0.0
57,1994,2,0.0
57,1995,2,0.0
57,1996,2,0.0
57,1997,2,0.0
57,1998,2,0.0
57,1999,2,0.0
57,2000,2,0.003
57,2001,2,0.003
57,2002,2,0.003
57,2003,2,0.003
57,2004,2,0.004
57,2005,2,0.005
57,2006,2,0.009
57,2007,2,0.027
57,2008,2,0.007
57,2009,2,0.014
57,2010,2,0.02
57,2011,2,0.042
57,2012,2,0.039
57,2013,2,0.051
57,2014,2,0.061
57,2015,2,0.056
57,2016,2,0.068
57,2017,2,0.039
57,2018,2,0.042
57,2019,2,0.047
58,1980,2,0.0
58,1981,2,2.048
58,1982,2,2.622
58,1983,2,2.72
58,1984,2,2.572
58,1985,2,2.607
58,1986,2,2.75
58,1987,2,2.756
58,1988,2,2.935
58,1989,2,3.211
58,1990,2,3.287
58,1991,2,2.624
58,1992,2,2.664
58,1993,2,2.596
58,1994,2,3.376
58,1995,2,3.272
58,1996,2,2.603
58,1997,2,2.835
58,1998,2,2.9
58,1999,2,2.603
58,2000,2,2.653
58,2001,2,2.614
58,2002,2,2.842
58,2003,2,2.393
58,2004,2,2.719
58,2005,2,2.593
58,2006,2,3.085
58,2007,2,2.983
58,2008,2,3.128
58,2009,2,2.902
58,2010,2,2.818
58,2011,2,3.102
58,2012,2,2.722
58,2013,2,2.21
58,2014,2,1.834
58,2015,2,2.0
58,2016,2,4.305
58,2017,2,5.388
58,2018,2,6.164
58,2019,2,10.3
59,1980,2,0.0
59,1981,2,0.0
59,1982,2,0.0
59,1983,2,0.0
59,1984,2,0.0
59,1985,2,0.0
59,1986,2,0.0
59,1987,2,0.0
59,1988,2,0.0
59,1989,2,0.0
59,1990,2,0.0
59,1991,2,0.0
59,1992,2,0.0
59,1993,2,0.0
59,1994,2,0.001
59,1995,2,0.002
59,1996,2,0.002
59,1997,2,0.002
59,1998,2,0.002
59,1999,2,0.002
59,2000,2,0.002
59,2001,2,0.003
59,2002,2,0.002
59,2003,2,0.002
59,2004,2,0.003
59,2005,2,0.002
59,2006,2,0.004
59,2007,2,0.003
59,2008,2,0.003
59,2009,2,0.003
59,2010,2,0.002
59,2011,2,0.002
59,2012,2,0.002
59,2013,2,0.002
59,2014,2,0.002
59,2015,2,0.002
59,2016,2,0.002
59,2017,2,0.002
59,2018,2,0.002
59,2019,2,0.002
60,1980,2,0.0
60,1981,2,0.0
60,1982,2,0.0
60,1983,2,0.0
60,1984,2,0.0
60,1985,2,0.0
60,1986,2,0.0
60,1987,2,0.0
60,1988,2,0.0
60,1989,2,0.0
60,1990,2,0.0
60,1991,2,0.0
60,1992,2,0.0
60,1993,2,0.0
60,1994,2,0.0
60,1995,2,0.0
60,1996,2,0.0
60,1997,2,0.0
60,1998,2,0.0
60,1999,2,0.0
60,2000,2,0.0
60,2001,2,0.0
60,2002,2,0.0
60,2003,2,0.0
60,2004,2,0.0
60,2005,2,0.0
60,2006,2,0.0
60,2007,2,0.0
60,2008,2,0.0
60,2009,2,0.0
60,2010,2,0.0
60,2011,2,0.0
60,2012,2,0.0
60,2013,2,0.0
60,2014,2,0.0
60,2015,2,0.0
60,2016,2,0.0
60,2017,2,0.0
60,2018,2,0.0
60,2019,2,0.0
61,1980,2,0.0
61,1981,2,0.0
61,1982,2,0.0
61,1983,2,0.0
61,1984,2,0.0
61,1985,2,0.0
61,1986,2,0.0
61,1987,2,0.0
61,1988,2,0.0
61,1989,2,0.0
61,1990,2,0.0
61,1991,2,0.0
61,1992,2,0.0
61,1993,2,0.0
61,1994,2,0.0
61,1995,2,0.0
61,1996,2,0.0
61,1997,2,0.0
61,1998,2,0.0
61,1999,2,0.0
61,2000,2,0.0
61,2001,2,0.0
61,2002,2,0.0
61,2003,2,0.0
61,2004,2,0.0
61,2005,2,0.0
61,2006,2,0.0
61,2007,2,0.0
61,2008,2,0.0
61,2009,2,0.0
61,2010,2,0.0
61,2011,2,0.0
61,2012,2,0.0
61,2013,2,0.0
61,2014,2,0.0
61,2015,2,0.0
61,2016,2,0.0
61,2017,2,0.0
61,2018,2,0.0
61,2019,2,0.0
62,1980,2,0.0
62,1981,2,0.0
62,1982,2,0.0
62,1983,2,0.0
62,1984,2,0.0
62,1985,2,0.0
62,1986,2,0.0
62,1987,2,0.0
62,1988,2,0.0
62,1989,2,0.0
62,1990,2,0.0
62,1991,2,0.0
62,1992,2,0.0
62,1993,2,0.462
62,1994,2,0.466
62,1995,2,0.156
62,1996,2,0.173
62,1997,2,0.286
62,1998,2,0.322
62,1999,2,0.142
62,2000,2,0.151
62,2001,2,0.158
62,2002,2,0.147
62,2003,2,0.135
62,2004,2,0.068
62,2005,2,0.153
62,2006,2,0.129
62,2007,2,0.094
62,2008,2,0.181
62,2009,2,0.278
62,2010,2,0.188
62,2011,2,0.129
62,2012,2,0.158
62,2013,2,0.139
62,2014,2,0.135
62,2015,2,0.157
62,2016,2,0.027
62,2017,2,0.039
62,2018,2,0.093
62,2019,2,0.083
63,1980,2,0.0
63,1981,2,0.387
63,1982,2,0.36
63,1983,2,0.292
63,1984,2,0.224
63,1985,2,0.275
63,1986,2,0.365
63,1987,2,0.378
63,1988,2,0.362
63,1989,2,0.321
63,1990,2,0.336
63,1991,2,0.351
63,1992,2,0.27
63,1993,2,0.217
63,1994,2,0.123
63,1995,2,0.382
63,1996,2,0.334
63,1997,2,0.286
63,1998,2,0.313
