idCountry,year,electricityDemand,electricityGeneration,population,co2PerCapita
100,2010,1074.97,1156.0230000000001,128542352,9.451
100,2011,1069.77,1104.183,128498968,9.843
100,2012,999.14,1106.88,128423568,10.17
100,2013,1008.6,1087.76,128314184,10.251
100,2014,980.5,1062.729,128168632,9.86
100,2015,959.56,1030.114,127985144,9.559
100,2016,958.52,1035.093,127763264,9.422
100,2017,952.04,1042.076,127502728,9.318
100,2018,946.41,1053.19,127202184,8.988999999999997
100,2019,951.06,1025.775,126860296,8.718
100,2020,891.58,996.9580000000001,126476464,8.15
100,2021,917.92,1019.721,126050800,0.0
101,1980,0.0,0.0,2377997,1.975
101,1981,0.0,0.0,2464870,2.363
101,1982,0.0,0.0,2563525,2.44
101,1983,0.0,0.0,2671413,2.733
101,1984,0.0,0.0,2784457,2.962
101,1985,0.0,0.0,2900055,2.904
101,1986,0.0,0.0,3015294,3.04
101,1987,0.0,0.0,3131800,3.035
101,1988,0.0,0.0,3256552,2.818
101,1989,0.0,0.0,3399333,2.6710000000000003
101,1990,0.0,0.0,3565888,2.938
101,1991,0.0,0.0,3760493,2.634
101,1992,0.0,0.0,3977667,3.013
101,1993,0.0,0.0,4201559,2.802
101,1994,0.0,0.0,4410357,3.004
101,1995,0.0,0.0,4588842,2.878
101,1996,0.0,0.0,4732848,2.9210000000000003
101,1997,0.0,0.0,4848536,2.903
101,1998,0.0,0.0,4943975,2.883
101,1999,0.0,0.0,5031754,2.835
101,2000,7.35,6.93,5122495,2.967
101,2001,7.4,7.1,5217328,2.992
101,2002,7.96,7.64,5317514,3.088
101,2003,8.49,7.52,5434036,3.125
101,2004,9.22,8.43,5580241,3.346
101,2005,9.82,9.08,5765639,3.545
101,2006,10.91,10.45,5991547,3.426
101,2007,12.24,12.21,6255290,3.427
101,2008,13.22,13.0,6556473,3.16
101,2009,13.66,13.42,6893258,3.095
101,2010,14.5,13.89,7261541,2.839
101,2011,15.42,13.77,7662858,2.772
101,2012,16.28,15.6,8089963,2.944
101,2013,16.55,16.23,8518992,2.795
101,2014,17.54,17.17,8918822,2.903
101,2015,18.43,17.88,9266573,2.758
101,2016,18.82,18.53,9554286,2.548
101,2017,19.57,19.58,9785840,2.612
101,2018,19.37,19.28,9965322,2.535
101,2019,19.63,19.49,10101697,2.549
101,2020,19.02,18.88,10203140,2.498
102,1985,0.0,81.263,15665594,16.129
102,1986,0.0,85.094,15852524,16.256
102,1987,0.0,88.49,16039253,15.988
102,1988,0.0,88.417,16205998,16.86
102,1989,0.0,89.65700000000002,16326848,16.182000000000002
102,1990,0.0,87.37899999999998,16383881,17.179000000000002
102,1991,0.0,85.99,16373308,16.594
102,1992,0.0,83.166,16302809,15.167
102,1993,0.0,77.889,16181161,13.571
102,1994,0.0,66.777,16022224,11.588
102,1995,0.0,66.73899999999999,15839357,11.262
102,1996,0.0,58.747,15631926,10.488
102,1997,0.0,52.0,15406005,10.098
102,1998,0.0,49.8,15190168,9.885
102,1999,0.0,47.3,15020573,8.321
102,2000,54.66,51.635,14922724,9.988
102,2001,57.18,55.38399999999999,14910207,9.63
102,2002,58.72,58.331,14976184,10.753
102,2003,62.39,63.86600000000001,15100045,11.852
102,2004,64.78,66.942,15250016,12.364
102,2005,67.79,67.92,15402803,13.102
102,2006,71.88,71.668,15551263,14.219
102,2007,76.7,76.62100000000002,15702112,14.492
102,2008,80.64,80.348,15862126,14.416
102,2009,78.06,78.729,16043015,13.907
102,2010,83.81,82.646,16252273,15.325
102,2011,87.37,86.586,16490670,14.533
102,2012,91.94,90.61399999999999,16751523,14.675999999999998
102,2013,91.76,92.616,17026118,14.902
102,2014,93.47,94.64299999999999,17302620,16.127
102,2015,91.64,91.645,17572010,16.423
102,2016,93.38,94.64200000000001,17830902,16.19
102,2017,98.76,103.12799999999999,18080024,17.03
102,2018,103.79,107.26899999999999,18319616,17.319000000000006
102,2019,103.42,106.48299999999999,18551428,15.949000000000002
102,2020,107.06,108.62799999999999,18776708,15.515999999999998
102,2021,113.6,114.361,18994958,0.0
103,1980,0.0,0.0,16417203,0.375
103,1981,0.0,0.0,17063870,0.379
103,1982,0.0,0.0,17736326,0.261
103,1983,0.0,0.0,18431760,0.249
103,1984,0.0,0.0,19146402,0.222
103,1985,0.0,0.0,19877078,0.187
103,1986,0.0,0.0,20622560,0.198
103,1987,0.0,0.0,21382112,0.237
103,1988,0.0,0.0,22153686,0.212
103,1989,0.0,0.0,22935088,0.222
103,1990,0.0,0.0,23724574,0.24
103,1991,0.0,0.0,24521714,0.192
103,1992,0.0,0.0,25326080,0.213
103,1993,0.0,0.0,26136216,0.238
103,1994,0.0,0.0,26950508,0.238
103,1995,0.0,0.0,27768296,0.267
103,1996,0.0,0.0,28589456,0.32
103,1997,0.0,0.0,29415660,0.276
103,1998,0.0,0.0,30250488,0.327
103,1999,0.0,0.0,31098764,0.322
103,2000,4.26,4.05,31964556,0.325
103,2001,4.79,4.59,32848570,0.281
103,2002,5.0,4.76,33751748,0.232
103,2003,5.28,5.11,34678780,0.19
103,2004,5.53,5.45,35635264,0.209
103,2005,5.85,5.86,36624900,0.228
103,2006,6.26,6.32,37649040,0.248
103,2007,6.51,6.53,38705932,0.246
103,2008,6.42,6.42,39791984,0.249
103,2009,6.6,6.59,40901796,0.293
103,2010,7.24,7.24,42030684,0.279
103,2011,7.59,7.59,43178268,0.299
103,2012,8.04,8.03,44343468,0.27
103,2013,8.76,8.71,45519984,0.28
103,2014,9.2,9.16,46700064,0.295
103,2015,9.8,9.78,47878340,0.34
103,2016,9.28,9.12,49051532,0.35
103,2017,10.74,10.59,50221144,0.325
103,2018,11.71,11.57,51392572,0.35100000000000003
103,2019,10.97,10.71,52573968,0.349
103,2020,10.98,10.8,53771300,0.3
103,2021,11.74,11.39,54985704,0.0
104,1980,0.0,0.0,59296,0.494
104,1981,0.0,0.0,60101,0.488
104,1982,0.0,0.0,60887,0.421
104,1983,0.0,0.0,61736,0.35600000000000004
104,1984,0.0,0.0,62745,0.35
104,1985,0.0,0.0,63989,0.344
104,1986,0.0,0.0,65503,0.28
104,1987,0.0,0.0,67244,0.327
104,1988,0.0,0.0,69087,0.318
104,1989,0.0,0.0,70849,0.31
104,1990,0.0,0.0,72394,0.304
104,1991,0.0,0.0,73692,0.298
104,1992,0.0,0.0,74767,0.343
104,1993,0.0,0.0,75711,0.387
104,1994,0.0,0.0,76668,0.382
104,1995,0.0,0.0,77716,0.377
104,1996,0.0,0.0,78904,0.3720000000000001
104,1997,0.0,0.0,80188,0.366
104,1998,0.0,0.0,81558,0.359
104,1999,0.0,0.0,82969,0.353
104,2000,0.01,0.01,84405,0.391
104,2001,0.01,0.01,85844,0.342
104,2002,0.01,0.01,87308,0.462
104,2003,0.02,0.02,88840,0.495
104,2004,0.02,0.02,90498,0.526
104,2005,0.02,0.02,92319,0.635
104,2006,0.02,0.02,94341,0.6990000000000001
104,2007,0.02,0.02,96531,0.607
104,2008,0.02,0.02,98760,0.6679999999999999
104,2009,0.02,0.02,100928,0.544
104,2010,0.02,0.02,102930,0.57
104,2011,0.02,0.02,104735,0.525
104,2012,0.02,0.02,106359,0.482
104,2013,0.02,0.02,107887,0.476
104,2014,0.02,0.02,109387,0.536
104,2015,0.02,0.02,110927,0.496
104,2016,0.03,0.03,112529,0.488
104,2017,0.03,0.03,114153,0.578
104,2018,0.03,0.03,115842,0.569
104,2019,0.03,0.03,117608,0.578
104,2020,0.03,0.03,119446,0.57
105,2000,3.33,2.96,0,0.0
105,2001,4.2,3.73,0,0.0
105,2002,4.18,3.71,0,0.0
105,2003,4.09,3.63,0,0.0
105,2004,4.54,4.08,0,0.0
105,2005,4.73,4.46,0,0.0
105,2006,4.71,4.43,0,0.0
105,2007,5.05,4.83,0,0.0
105,2008,5.57,5.16,0,0.0
105,2009,5.46,4.97,0,0.0
105,2010,5.64,5.17,0,0.0
105,2011,6.22,5.8,0,0.0
105,2012,6.09,5.94,0,0.0
105,2013,6.18,6.52,0,0.0
105,2014,5.92,5.43,0,0.0
105,2015,6.24,6.11,0,0.0
105,2016,5.47,5.98,0,0.0
105,2017,6.28,5.92,0,0.0
105,2018,6.06,5.91,0,0.0
105,2019,6.37,6.35,0,0.0
105,2020,6.38,6.7,0,0.0
106,1980,0.0,0.0,1368680,17.985
106,1981,0.0,0.0,1439334,17.465999999999998
106,1982,0.0,0.0,1507636,13.989
106,1983,0.0,0.0,1576975,13.66
106,1984,0.0,0.0,1652150,17.12
106,1985,0.0,15.417,1735278,16.752
106,1986,0.0,16.935,1832302,19.227
106,1987,0.0,18.092,1938916,16.183
106,1988,0.0,19.599,2034850,16.131
106,1989,0.0,21.085,2092785,17.093
106,1990,0.0,18.477,2095350,18.043
106,1991,0.0,10.78,2031297,7.343
106,1992,0.0,16.885,1912425,15.503
106,1993,0.0,20.178,1772607,27.716
106,1994,0.0,22.802,1659304,33.282
106,1995,0.0,23.724,1605907,33.993
106,1996,0.0,25.475,1626858,30.681
106,1997,0.0,26.724,1710257,31.966
106,1998,0.0,29.984,1831121,28.158
106,1999,0.0,31.576,1951642,27.578000000000007
106,2000,30.38,32.323,2045123,26.104
106,2001,32.24,34.299,2103273,27.331
106,2002,34.18,36.361999999999995,2136991,27.132
106,2003,37.41,39.802,2161626,27.583
106,2004,38.78,41.256,2200498,28.679
106,2005,41.11,43.733999999999995,2270196,31.348000000000006
106,2006,44.75,47.607,2373661,30.918000000000006
106,2007,45.83,48.753,2504026,29.902
106,2008,48.64,51.748999999999995,2656010,30.985
106,2009,50.02,53.218,2821041,30.824
106,2010,53.66,57.083,2991884,29.838
106,2011,54.04,57.457,3168054,27.229
106,2012,57.45,62.655,3348852,29.883000000000006
106,2013,57.33,60.982,3526382,23.169
106,2014,61.24,65.143,3690939,20.45
106,2015,64.19,68.293,3835588,23.816
106,2016,65.85,70.134,3956862,25.49
106,2017,68.4,72.857,4056102,23.457
106,2018,69.64,74.158,4137314,23.101
106,2019,70.51,75.133,4207077,22.974
106,2020,66.95,74.819,4270563,20.825
106,2021,0.0,80.767,4328553,0.0
107,1992,0.0,0.0,4454192,2.488
107,1993,0.0,0.0,4483844,1.896
107,1994,0.0,0.0,4518808,1.36
107,1995,0.0,0.0,4566096,0.988
107,1996,0.0,0.0,4629403,1.224
107,1997,0.0,0.0,4705651,1.185
107,1998,0.0,0.0,4786772,1.236
107,1999,0.0,0.0,4861121,0.956
107,2000,12.92,15.72,4920712,0.935
107,2001,12.83,14.67,4962839,0.778
107,2002,12.16,12.84,4991478,0.986
107,2003,13.7,15.31,5013538,1.073
107,2004,12.7,16.03,5038995,1.153
107,2005,11.96,14.64,5075340,1.086
107,2006,11.77,14.28,5124379,1.058
107,2007,12.2,14.58,5184384,1.257
107,2008,10.81,11.58,5254969,1.436
107,2009,9.73,10.93,5334708,1.263
107,2010,10.22,11.93,5422298,1.164
107,2011,12.29,14.96,5517927,1.369
107,2012,13.31,14.97,5621583,1.779
107,2013,13.71,13.86,5731312,1.685
107,2014,14.57,14.36,5844521,1.727
107,2015,13.36,12.81,5959126,1.725
107,2016,13.17,13.04,6074327,1.588
107,2017,14.07,15.29,6189727,1.51
107,2018,14.56,15.31,6304025,1.856
107,2019,14.85,14.85,6415851,1.717
107,2020,16.17,16.17,6524191,1.764
108,1980,0.0,0.0,3258149,0.057
108,1981,0.0,0.0,3323353,0.045
108,1982,0.0,0.0,3401193,0.046
108,1983,0.0,0.0,3489910,0.051
108,1984,0.0,0.0,3586315,0.051
108,1985,0.0,0.0,3687889,0.056
108,1986,0.0,0.0,3794204,0.055
108,1987,0.0,0.0,3905530,0.054000000000000006
108,1988,0.0,0.0,4020817,0.053
108,1989,0.0,0.0,4138845,0.056
108,1990,0.0,0.0,4258471,0.12
108,1991,0.0,0.0,4379234,0.125
108,1992,0.0,0.0,4500346,0.132
108,1993,0.0,0.0,4619946,0.132
108,1994,0.0,0.0,4735837,0.134
108,1995,0.0,0.0,4846477,0.138
108,1996,0.0,0.0,4951189,0.152
108,1997,0.0,0.0,5050308,0.157
108,1998,0.0,0.0,5144601,0.159
108,1999,0.0,0.0,5235339,0.162
108,2000,0.8,3.63,5323701,0.18
108,2001,0.97,3.65,5409584,0.196
108,2002,1.01,3.55,5493247,0.212
108,2003,1.1,3.13,5576640,0.219
108,2004,0.83,3.0,5662199,0.226
108,2005,1.31,3.51,5751675,0.232
108,2006,1.74,3.6,5846075,0.301
108,2007,1.93,3.37,5944950,0.309
108,2008,2.25,3.72,6046630,0.35200000000000004
108,2009,2.63,3.37,6148621,0.434
108,2010,2.92,8.36,6249168,0.481
108,2011,3.07,12.84,6347564,0.499
108,2012,3.9,12.93,6444527,0.527
108,2013,4.14,15.36,6541302,0.6509999999999999
108,2014,4.75,15.13,6639763,0.67
108,2015,6.53,16.03,6741160,1.37
108,2016,6.23,25.02,6845848,2.1630000000000003
108,2017,5.8,30.2,6953031,2.684
108,2018,6.55,33.46,7061498,2.765
108,2019,7.37,30.14,7169456,4.7330000000000005
108,2020,7.2,29.97,7275556,4.652
109,1985,0.0,4.961,2580763,9.953
109,1986,0.0,5.184,2602152,9.03
109,1987,0.0,5.937,2626906,7.325
109,1988,0.0,5.11,2649835,7.082999999999998
109,1989,0.0,5.801,2663943,6.707999999999998
109,1990,10.23,6.648,2664447,7.379
109,1991,9.88,5.644,2649161,6.7639999999999985
109,1992,7.92,3.8339999999999996,2620254,5.417000000000002
109,1993,6.43,3.924,2582658,4.6160000000000005
109,1994,6.26,4.44,2543632,4.077
109,1995,6.25,3.9789999999999996,2508476,3.641
109,1996,6.35,3.1260000000000003,2478832,3.716
109,1997,6.33,4.506,2453310,3.5380000000000003
109,1998,6.33,5.7970000000000015,2430546,3.417
109,1999,6.06,4.11,2408088,3.205
109,2000,5.93,4.136,2384150,2.97
109,2001,6.15,4.28,2358689,3.178
109,2002,6.32,3.975,2332528,3.224
109,2003,6.6,3.975,2305845,3.3510000000000004
109,2004,6.79,4.689,2278922,3.392
109,2005,7.07,4.9060000000000015,2251996,3.468
109,2006,7.4,4.891,2225063,3.735
109,2007,7.76,4.771,2198089,3.929
109,2008,7.79,5.274,2171248,3.776
109,2009,7.22,5.569,2144784,3.4760000000000004
109,2010,7.5,6.6270000000000024,2118855,4.037
109,2011,7.33,6.093999999999999,2093606,3.731
109,2012,7.86,6.1670000000000025,2069018,3.634
109,2013,7.56,6.209,2044950,3.603
109,2014,7.46,5.141,2021220,3.548
109,2015,7.36,5.5329999999999995,1997675,3.635
109,2016,7.45,6.425,1974265,3.652
109,2017,7.47,7.5310000000000015,1951097,3.698
109,2018,7.63,6.725,1928461,4.0760000000000005
109,2019,7.56,6.438,1906740,4.011
109,2020,7.4,5.727,1886202,3.591
109,2021,7.75,5.827000000000001,1866934,0.0
110,1980,0.0,0.0,2588928,2.275
110,1981,0.0,0.0,2594299,2.253
110,1982,0.0,0.0,2606148,2.195
110,1983,0.0,0.0,2622072,2.648
110,1984,0.0,0.0,2638056,2.545
110,1985,0.0,0.0,2651992,2.928
110,1986,0.0,0.0,2660873,2.81
110,1987,0.0,0.0,2667957,2.875
110,1988,0.0,0.0,2684682,2.736
110,1989,0.0,0.0,2726438,2.832
110,1990,0.0,0.0,2803032,2.807
110,1991,0.0,0.0,2921700,2.778
110,1992,0.0,0.0,3076133,3.162
110,1993,0.0,0.0,3246129,3.19
110,1994,0.0,0.0,3403359,3.265
110,1995,0.0,0.0,3528379,3.4730000000000003
110,1996,0.0,0.0,3610663,3.532
110,1997,0.0,0.0,3658425,4.127
110,1998,0.0,0.0,3693514,4.41
110,1999,0.0,0.0,3747762,4.384
110,2000,10.59,9.19,3842774,4.025
110,2001,10.67,9.57,3990999,4.1110000000000015
110,2002,11.95,11.05,4182205,3.884
110,2003,12.51,11.98,4388378,4.222
110,2004,12.01,11.79,4569377,3.766
110,2005,12.2,11.74,4698761,3.544
110,2006,11.88,10.95,4759760,3.108
110,2007,12.34,11.37,4767347,2.883
110,2008,13.14,12.58,4764745,3.656
110,2009,14.13,12.98,4813026,4.354
110,2010,16.06,14.81,4953064,4.037
110,2011,16.21,15.37,5202022,3.895
110,2012,15.86,15.54,5537620,4.033
110,2013,18.27,17.75,5913016,3.748
110,2014,17.04,16.9,6261046,3.832
110,2015,17.82,17.55,6532681,3.939
110,2016,18.33,18.26,6714281,3.947
110,2017,20.52,19.99,6819373,4.103
110,2018,20.01,20.0,6859408,3.871
110,2019,20.93,20.03,6855709,3.888
110,2020,20.28,19.38,6825442,3.805
111,1980,0.0,0.0,1340258,0.0
111,1981,0.0,0.0,1377808,0.0
111,1982,0.0,0.0,1415362,0.0
111,1983,0.0,0.0,1452727,0.0
111,1984,0.0,0.0,1489685,0.0
111,1985,0.0,0.0,1526132,0.0
111,1986,0.0,0.0,1561687,0.0
111,1987,0.0,0.0,1596395,0.0
111,1988,0.0,0.0,1630993,0.0
111,1989,0.0,0.0,1666564,0.0
111,1990,0.0,0.0,1703757,0.8640000000000001
111,1991,0.0,0.0,1742534,0.877
111,1992,0.0,0.0,1782284,0.89
111,1993,0.0,0.0,1822237,0.897
111,1994,0.0,0.0,1861323,0.9
111,1995,0.0,0.0,1898598,0.899
111,1996,0.0,0.0,1934294,0.898
111,1997,0.0,0.0,1968054,0.899
111,1998,0.0,0.0,1997524,0.902
111,1999,0.0,0.0,2019732,0.903
111,2000,0.3,0.29,2032805,0.91
111,2001,0.32,0.28,2035738,0.922
111,2002,0.33,0.31,2029832,0.939
111,2003,0.36,0.32,2018355,0.957
111,2004,0.33,0.3,2005953,0.988
111,2005,0.47,0.46,1996115,1.008
111,2006,0.56,0.52,1989933,1.024
111,2007,0.6,0.55,1986926,1.044
111,2008,0.63,0.58,1987130,1.069
111,2009,0.77,0.65,1990135,1.114
111,2010,0.89,0.69,1995575,1.14
111,2011,0.75,0.49,2003793,1.529
111,2012,0.8,0.49,2014988,1.535
111,2013,0.79,0.51,2028528,1.151
111,2014,0.79,0.52,2043448,1.21
111,2015,0.79,0.53,2059011,1.089
111,2016,0.89,0.52,2075041,1.0659999999999998
111,2017,0.93,0.54,2091532,1.1740000000000002
111,2018,0.94,0.54,2108327,1.225
111,2019,1.04,0.5,2125267,1.092
111,2020,1.04,0.5,2142252,1.019
112,1980,0.0,0.0,1852991,1.1
112,1981,0.0,0.0,1918832,1.008
112,1982,0.0,0.0,1989477,0.3
112,1983,0.0,0.0,2057231,0.343
112,1984,0.0,0.0,2111667,0.329
112,1985,0.0,0.0,2145756,0.334
112,1986,0.0,0.0,2158434,0.335
112,1987,0.0,0.0,2153312,0.35200000000000004
112,1988,0.0,0.0,2134105,0.379
112,1989,0.0,0.0,2106429,0.313
112,1990,0.0,0.0,2075917,0.225
112,1991,0.0,0.0,2040141,0.182
112,1992,0.0,0.0,2001612,0.194
112,1993,0.0,0.0,1976701,0.215
112,1994,0.0,0.0,1986491,0.213
112,1995,0.0,0.0,2044657,0.207
112,1996,0.0,0.0,2160480,0.201
112,1997,0.0,0.0,2326210,0.195
112,1998,0.0,0.0,2517472,0.192
112,1999,0.0,0.0,2699708,0.145
112,2000,0.2,0.2,2848447,0.14800000000000002
112,2001,0.2,0.2,2953928,0.151
112,2002,0.2,0.2,3024727,0.14400000000000002
112,2003,0.2,0.2,3077055,0.152
112,2004,0.2,0.2,3135654,0.174
112,2005,0.2,0.2,3218114,0.203
112,2006,0.2,0.2,3329211,0.202
112,2007,0.25,0.25,3461911,0.182
112,2008,0.25,0.25,3607863,0.14800000000000002
112,2009,0.25,0.25,3754129,0.126
112,2010,0.25,0.25,3891357,0.195
112,2011,0.28,0.28,4017446,0.212
112,2012,0.28,0.28,4135662,0.233
112,2013,0.28,0.28,4248337,0.207
112,2014,0.28,0.28,4359508,0.273
112,2015,0.29,0.29,4472229,0.269
112,2016,0.38,0.38,4586788,0.29600000000000004
112,2017,0.37,0.37,4702224,0.262
112,2018,0.32,0.32,4818976,0.225
112,2019,0.31,0.31,4937374,0.222
112,2020,0.89,0.89,5057677,0.2
113,1980,0.0,0.0,3219462,8.318
113,1981,0.0,0.0,3347779,8.562999999999999
113,1982,0.0,0.0,3480443,8.782
113,1983,0.0,0.0,3614682,8.34
113,1984,0.0,0.0,3746712,7.5470000000000015
113,1985,0.0,0.0,3873781,8.003
113,1986,0.0,0.0,3994601,8.485
113,1987,0.0,0.0,4109716,7.871
113,1988,0.0,0.0,4220451,8.568
113,1989,0.0,0.0,4328935,8.562999999999999
113,1990,0.0,0.0,4436663,8.23
113,1991,0.0,0.0,4544245,9.379
113,1992,0.0,0.0,4650896,7.961
113,1993,0.0,0.0,4755134,8.14
113,1994,0.0,0.0,4854871,9.012
113,1995,0.0,0.0,4948796,9.232
113,1996,0.0,0.0,5036173,8.839
113,1997,0.0,0.0,5118008,8.891
113,1998,0.0,0.0,5196774,8.815
113,1999,0.0,0.0,5275921,8.54
113,2000,14.56,14.56,5357893,8.868
113,2001,15.14,15.14,5443249,8.902999999999997
113,2002,16.48,16.48,5531097,8.712
113,2003,17.81,17.81,5620545,8.802
113,2004,18.99,18.99,5710163,8.866
113,2005,21.36,21.31,5798615,9.828
113,2006,23.3,23.27,5886874,9.046
113,2007,24.63,24.66,5974786,8.365
113,2008,28.83,28.88,6058740,8.845
113,2009,29.15,29.18,6133987,8.66
113,2010,30.53,30.61,6197667,9.786
113,2011,24.39,24.45,6247438,7.877000000000002
113,2012,32.27,32.22,6285751,8.216000000000001
113,2013,35.7,35.64,6320350,6.6320000000000014
113,2014,35.56,35.47,6362039,11.220999999999998
113,2015,35.26,35.26,6418315,9.065
113,2016,29.92,29.54,6492160,8.238
113,2017,31.59,31.29,6580723,8.266
113,2018,32.59,32.12,6678565,7.99
113,2019,32.16,31.69,6777453,8.043
113,2020,30.56,30.09,6871287,7.3820000000000014
113,2021,0.0,0.0,6958538,0.0
114,1985,0.0,20.962,3562399,11.316
114,1986,0.0,22.416,3594064,9.988
114,1987,0.0,22.755,3627326,9.916
114,1988,0.0,26.0,3658496,9.911
114,1989,0.0,29.158,3682557,9.953
114,1990,16.38,28.405,3696035,9.677
114,1991,16.58,29.363000000000003,3697451,10.237
114,1992,13.23,18.707,3688103,5.749
114,1993,11.18,14.105,3670653,4.455
114,1994,10.83,9.998,3649142,4.33
114,1995,10.81,13.84,3626609,4.1610000000000005
114,1996,11.04,16.789,3603756,4.377
114,1997,10.83,14.860999999999999,3579911,4.245
114,1998,11.02,17.63,3555140,4.509
114,1999,10.34,13.535,3529189,3.82
114,2000,9.69,11.425,3501842,3.392
114,2001,10.33,14.737,3473623,3.635
114,2002,10.66,17.721,3444777,3.686
114,2003,11.13,19.488,3414367,3.717
114,2004,11.39,19.274,3381134,3.93
114,2005,11.25,14.784,3344259,4.221
114,2006,11.44,12.482000000000001,3303329,4.37
114,2007,11.86,14.007,3258984,4.856
114,2008,12.13,14.01,3212867,4.732
114,2009,11.44,15.357999999999999,3167270,4.118
114,2010,10.74,5.749,3123825,4.464
114,2011,10.73,4.822,3083402,4.635
114,2012,10.92,5.042,3045561,4.71
114,2013,10.93,4.761,3008938,4.438
114,2014,11.08,4.397,2971498,4.4110000000000005
114,2015,11.21,4.933,2931872,4.543
114,2016,11.68,4.266,2889555,4.62
114,2017,12.03,4.187,2845419,4.77
114,2018,12.38,3.511,2801270,4.8889999999999985
114,2019,12.48,3.972,2759631,5.045
114,2020,12.12,5.517,2722291,5.069
114,2021,12.58,4.784,2689862,0.0
115,1980,0.0,0.0,364048,30.418000000000006
115,1981,0.0,0.0,364778,26.005
115,1982,0.0,0.0,365099,24.443
115,1983,0.0,0.0,365301,22.896
115,1984,0.0,0.0,365797,24.615
115,1985,0.0,0.9390000000000001,366882,25.177
115,1986,0.0,1.02,368662,24.714
115,1987,0.0,1.036,371076,23.748
115,1988,0.0,1.334,374118,24.323
115,1989,0.0,1.38,377712,26.068
115,1990,4.55,1.3769999999999998,381780,30.969
115,1991,4.85,1.415,386356,32.206
115,1992,4.64,1.198,391397,31.195
115,1993,4.72,1.067,396812,31.135
115,1994,5.05,1.147,402435,28.682
115,1995,5.49,1.23,408145,22.423
115,1996,5.35,1.256,413999,22.226
115,1997,5.6,1.26,419979,20.368
115,1998,5.78,1.296,425828,18.026
115,1999,5.92,1.022,431263,18.847
115,2000,6.11,1.166,436106,19.972
115,2001,6.19,1.621,440197,20.917
115,2002,6.27,3.699,443727,22.499
115,2003,6.55,3.6210000000000004,447317,23.381
115,2004,6.74,4.132,451822,26.18
115,2005,6.61,4.129,457848,26.4
115,2006,7.1,4.334,465611,25.6
115,2007,7.15,4.001,474917,23.829
115,2008,7.07,3.557,485403,23.04
115,2009,6.57,3.878,496536,21.425
115,2010,7.3,4.591,507890,22.066
115,2011,7.12,3.716,519312,21.379
115,2012,6.87,3.8169999999999997,530855,20.469
115,2013,6.78,2.889,542554,19.022
115,2014,6.8,2.965,554512,17.738
115,2015,6.94,2.766,566741,16.494
115,2016,7.09,2.198,579266,15.697
115,2017,7.08,2.235,591914,15.646
115,2018,7.12,2.201,604244,15.835
115,2019,6.95,1.9080000000000001,615730,15.838
115,2020,6.69,2.234,625976,13.059
115,2021,7.0,2.306,634814,0.0
116,1980,0.0,0.0,238085,2.216
116,1981,0.0,0.0,243373,2.198
116,1982,0.0,0.0,251154,1.926
116,1983,0.0,0.0,260920,2.612
116,1984,0.0,0.0,271914,2.2230000000000003
116,1985,0.0,0.0,283490,2.585
116,1986,0.0,0.0,295597,2.962
116,1987,0.0,0.0,308181,3.151
116,1988,0.0,0.0,320774,3.004
116,1989,0.0,0.0,332783,3.094
116,1990,0.0,0.0,343816,3.005
116,1991,0.0,0.0,353623,3.088
116,1992,0.0,0.0,362308,2.983
116,1993,0.0,0.0,370195,3.187
116,1994,0.0,0.0,377805,3.365
116,1995,0.0,0.0,385517,3.193
116,1996,0.0,0.0,393376,3.577
116,1997,0.0,0.0,401353,3.706
116,1998,0.0,0.0,409620,3.802
116,1999,0.0,0.0,418388,3.626
116,2000,1.49,1.39,427772,3.812
116,2001,1.6,1.41,437928,3.849
116,2002,1.7,1.51,448813,3.38
116,2003,1.8,1.62,460157,3.3280000000000003
116,2004,1.97,1.82,471600,3.636
116,2005,2.24,1.9,482863,3.786
116,2006,2.53,1.57,493804,3.28
116,2007,3.11,1.43,504504,2.702
116,2008,3.45,1.14,515232,2.197
116,2009,3.61,1.38,526401,3.592
116,2010,3.8,1.01,538215,2.294
116,2011,3.99,0.83,550833,2.644
116,2012,4.39,0.53,564037,2.2880000000000003
116,2013,4.45,0.39,577368,2.085
116,2014,4.7,0.6,590210,2.555
116,2015,5.01,0.96,602093,3.3680000000000003
116,2016,5.3,0.99,612824,2.888
116,2017,5.42,1.47,622578,3.084
116,2018,5.57,0.66,631633,1.926
116,2019,5.81,0.83,640446,1.962
116,2020,5.41,0.56,649342,1.945
117,1980,0.0,0.0,8716549,0.185
117,1981,0.0,0.0,8971339,0.114
117,1982,0.0,0.0,9234137,0.11
117,1983,0.0,0.0,9504283,0.068
117,1984,0.0,0.0,9780869,0.08900000000000001
117,1985,0.0,0.0,10063493,0.105
117,1986,0.0,0.0,10352117,0.11
117,1987,0.0,0.0,10647753,0.12
117,1988,0.0,0.0,10952396,0.117
117,1989,0.0,0.0,11268653,0.08199999999999999
117,1990,0.0,0.0,11598647,0.08
117,1991,0.0,0.0,11942809,0.085
117,1992,0.0,0.0,12301338,0.08
117,1993,0.0,0.0,12675469,0.079
117,1994,0.0,0.0,13066544,0.096
117,1995,0.0,0.0,13475403,0.096
117,1996,0.0,0.0,13902697,0.096
117,1997,0.0,0.0,14347860,0.113
117,1998,0.0,0.0,14808791,0.116
117,1999,0.0,0.0,15282524,0.119
117,2000,0.78,0.78,15766806,0.118
117,2001,0.89,0.89,16260933,0.107
