idCountry,idPrimaryFuel,namePlant,latitude,longitude
83,6,Santa Maria,14.72,-91.523
83,6,Santa Teresa,15.3,-90.143
83,6,Secacao,15.41,-89.779
83,13,Sibo,14.98,-89.651
83,8,Stewart & Stevenson,14.26,-90.799
83,8,Tampa,14.25,-90.807
83,1,Trinidad,14.15,-90.841
83,1,Tulula,14.51,-91.586
83,17,Viento Blanco,14.36,-90.556
83,6,Vision de Aguila,15.6,-90.398
83,6,Xacbal,15.62,-91.085
83,5,Zunil,14.77,-91.505
84,6,Boke,10.9333,-14.3
84,6,Donkea,9.95,-12.995
84,6,Garafiri,10.5283,-12.6635
84,6,Grandes Chutes,9.9211,-13.0986
84,6,Kaleta,10.4627,-13.2765
84,8,Kamsar,10.6667,-14.6
84,8,Sangaredi,11.097,-13.79
84,6,Tinkisso,10.75,-11.1167
84,8,Tombo,9.5092,-13.7122
85,8,Bissau,11.8833,-15.6333
86,8,Kingston 1,6.8136,-58.1649
86,8,Kingston 11,6.8228,-58.1654
86,1,Skeldon,5.8803,-57.1497
86,8,Versailles Power Station,6.7891,-58.1893
86,8,Vreed en Hoop,6.809,-58.179
88,13,Aura Solar 2,13.2273,-87.2096
88,1,Azulosa,15.2834,-87.8882
88,6,Canaveral,14.9816,-88.0232
88,17,Cerra de Hula,13.9321,-87.2324
88,15,Cerveceria,15.5317,-88.023
88,13,Choluteca II,13.228,-87.207
88,1,Compania Azucarera Hondurena,15.4065,-88.0008
88,6,Coronado,15.1891,-85.7507
88,6,Cuyamapa,15.2517,-87.5725
88,6,Cuyamel,15.6056,-88.1572
88,13,Del Sur,13.259,-87.2299
88,8,ELCOSA,15.8557,-87.9558
88,8,EMCE,15.5998,-87.9368
88,8,ENERSA Choloma,15.5971,-87.9369
88,6,El Nispero,14.7792,-88.3486
88,13,El Pacifico,13.2338,-87.2503
88,13,Enerbasa Nacaome II,13.4829,-87.5485
88,6,Fransisco Morazan (el Cajon),15.0293,-87.7455
88,6,La Esperanza,14.2247,-88.1607
88,6,La Gloria,15.7544,-86.3632
88,1,La Grecia,13.2432,-87.3529
88,13,La Manzanilla y Las Lajas,13.387,-87.32
88,6,Los Laureles,15.5598,-87.2165
88,13,Los Prados,13.147,-87.143
88,4,Lufussa,13.4068,-87.3218
88,8,Lufussa II,13.4043,-87.3205
88,8,Lufussa III,13.4047,-87.3269
88,13,Marcovia,13.277,-87.265
88,13,Marcovia A,13.266,-87.271
88,6,Nacaome,13.6869,-87.3605
88,13,Pacific Solar,13.525,-87.548
88,13,Pacific Solar (bal),13.525,-87.548
88,13,Pacific Solar I,13.525,-87.548
88,13,Pacific Solar II,13.525,-87.548
88,13,Pavana Solar Park,13.4068,-87.3218
88,5,Platanares,14.7471,-88.9518
88,6,Rio Lindo,15.0404,-87.982
88,6,San Martin,15.0615,-85.8342
88,1,Tres Valles,14.248,-86.9936
88,13,Valle Solar Park,13.5158,-87.5564
90,4,Alpiq Csepel Erőmű,47.428,19.0525
90,2,Bakony power station,47.0956,17.5584
90,13,Bukkabrany ,47.894,20.707
90,4,Debreceni Kombináltciklusú Erőmű,47.5185,21.6329
90,13,Dunai,47.333,18.906
90,4,Dunamenti Erőmű,47.3283,18.9169
90,4,GREENERGY szabályozási központ,46.0641,18.2646
90,4,Gönyűi Erőmű,47.7384,17.8033
90,4,Kelenföldi Erőmű,47.4624,19.0563
90,4,Kispesti Erőmű,47.4568,19.1673
90,8,Lőrinci Gázturbinás Erőmű,47.7164,19.6778
90,2,Matra power station,47.7886,20.066
90,2,Oroszlány power station,47.5017,18.2701
90,13,Paks,46.59,18.85
90,7,Paksi Atomerőmű,46.5739,18.8536
90,13,Pécs,46.06,18.257
90,4,Tiszai Erőmű,47.9178,21.0784
90,13,Visonta,47.802,20.059
91,6,Andakíl,64.5386,-21.695
91,5,Bjarnarflag,65.6408,-16.8565
91,6,Blanda,65.4158,-19.8198
91,6,Búrfell,64.1052,-19.8335
91,6,Búðarháls,64.2355,-19.3707
91,6,Fljótsdalsvirkjun (Kárahnjúkar ),64.9471,-15.7931
91,5,Hellisheiði,64.0373,-21.4007
91,6,Hrauneyjafoss,64.2009,-19.2406
91,5,Krafla,65.7035,-16.7735
91,6,Lagarfoss,65.5069,-14.3656
91,6,Laxárvirkjun 3,65.8182,-17.314
91,6,Ljósafossvirkjun,64.0944,-21.0107
91,5,Nesjavellir,64.1081,-21.2567
91,5,Reykjanes,63.8251,-22.6848
91,6,Sigalda,64.1733,-19.1272
91,6,Steingrímsstöð,64.129,-21.0266
91,6,Sultartangi,64.1672,-19.6212
91,5,Svartsengi,63.8788,-22.4332
91,6,Vatnsfell,64.1966,-19.0341
91,6,Írafoss,64.0875,-21.0077
92,13,ACME Solar Tower,28.1839,73.2407
92,2,ADITYA CEMENT WORKS,24.7663,74.609
92,17,AES Saurashtra Windfarms,21.9038,69.3732
92,4,AGARTALA GT,23.8712,91.3602
92,2,AKALTARA TPP,21.9603,82.4091
92,2,AKRIMOTA LIG,23.7689,68.6447
92,6,ALIYAR,10.4547,77.0078
92,6,ALLAIN DUHANGAN,32.2258,77.207
92,6,ALMATTI DAM,16.33,75.8863
92,2,AMAR KANTAK,23.1642,81.6373
92,2,AMARAVATI TPP,21.0782,77.9009
92,6,ANANDPUR SAHIB ST-I&II,31.2717,76.4938
92,2,"ANAPARA ""C""",24.2007,82.8
92,6,ANDHRA,31.2412,77.8769
92,2,ANPARA,24.201,82.7891
92,4,ANTA GT,25.1797,76.3188
92,2,ANUPPUR,23.0666,81.7841
92,2,ANUPUR TPP,23.0655,81.7865
92,1,ARVINDNAGAR SUGAR,18.0845,76.1851
92,1,ASHOKNAGAR MILL,19.5867,74.7061
92,1,ATHANI SUGAR,16.7708,74.9191
92,4,AURAIYA GT,26.6282,79.5286
92,2,AVANTHA BHANDAR TPP,21.7438,83.2741
92,2,AWARPUR CEMENT PLANT,19.7881,79.1518
92,13,Abhijeet,26.8278,70.9197
92,13,Achampet,16.3893,78.6621
92,13,Achampet Solarpack,16.389,78.676
92,13,Achampet Suzlon,16.407,78.7
92,13,Agaram A,10.456,77.924
92,13,Agucha Mine,25.842,74.758
92,13,Aitipamula,17.208,79.326
92,13,Akkinepally,17.265,79.208
92,13,Alampur Mytrah 1,15.925,78.01
92,13,Alampur SP,15.901,78.002
92,13,Alapur,20.275,75.785
92,13,Alladurg,17.947,77.925
92,13,Allahabad Rattan,25.395,81.79
92,13,Alland,17.636,76.389
92,13,Alote,23.815,75.525
92,13,Amarpur Refex,24.77,78.445
92,13,Amarpur Samavist,24.765,78.45
92,13,Amarsar Solar Power Plant,28.3615,74.2402
92,13,Amathur,9.553,77.885
92,13,Ambosara,20.905,85.925
92,13,Amla Nankar,23.929,76.121
92,17,Anabura Wind Farm,14.5751,76.3926
92,13,Anantapur Tata,14.026,78.434
92,13,Ananthapur - Meil Solar Power Plant,14.9455,77.687
92,13,Ananthasagar,18.152,78.294
92,13,Andora,18.275,76.31
92,17,Andrha Lake Wind Farm,18.858,73.6396
92,13,Andur,17.802,76.248
92,13,Angadi Raichur A,17.074,77.557
92,17,Anikkadavu Wind Farm,10.7245,77.1893
92,13,Apollo Chennai,12.857,79.944
92,13,Arasadi,8.8881,78.0644
92,17,Arasinagundi Wind Farm,14.4791,76.3482
92,13,Arvapally Mytrah 1,17.354,79.586
92,13,Arvapally Mytrah 2,17.355,79.591
92,13,Askandra - DREPL Solar Power Plant,27.3473,71.6917
92,13,Askandra - Electromech Maritech Solar Power Plant,27.36,71.6918
92,13,Askandra - Finehope Solar Power Plant,27.3632,71.6918
92,13,Askandra - Khaya Solar Power Plant,27.3661,71.6916
92,13,Askandra - Newton Solar Power Plant,27.3537,71.6917
92,13,Askandra - Saidham Solar Power Plant,27.3504,71.6918
92,13,Askandra - Vasavi Solar Power Plant,27.3566,71.6917
92,13,Assan,29.415,76.885
92,13,Azhagapuri,11.1936,78.4584
92,2,BADARPUR,28.506,77.3066
92,1,BAGALKOT ICP,16.2804,75.225
92,6,BAGLIHAR HEP,33.1815,75.3155
92,6,BAIRA SIUL,32.8063,76.1418
92,2,BAKRESWAR,23.8285,87.4513
92,6,BALIMELA,18.1396,82.1221
92,2,BALLARPUR BILT POWER,19.8601,79.3421
92,2,BAMANIA CEMENT,24.6929,74.689
92,2,BANDAKHAR TPP,22.3421,82.4305
92,2,BANDEL,22.9956,88.4042
92,6,BANER,32.1686,76.4695
92,6,BANSAGAR (I),24.1917,81.2875
92,6,BANSAGAR (II),24.1917,81.2875
92,6,BANSAGAR (III),24.1917,81.2875
92,6,BANSAGAR (IV),24.223,81.2747
92,2,BANSWARA CEMENT,23.6026,74.2562
92,2,BARADARHA TPP,21.9114,83.1889
92,4,BARAMURA,23.807,91.565
92,2,BARAUNI,25.3999,86.0218
92,6,BARGI,22.9417,79.925
92,2,BARH STPP II,25.4865,85.7452
92,2,BARKHERA TPP,28.4723,79.8066
92,2,BARSINGAR LIGNITE,27.8453,73.2
92,4,BASIN BRIDGE GT,13.1021,80.2682
92,6,BASPA,31.4306,78.241
92,6,BASSI,31.9546,76.7986
92,17,BEL Chikhalhol Wind Farm,17.3816,74.5345
92,2,BELA NAGPUR,20.805,79.0547
92,1,BELGAUM UGAR,16.6505,74.8209
92,1,BELLAD-BAGEWADI,16.2774,74.7111
92,2,BELLARY HOTHUR,15.1831,76.7909
92,2,BELLARY JANKI,15.1777,77.1036
92,2,BELLARY TPS,15.1932,76.7195
92,6,BHADRA,13.7008,75.6373
92,2,BHADRAVATI MILL,13.8274,75.7131
92,6,BHAKRA,31.4107,76.4328
92,2,BHANDARA STEEL MILL,21.232,79.6311
92,1,BHANDARA VARAM,21.0813,79.7708
92,6,BHANDARDHARA,19.5555,73.8087
92,6,BHATGARH,18.1012,73.7252
92,6,BHATSA,19.5132,73.4173
92,2,BHAVNAGAR TPP,21.5837,72.2222
92,6,BHAWANI KATTALAI -II,11.331,77.758
92,6,BHAWANI KATTALAI -III,11.2428,77.8659
92,6,BHAWANI KATTALAI BARRAGE,11.3842,77.7145
92,2,BHIGWAN MILL,18.2416,74.7529
92,2,BHILAI TPP,21.184,81.4237
92,6,BHIRA,18.455,73.3907
92,6,BHIRA TAIL RACE,18.4426,73.3498
92,6,BHIVPURI,18.9368,73.4527
92,2,BHUSAWAL,21.0483,75.8425
92,1,BILIYAKALAN PLANT,25.2267,74.6216
92,2,BINA REFINERY,24.2508,78.1606
92,2,BINA TPP,23.3172,78.1336
92,2,BINANI CEMENT PLANT,24.8263,73.0901
92,2,BINJKOTE,22.0103,83.2058
92,6,BINWA,32.1121,76.6537
92,6,BIRSINGHPUR,23.3256,81.0333
92,2,BOKARO A ''EXP'',23.6783,86.0888
92,2,BOKARO B,23.785,85.88
92,2,BONGAIGAON TPP,26.5145,90.5287
92,17,BP Brahmanvel Wind Farm,21.2083,74.1543
92,8,BRAMHAPURAM DG,9.9975,76.3744
92,4,BSES Kerala CCGT,10.074,76.3188
92,2,BUDGE BUDGE,22.4673,88.14
92,6,BUDHIL,32.4584,76.532
92,8,BUTIBORI PLANT,20.9225,78.9535
92,2,BUTIBORI TPP -II,20.9286,78.9333
92,13,Bableshwar wind-solar,16.968,76.256
92,13,Badal,30.068,74.671
92,13,Badanpur,25.364,78.307
92,13,Bagalkot,16.46,75.25
92,13,Bahadaurgarh Jandian,30.1547,74.6909
92,13,Bahadur Khera,30.115,74.346
92,13,Bahraich,27.75,81.49
92,13,Bakhora Kalan,29.857,75.807
92,13,Balanagar,16.943,78.131
92,13,Bamani Solar Power Plant,18.0791,76.1807
92,13,Bamanwali Solar Power Plant,28.3683,73.5286
92,13,Bandapalli,13.305,79.12
92,13,Bandarupalli A,18.028,78.788
92,17,Bannari Amman Spinning Mills Wind Power Project,10.7389,77.416
92,13,Bansakra,21.665,81.735
92,13,Banwala,30.013,74.602
92,13,Bap - GIS 1-2 Solar Power Plant,27.3827,72.3188
92,13,Bap - GIS 3 Solar Power Plant,27.3893,72.3134
92,13,Bap - OPG Solar Power Plant,27.3525,72.3554
92,13,Bap - Punj Lloyd Solar Power Plant,27.3851,72.3042
92,13,Bap PL,27.483,72.388
92,13,Bapodar - Hiraco Solar Power Plant,21.5967,69.843
92,13,Bapodar - MBEDL Solar Power Plant,21.6024,69.8441
92,13,Baran,25.06,76.38
92,13,Bareta,29.876,75.669
92,13,Bari Seer AG,27.497,72.402
92,13,Bari Seer AM,27.493,72.398
92,13,Bari Seer AR,27.488,72.401
92,13,Bari Seer Medha,27.494,72.416
92,13,Bari Seer Ranji,27.5,72.422
92,13,Baroo A,27.36,71.961
92,13,Barre,29.876,75.477
92,13,Barsinga Solaire,27.4273,72.3885
92,13,Basavanahalli,14.022,77.044
92,13,Basawaipalli,16.623,77.89
92,13,Bavadi Barsingha - Giriraj Solar Power Plant,27.4387,72.3245
92,13,Bavadi Barsingha - LEPL Solar Power Plant,27.4523,72.3388
92,13,Beas,31.5462,75.3318
92,13,Beechiganipalle,13.944,77.518
92,13,Beeragondanahalli,14.175,75.725
92,13,Behbalpur,30.515,76.27
92,17,Belagau Wind Farm,26.7272,70.8304
92,17,Belagwi Wind Turbines,16.4961,74.5417
92,13,Belakavadi,12.2549,77.1167
92,17,Belgaum Gadag Wind Farm,15.4038,75.5625
92,17,Belgaum Wind farm,15.9349,74.7007
92,13,Bellagurai,15.775,76.85
92,13,Bellampally,19.02,79.42
92,13,Bellari,15.025,76.805
92,13,Bemalkheda,17.642,77.418
92,17,Bera Wind Farm,23.0544,68.8782
92,13,Betwasiya,26.789,72.938
92,13,BhSP1,27.491,71.961
92,13,BhSP1} Fortum,27.484,71.957
92,13,BhSP1} RSE1,27.492,71.948
92,13,BhSP1} RSE2,27.489,71.958
92,13,BhSP1} SD1,27.478,71.954
92,13,BhSP1} SD2,27.467,71.96
92,13,BhSP1} Yarrow,27.472,71.96
92,13,BhSP2,27.491,71.961
92,13,BhSP2} Jakson,27.492,71.904
92,13,BhSP2} Tata,27.496,71.953
92,13,BhSP2} Vikram A,27.498,71.92
92,13,BhSP2} Vikram B,27.498,71.92
92,13,BhSP3,27.491,71.961
92,13,BhSP3} Acme,27.517,71.964
92,13,BhSP3} SBG,27.507,71.974
92,13,BhSP4,27.491,71.961
92,13,BhSP4} Avaada,27.486,71.978
92,13,BhSP4} Phelan,27.467,71.975
92,13,BhSP4} SBG,27.47,71.988
92,13,BhSP} Arjun,27.5407,71.9142
92,13,BhSP} Energo,27.528,71.932
92,13,BhSP} Essel,27.519,71.931
92,13,BhSP} Roha,27.541,71.921
92,13,BhSP} Sidhi,27.541,71.916
92,13,BhSP} Star,27.526,71.935
92,13,BhSP} Sungold,27.5409,71.9114
92,13,Bhadrada,23.678,71.563
92,13,Bhadrada Solar Power Plant,23.6688,71.5782
92,13,Bhagavathikere,14.074,76.72
92,13,Bhagwanpura,24.688,75.13
92,13,Bhainsa Suzlon,19.135,77.985
92,13,Bhalki,18.082,77.13
92,13,Bhambuo Ki Dhani,26.744,72.983
92,17,Bhat Khedi Wind Farm,23.6756,75.0565
92,13,Bhatakumarada,19.43,84.895
92,13,Bhatkota Solar Power Plant,23.5594,73.286
92,13,Bhensarwas,24.525,77.62
92,13,Bhetanai-Bhejiput,19.665,84.73
92,13,Bhonigir Acme,17.595,78.82
92,13,Bibiyapur,27.587,79.731
92,13,Bid Madhopur,23.946,76.031
92,13,Bid Pipalya,23.942,76.039
92,13,Bidar C,17.7763,77.4391
92,13,Bidar D,17.774,77.463
92,13,Bidar E,17.925,77.368
92,13,Bidar Rural,17.92,77.378
92,13,Bijapur Essel 3,16.872,75.712
92,13,Bindpuri,25.906,79.917
92,13,Birami,25.337,73.221
92,13,Birmani JBGC,25.27,77.19
92,13,Birmani RGP,25.275,77.19
92,13,Birmani SRI,25.28,77.19
92,13,Bithuja,25.8038,72.2886
92,13,Bitta Solar Power Plant,23.2579,69.0255
92,13,Bodhare,20.375,75.04
92,13,Boha Solar Power Plant,29.8504,75.49
92,13,Boinpally,16.742,78.357
92,13,Bolangir,20.553,83.371
92,13,Bonada Solar Power Plant,26.5249,71.5212
92,13,Boram Palli,14.577,77.186
92,13,Boya,25.168,73.25
92,13,Byadagi,14.673,75.514
92,2,CHAKABURA TPP,22.3932,82.5532
92,6,CHAMERA II,32.4734,76.2552
92,6,CHAMERA-I,32.5966,75.9857
92,6,CHAMERA-III,32.4733,76.44
92,2,CHANDA CEMENT WORKS,19.9213,79.1133
92,2,CHANDERIA CEMENT WORKS,24.9293,74.6367
92,2,CHANDERIA SMELTER,24.9637,74.6656
92,2,CHANDRAPUR GUPTA,19.93,79.1346
92,2,CHANDRAPUR MANIKGHAR,19.7218,79.1757
92,2,CHANDRAPURA,23.7376,86.1273
92,2,CHANDRAPUR_Coal,20.0063,79.29
92,6,CHANJU-I,32.7369,76.2477
92,6,CHEMBUKADAVU-II,11.4645,76.0376
92,6,CHENANI I to III,32.9578,75.1705
92,2,CHHABRA TPS,24.6217,77.0357
92,6,CHIBRO (YAMUNA),30.5559,77.7915
92,6,CHILLA,29.976,78.2203
92,6,CHUTAK,34.4903,76.1137
92,6,CHUZACHEN,27.2093,88.6659
92,1,CORE GREEN SUGAR,16.5471,77.0825
92,13,ChSP} AES,23.908,71.212
92,13,ChSP} Alex,23.915,71.217
92,13,ChSP} Astra Solren I,23.92,71.18
92,13,ChSP} Astra Solren II,23.926,71.214
92,13,ChSP} Avtar,23.916,71.1922
92,13,ChSP} Emami,23.9021,71.2015
92,13,ChSP} GAC,23.908,71.216
92,13,ChSP} GIPCL B4a,23.904,71.184
92,13,ChSP} GIPCL B4b,23.911,71.185
92,13,ChSP} GMR,23.9027,71.1935
92,13,ChSP} GPC,23.8892,71.2049
92,13,ChSP} GSPC,23.8829,71.1915
92,13,ChSP} Kindle,23.903,71.233
92,13,ChSP} Kiran,23.901,71.215
92,13,ChSP} Lanco,23.911,71.194
92,13,ChSP} MB,23.908,71.222
92,13,ChSP} NKG,23.8994,71.1935
92,13,ChSP} NSM_P2B4 GJ-O5/001,23.883,71.195
92,13,ChSP} NSM_P2B4 GJ-O6/001,23.894,71.188
92,13,ChSP} NSM_P2B4 GJ-O7/001,23.907,71.199
92,13,ChSP} Orange B4,23.893,71.197
92,13,ChSP} Palace,23.9091,71.2107
92,13,ChSP} Renew B4,23.909,71.205
92,13,ChSP} Roha,23.9145,71.189
92,13,ChSP} SJVNL,23.897,71.225
92,13,ChSP} SJVNL1,23.897,71.22
92,13,ChSP} SJVNL2,23.897,71.225
92,13,ChSP} Sun Clean,23.895,71.222
92,13,ChSP} SunEdison,23.9,71.209
92,13,ChSP} Surana,23.8896,71.2065
92,13,ChSP} Tata,23.929,71.206
92,13,ChSP} Torrent,23.893,71.211
92,13,ChSP} Yantra,23.8929,71.205
92,13,ChSP} ZF,23.9033,71.209
92,13,Chadiyana 10,23.695,71.566
92,13,Chadiyana 5,23.6924,71.5682
92,13,Chagi,15.524,77.266
92,13,Chahitara,25.558,80.332
92,13,Challakere,14.2,76.69
92,13,Chamrajanagara,11.895,76.935
92,13,Chandapur,14.965,75.186
92,13,Chandrapur Solar Power Plant,20.0209,79.2712
92,13,Channapatanna,12.696,77.108
92,13,Charanka Solar Power Plant,23.907,71.1881
92,13,Chatgaon Telgaon,18.97,76.215
92,13,Chegunta,18.039,78.454
92,13,Chengam,12.344,78.947
92,13,Chennur,18.783,79.727
92,17,Chhadavada Wind Farm,23.2443,70.4603
92,13,Chharrah,23.385,86.385
92,13,Chikkanayakanahalli,13.42,76.605
92,13,Chikkodi,16.449,74.551
92,13,Chillkepally,17.683,77.723
92,13,Chiluah,27.608,79.684
92,13,Chilveru,16.759,78.257
92,13,Chincholli,17.402,77.381
92,13,Chingerbandh Solar Power Plant,20.6729,83.1107
92,13,Chittapura,17.235,77.055
92,13,Choharianwali,30.401,74.078
92,13,Chudiyala Omkar 1,29.868,77.736
92,13,Chudiyala Omkar 2,29.877,77.733
92,13,Chudiyala Omkar 3,29.88,77.739
92,13,Chudiyala Profigate 1,29.917,77.75
92,13,Chudiyala Profigate 2,29.918,77.755
92,13,Chudiyala Rays,29.874,77.757
92,13,Chukoda,19.505,75.055
92,13,Civil Lines,21.22,81.7
92,13,Cochin COK,10.157,76.384
92,13,Cochin COK II,10.149,76.3907
92,13,Coimbatore,11.143,76.95
92,2,D.P.L.,23.5211,87.3023
92,2,DADRI (NCTPP),28.603,77.6078
92,4,DADRI GT,28.5932,77.6101
92,7,DAE RAJASTHAN,24.8747,75.6189
92,2,DAHANU FRESNEL,26.7803,72.0091
92,2,DAMODARAM SANJEEVAIAH,14.3444,80.1264
92,2,DANAPUR BMM,15.1707,76.377
92,1,DAUND SUGAR,18.4271,74.6338
92,1,DAVANGERE MILL,14.3277,75.8808
92,6,DEHAR,31.4133,76.8686
92,2,DERANG,21.1238,84.9843
92,4,DGEN MEGA CCCP,21.6923,72.6215
92,6,DHAKRANI,30.4561,77.7368
92,6,DHALIPUR,30.4354,77.6821
92,2,DHANU,19.9545,72.7478
92,2,DHARIWAL INF TPP,20.0102,79.2033
92,6,DHAULI GANGA,29.8783,80.5727
92,4,DHOLPUR,26.7024,77.8492
92,4,DHUVARAN CCPP,22.2396,72.752
92,8,DIGHE WORKS,19.1896,73.004
92,6,DIKCHU,27.4028,88.5247
92,4,DLF,24.8271,92.9737
92,1,DNYANESHWAR MILL,19.4496,75.0382
92,8,DOLVI ISPAT,18.69,73.039
92,6,DONKARAYI,17.8994,81.8296
92,6,DOYANG,26.2325,94.2612
92,6,DUDH GANGA,16.3537,74.0095
92,1,DUGGAVATHI MILL,14.6284,75.8448
92,6,DULHASTI,33.3691,75.7985
92,2,DURG SPONGE IRON,21.1878,81.2099
92,2,DURGAPUR,23.531,87.25
92,2,DURGAPUR STEEL TPS,23.58,87.2043
92,13,Dadri ISCC,28.5915,77.6099
92,13,Dadri Solar Power Plant,28.5787,77.6314
92,13,Dahej,21.694,72.604
92,13,Dahri,22.065,72.62
92,13,Daisar,23.925,71.522
92,13,Dakor,25.89,79.425
92,13,Dammakhedi,23.982,75.327
92,13,Dammakhedi Fixed,23.98,75.336
92,13,Dammakhedi Tracker,23.982,75.327
92,4,Dandeli Mill,15.2529,74.6283
92,13,Dariba,24.954,74.132
92,13,Daudpur,24.599,84.686
92,13,Daulat Pura,30.087,74.039
92,13,Debari,24.6,73.821
92,13,Deh OWM,27.894,72.958
92,13,Deh Solar Power Plant,27.9253,72.8899
92,13,Deh Welspun,27.907,72.953
92,13,Dehriya Susner,23.985,76.023
92,13,Delhi DEL II,28.555,77.085
92,13,Dera Baba Jaimal Singh,31.545,75.33
92,13,Devadurga,16.406,77.107
92,17,Devgarh Wind Farm,23.964,74.6215
92,13,Dhabla Sondhya Solar Power Plant,23.8267,75.8988
92,13,Dhama,23.382,71.661
92,13,Dhama Azure,23.3754,71.6593
92,13,Dhama ESP,23.374,71.651
92,13,Dhamalpur,22.357,70.906
92,13,Dhanera Solar Power Plant,24.5216,72.1999
92,13,Dhank - Aravali Solar Power Plant,21.7766,70.0773
92,13,Dhank CSTPL,21.748,70.099
92,13,Dhank GGEPL,21.741,70.102
92,13,Dhursar,26.7846,72.0083
92,13,Dichpally,18.635,78.24
92,13,Digsar A,22.725,71.442
92,13,Diu,20.707,70.954
92,13,Diwakar,27.7355,71.6917
92,13,Domagunda Mytrah,18.276,78.469
92,13,Dondlapalle,16.887,78.084
92,13,Dugar Solar Power Plant,26.2776,72.651
92,13,Durg,21.523,81.275
92,13,Durg II,21.523,81.275
92,13,Durg III,21.523,81.275
92,13,Durg IV,21.523,81.275
92,13,Durjani A,27.348,71.995
92,6,ELDARI,19.7197,76.733
92,17,EMCO Sonurle Wind Farm,16.8265,73.9269
92,4,ESSAR GT IMP.,21.111,72.655
92,13,Eenadu,16.78,78.335
92,13,Eluvanampatty,10.134,77.689
92,17,Enercon Babarzar Wind Farm,22.1421,69.8442
92,17,Enercon Chitradurga Wind Farm,13.7276,76.5137
92,17,Enercon Sonoshi Wind Farm,19.6274,73.7839
92,13,Ettankulam,8.853,77.605
92,2,FARAKKA STPS,24.772,87.894
92,4,F_BAD CCGT,28.3452,77.3615
92,13,Fatepur Emco,23.396,71.639
92,13,Fatepur MySolar,23.419,71.62
92,17,Frost International Palankottai Wind Farm,9.1269,77.6458
92,4,G.I.P.C.L. GT,22.3758,73.1017
92,17,GACL Kutch Wind Farm,23.0272,69.9494
92,2,GADARWARA,22.8618,78.8648
92,4,GADEPAN WORKS,25.1521,76.182
92,6,GAJ,32.2417,76.2787
92,4,GAMA CCPP  Module - 1,29.1411,78.9632
92,4,GANDHAR GT,21.8242,73.1136
92,6,GANDHARBAL,34.2236,74.7781
92,2,GANDHI NAGAR,25.2502,72.6765
92,6,GANDHI SAGAR,24.6997,75.5529
92,6,GANGUWAL,31.268,76.492
92,4,GAUTAMI CCCP,17.0386,82.1286
92,2,GEPL,19.9324,79.104
92,17,GFL Gudhepanchgani,17.1309,73.9765
92,6,GHANVI,31.5425,77.7786
92,6,GHAT PRABHA,16.1424,74.6447
92,6,GHATGHAR PSS,19.5334,73.6509
92,2,GHTP (LEH.MOH.),30.2666,75.1661
92,2,GHUGUS LMEL,19.9306,79.12
92,6,GIRI BATA,30.5307,77.4968
92,17,GIWPP Telagi,14.6534,75.8613
92,2,GMR WARORA TPP,20.2723,78.9793
92,4,GODAVARI GT,17.0587,82.3097
92,2,GOINDWAL SAHIB TPP,31.3841,75.1464
92,2,GRACE INDUSTRIES,20.0058,79.1845
92,4,GREL CCPP (RAJAMUNDRY),16.9248,81.8111
92,13,GRT 6,9.442,78.053
92,2,GULBARGA CEMENT,17.1084,77.1325
92,6,GUMTI,23.4263,91.8223
92,17,Gadag Wind Farm,15.3418,75.5868
92,13,Gadagi,17.96,77.56
92,13,Gadarpur Punj 1,29.065,79.197
92,13,Gadarpur Punj 2,29.052,79.187
92,13,Gadarpur Punj 3,29.085,79.283
92,13,Gadarpur Sugar Mill,29.05,79.22
92,13,Gadhna,27.475,72.388
92,13,Gadna 1 Solar Power Plant,27.4269,72.3896
92,13,Gadna 2 Solar Power Plant,27.4296,72.3969
92,13,Gadwal Mytrah,16.266,77.779
92,13,Gadwal Vogt,16.152,77.763
92,13,Gajner BMD,27.953,73.052
92,13,Gajner Fonroche,27.979,73.038
92,13,Gajner LEPL 10,27.97,73.065
92,13,Gamiwala 1,29.796,75.523
92,13,Gamiwala 2,29.802,75.52
92,13,Gandhinagar Solar Power Plant,23.1534,72.669
92,13,Gangakhed,18.975,76.695
92,13,Gangapura,27.925,72.891
92,13,Gangavati,15.45,76.58
92,13,Garacharma Solar Power Plant,11.6117,92.7109
92,13,Ghaggar Branch Canal,29.894,75.772
92,13,Ghaggar Link Canal,30.503,76.34
92,13,Ghanapur Solarpack,16.624,78.044
92,13,Ghataprabha,16.23,74.77
92,13,Ghattu,16.133,77.558
92,13,Godawari,27.6003,72.2241
92,13,Godelai Solar Power Plant,26.6532,72.5377
92,13,Gollagudem,16.859,81.359
92,13,Gondri Solar Power Plant,18.3055,76.6551
92,17,Gorsar Wind Farm,21.3131,69.9187
92,13,Govindpura A,25.415,79.439
92,13,Gowribidanuru,13.615,77.54
92,13,Gowriganipalli BGC,13.7482,77.5527
92,13,Gowriganipalli MV10,13.727,77.562
92,13,Gowriganipalli MV5,13.726,77.562
92,13,Goyalkhedi,23.748,75.64
92,13,Goyalri,27.95,72.988
92,13,Grewal Solar Power Plant,30.4613,74.6188
92,13,Gulabpura Solar Power Plant,25.86,74.6567
92,13,Gundlupet,11.805,76.67
92,13,Guntipally,16.27,77.835
92,13,Gurha SM,27.859,72.841
92,13,Gurha VS,27.9,72.926
92,13,Gurukul Narsan,29.685,77.845
92,13,Guttigoli,16.135,75.27
