idRegion,year,idSource,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
3,1991,10,61.123,19.535,84.476,26.998
3,1992,10,64.63,20.66,89.122,28.489
3,1993,10,71.486,22.833,98.401,31.43
3,1994,10,75.222,23.98,103.418,32.968
3,1995,10,82.571,26.288,113.446,36.118
3,1996,10,83.184,26.523,114.28,36.438
3,1997,10,98.586,31.368,135.503,43.114
3,1998,10,110.956,35.309,152.612,48.565
3,1999,10,117.062,37.299,161.103,51.331
3,2000,10,128.176,40.838,176.429,56.211
3,2001,10,140.655,44.781,193.544,61.62
3,2002,10,160.15,50.947,220.2,70.05
3,2003,10,183.132,58.287,251.51,80.05
3,2004,10,217.883,69.246,298.813,94.967
3,2005,10,249.987,79.351,342.299,108.653
3,2006,10,282.921,89.888,386.718,122.866
3,2007,10,314.466,99.984,429.01,136.403
3,2008,10,347.218,110.36,472.727,150.251
3,2009,10,379.674,120.633,515.845,163.899
3,2010,10,430.299,136.547,583.434,185.142
3,2011,10,459.483,145.836,621.782,197.348
3,2012,10,511.166,162.139,690.427,218.999
3,2013,10,544.481,172.667,734.11,232.802
3,2014,10,578.32,183.39,778.386,246.833
3,2015,10,614.666,194.833,825.918,261.795
3,2016,10,623.155,197.578,835.954,265.049
3,2017,10,639.678,202.827,856.792,271.668
3,2018,10,657.036,208.481,878.85,278.864
3,2019,10,677.899,215.07,905.82,287.381
3,2020,10,691.561,219.372,923.505,292.947
3,2021,10,725.605,229.994,968.813,307.083
8,2000,10,0.0,170.59,0.0,0.0
8,2001,10,0.0,164.33,0.0,0.0
8,2002,10,0.0,178.2,0.0,0.0
8,2003,10,0.0,189.96,0.0,0.0
8,2004,10,0.0,205.67,0.0,0.0
8,2005,10,0.0,225.29,0.0,0.0
8,2006,10,0.0,238.45,0.0,0.0
8,2007,10,0.0,259.24,0.0,0.0
8,2008,10,0.0,274.4,0.0,0.0
8,2009,10,0.0,296.02,0.0,0.0
8,2010,10,0.0,335.89,0.0,0.0
8,2011,10,0.0,355.49,0.0,0.0
8,2012,10,0.0,381.05,0.0,0.0
8,2013,10,0.0,413.07,0.0,0.0
8,2014,10,0.0,448.07,0.0,0.0
8,2015,10,0.0,478.83,0.0,0.0
8,2016,10,0.0,489.88,0.0,0.0
8,2017,10,0.0,519.22,0.0,0.0
8,2018,10,0.0,549.28,0.0,0.0
8,2019,10,0.0,577.67,0.0,0.0
8,2020,10,0.0,609.56,0.0,0.0
8,2021,10,0.0,662.78,0.0,0.0
4,1980,10,94.151,30.189,251.062,80.502
4,1981,10,98.302,31.567,258.824,83.113
4,1982,10,97.533,31.264,253.399,81.226
4,1983,10,108.256,34.774,277.555,89.155
4,1984,10,126.395,40.658,319.815,102.877
4,1985,10,126.615,40.937,316.197,102.232
4,1986,10,139.403,45.253,343.61,111.542
4,1987,10,156.352,50.73,380.396,123.425
4,1988,10,157.184,50.961,377.492,122.388
4,1989,10,179.381,58.421,425.283,138.508
4,1990,10,210.034,68.172,491.288,159.46
4,1991,10,221.182,71.761,511.21,165.859
4,1992,10,238.176,77.146,543.628,176.083
4,1993,10,244.891,79.333,551.988,178.819
4,1994,10,245.891,79.469,547.254,176.866
4,1995,10,241.36,77.805,530.271,170.94
4,1996,10,247.303,79.784,536.192,172.985
4,1997,10,251.37,81.075,537.742,173.439
4,1998,10,253.615,81.807,535.348,172.685
4,1999,10,256.531,82.723,534.543,172.373
4,2000,10,258.294,83.221,531.334,171.192
4,2001,10,260.839,84.055,530.408,170.923
4,2002,10,276.411,89.123,555.965,179.26
4,2003,10,274.302,88.684,545.931,176.503
4,2004,10,278.124,90.095,547.732,177.432
4,2005,10,279.303,90.679,544.164,176.669
4,2006,10,278.043,90.298,535.751,173.992
4,2007,10,282.498,91.933,538.256,175.164
4,2008,10,277.079,90.335,522.031,170.195
4,2009,10,277.546,90.571,517.177,168.769
4,2010,10,286.738,93.577,528.649,172.525
4,2011,10,288.258,94.174,526.041,171.858
4,2012,10,292.941,95.678,529.332,172.887
4,2013,10,306.524,100.136,548.626,179.227
4,2014,10,311.906,101.939,553.148,180.784
4,2015,10,312.718,102.369,549.677,179.939
4,2016,10,313.533,102.69,546.402,178.96
4,2017,10,313.609,102.834,542.029,177.735
4,2018,10,308.09,101.077,528.528,173.397
4,2019,10,291.471,95.823,496.111,163.099
4,2020,10,279.005,91.943,471.242,155.292
4,2021,10,283.268,93.345,474.819,156.466
5,1980,10,7.072,2.356,304.673,101.519
5,1981,10,7.052,2.343,299.309,99.426
5,1982,10,7.498,2.484,313.275,103.796
5,1983,10,7.279,2.417,299.185,99.363
5,1984,10,7.751,2.579,313.344,104.278
5,1985,10,7.438,2.466,295.726,98.056
5,1986,10,7.657,2.543,299.431,99.444
5,1987,10,7.675,2.548,295.164,97.99
5,1988,10,8.535,2.818,322.855,106.612
5,1989,10,10.179,3.388,378.844,126.102
5,1990,10,11.1,3.712,406.616,135.993
5,1991,10,11.457,3.841,413.219,138.55
5,1992,10,11.141,3.739,395.803,132.845
5,1993,10,11.573,3.888,405.116,136.108
5,1994,10,11.254,3.771,388.331,130.129
5,1995,10,11.529,3.85,392.28,131.001
5,1996,10,11.682,3.898,392.06,130.819
5,1997,10,12.112,4.043,401.037,133.88
5,1998,10,13.12,4.389,428.644,143.394
5,1999,10,13.986,4.69,450.969,151.212
5,2000,10,13.752,4.63,437.617,147.347
5,2001,10,12.762,4.327,400.841,135.917
5,2002,10,13.699,4.634,424.697,143.662
5,2003,10,14.742,4.968,450.956,151.98
5,2004,10,18.641,6.21,562.045,187.24
5,2005,10,23.117,7.679,686.154,227.916
5,2006,10,24.006,8.004,700.474,233.551
5,2007,10,25.55,8.533,732.062,244.503
5,2008,10,25.349,8.589,712.815,241.53
5,2009,10,24.242,8.369,669.191,231.038
5,2010,10,25.796,9.05,699.595,245.445
5,2011,10,26.986,9.511,719.663,253.647
5,2012,10,29.237,10.285,767.285,269.902
5,2013,10,30.91,10.91,798.804,281.941
5,2014,10,33.529,11.91,853.632,303.207
5,2015,10,35.382,12.637,887.676,317.056
5,2016,10,35.06,12.573,867.051,310.951
5,2017,10,34.799,12.539,848.628,305.783
5,2018,10,34.544,12.487,830.967,300.37
5,2019,10,34.305,12.45,814.298,295.517
5,2020,10,34.13,12.428,799.714,291.196
5,2021,10,33.843,12.359,783.051,285.947
6,1980,10,7.679,2.406,31.927,10.002
6,1981,10,7.813,2.448,31.776,9.954
6,1982,10,9.268,2.903,36.875,11.552
6,1983,10,12.135,3.801,47.242,14.799
6,1984,10,11.635,3.645,44.337,13.889
6,1985,10,12.492,3.913,46.619,14.604
6,1986,10,13.136,4.115,48.032,15.047
6,1987,10,14.227,4.457,50.995,15.975
6,1988,10,13.748,4.307,48.328,15.139
6,1989,10,13.867,4.344,47.828,14.983
6,1990,10,17.481,5.476,59.177,18.538
6,1991,10,18.124,5.678,60.246,18.873
6,1992,10,23.62,7.399,77.131,24.162
6,1993,10,23.819,7.462,76.439,23.946
6,1994,10,25.397,7.956,80.129,25.101
6,1995,10,26.599,8.332,82.527,25.853
6,1996,10,30.218,9.466,92.232,28.893
6,1997,10,32.093,10.053,96.391,30.196
6,1998,10,30.836,9.66,91.178,28.563
6,1999,10,34.536,10.819,100.581,31.508
6,2000,10,33.192,10.398,95.267,29.844
6,2001,10,37.752,11.826,106.844,33.47
6,2002,10,42.631,13.355,119.036,37.29
6,2003,10,48.836,15.298,134.604,42.167
6,2004,10,51.488,16.129,140.155,43.905
6,2005,10,55.461,17.374,149.168,46.729
6,2006,10,58.985,18.478,156.823,49.127
6,2007,10,74.138,23.225,194.934,61.066
6,2008,10,85.441,26.765,222.247,69.622
6,2009,10,96.592,30.259,248.627,77.886
6,2010,10,128.074,40.121,326.267,102.207
6,2011,10,134.205,42.042,338.413,106.012
6,2012,10,150.631,47.187,376.031,117.797
6,2013,10,171.746,53.802,424.523,132.987
6,2014,10,189.045,59.221,462.785,144.973
6,2015,10,200.75,62.888,486.829,152.506
6,2016,10,206.978,64.838,497.345,155.8
6,2017,10,215.566,67.542,513.37,160.85
6,2018,10,226.57,71.02,534.891,167.665
6,2019,10,231.006,72.407,540.745,169.493
6,2020,10,244.669,76.698,567.993,178.052
6,2021,10,231.72,72.659,533.598,167.317
7,1980,10,153.789,49.717,34.495,11.152
7,1981,10,164.908,53.486,36.347,11.789
7,1982,10,191.233,61.709,41.416,13.364
7,1983,10,211.771,68.355,45.062,14.545
7,1984,10,236.321,76.346,49.398,15.959
7,1985,10,244.355,79.072,50.166,16.233
7,1986,10,265.205,85.915,53.463,17.32
7,1987,10,283.88,91.96,56.186,18.201
7,1988,10,292.291,94.602,56.806,18.386
7,1989,10,321.919,104.53,61.465,19.958
7,1990,10,361.125,117.197,67.785,21.998
7,1991,10,376.749,122.234,69.584,22.576
7,1992,10,404.741,131.137,73.604,23.848
7,1993,10,418.39,135.519,74.959,24.28
7,1994,10,434.574,140.644,76.737,24.835
7,1995,10,454.208,146.617,79.072,25.524
7,1996,10,466.298,150.683,80.053,25.869
7,1997,10,499.91,161.391,84.658,27.331
7,1998,10,520.495,168.189,86.97,28.103
7,1999,10,546.094,176.62,90.052,29.125
7,2000,10,571.183,184.75,92.97,30.071
7,2001,10,593.175,191.894,95.321,30.837
7,2002,10,638.661,206.542,101.342,32.774
7,2003,10,674.008,218.143,105.62,34.184
7,2004,10,728.248,235.696,112.707,36.477
7,2005,10,788.925,255.082,120.59,38.99
7,2006,10,840.531,271.76,126.895,41.028
7,2007,10,912.039,294.843,135.999,43.965
7,2008,10,975.38,315.419,143.662,46.458
7,2009,10,1047.914,338.814,152.467,49.296
7,2010,10,1180.3,380.777,169.653,54.732
7,2011,10,1247.597,402.355,177.178,57.141
7,2012,10,1352.366,435.716,189.776,61.143
7,2013,10,1463.135,470.996,202.906,65.317
7,2014,10,1584.601,510.257,217.2,69.94
7,2015,10,1711.228,551.101,231.87,74.674
7,2016,10,1737.302,559.96,232.747,75.018
7,2017,10,1850.66,596.42,245.18,79.015
7,2018,10,1995.826,643.032,261.539,84.265
7,2019,10,2095.158,674.745,271.624,87.476
7,2020,10,2185.724,703.916,280.408,90.306
7,2021,10,2373.099,762.783,301.348,96.862
0,1980,12,143.518,48.519,301.264,101.848
0,1981,12,149.116,50.411,304.315,102.879
0,1982,12,149.213,50.442,296.037,100.077
0,1983,12,134.53,45.477,259.469,87.713
0,1984,12,132.303,44.724,248.063,83.856
0,1985,12,147.081,49.719,268.089,90.624
0,1986,12,153.209,51.804,271.49,91.798
0,1987,12,147.033,49.714,253.319,85.652
0,1988,12,160.359,54.219,268.676,90.843
0,1989,12,168.263,56.893,274.262,92.734
0,1990,12,171.727,58.051,272.431,92.093
0,1991,12,181.833,61.463,280.89,94.947
0,1992,12,173.684,58.703,261.371,88.339
0,1993,12,170.512,57.622,250.066,84.506
0,1994,12,172.9,58.436,247.196,83.547
0,1995,12,179.868,60.794,250.768,84.757
0,1996,12,188.167,63.582,255.884,86.463
0,1997,12,193.129,65.246,256.228,86.564
0,1998,12,202.439,68.375,262.079,88.519
0,1999,12,214.343,72.4,270.804,91.472
0,2000,12,230.174,77.712,283.821,95.825
0,2001,12,246.117,83.635,296.204,100.656
0,2002,12,256.67,87.773,301.504,103.105
0,2003,12,249.137,85.753,285.626,98.312
0,2004,12,262.709,90.991,293.909,101.798
0,2005,12,265.86,92.657,290.191,101.137
0,2006,12,276.004,96.71,293.869,102.97
0,2007,12,281.757,99.407,292.576,103.224
0,2008,12,286.289,101.619,289.877,102.892
0,2009,12,293.453,104.809,289.674,103.459
0,2010,12,317.109,113.964,305.117,109.654
0,2011,12,325.293,117.598,305.035,110.275
0,2012,12,326.644,118.778,298.484,108.538
0,2013,12,345.716,126.467,307.838,112.61
0,2014,12,370.724,136.508,321.688,118.452
0,2015,12,377.184,139.754,318.988,118.191
0,2016,12,378.978,141.219,312.42,116.417
0,2017,12,411.379,154.199,330.632,123.932
0,2018,12,444.38,167.596,348.282,131.353
0,2019,12,475.355,179.907,363.404,137.536
0,2020,12,504.89,191.801,376.615,143.071
0,2021,12,530.74,202.376,386.418,147.345
1,1980,12,783.02,264.919,295.603,100.011
1,1981,12,839.84,284.173,310.99,105.228
1,1982,12,859.509,290.152,312.192,105.389
1,1983,12,903.676,305.0,321.926,108.653
1,1984,12,910.421,307.208,318.018,107.31
1,1985,12,1072.161,361.876,367.119,123.91
1,1986,12,1082.786,365.347,363.308,122.585
1,1987,12,1120.735,378.151,368.41,124.307
1,1988,12,1283.508,433.11,413.437,139.511
1,1989,12,1316.887,444.319,415.952,140.343
1,1990,12,1370.645,463.039,424.962,143.563
1,1991,12,1386.536,468.415,422.446,142.715
1,1992,12,1397.308,472.04,418.768,141.469
1,1993,12,1546.08,522.357,456.148,154.114
1,1994,12,1546.125,522.385,449.314,151.809
1,1995,12,1679.667,567.237,480.973,162.428
1,1996,12,1669.776,563.986,471.292,159.184
1,1997,12,1675.425,565.753,466.284,157.453
1,1998,12,1776.861,600.132,487.779,164.747
1,1999,12,1745.196,589.429,472.721,159.658
1,2000,12,1806.303,610.033,482.927,163.096
1,2001,12,1932.992,656.934,510.25,173.41
1,2002,12,1990.626,680.681,518.946,177.45
1,2003,12,2060.383,708.735,530.597,182.516
1,2004,12,2404.411,832.326,611.788,211.78
1,2005,12,2495.459,868.511,627.479,218.386
1,2006,12,2740.837,959.617,681.184,238.495
1,2007,12,2884.864,1015.571,708.785,249.517
1,2008,12,3277.0,1160.389,796.067,281.888
1,2009,12,3254.852,1158.264,781.925,278.254
1,2010,12,3785.328,1354.357,899.452,321.816
1,2011,12,3934.378,1414.818,924.851,332.58
1,2012,12,4478.707,1620.172,1041.723,376.843
1,2013,12,4935.386,1794.893,1136.09,413.171
1,2014,12,5481.636,2003.888,1249.078,456.618
1,2015,12,5869.114,2155.298,1324.165,486.269
1,2016,12,6333.513,2340.581,1415.172,522.984
1,2017,12,6928.849,2572.249,1533.657,569.351
1,2018,12,7562.706,2818.812,1658.678,618.231
1,2019,12,8295.56,3101.083,1803.315,674.123
1,2020,12,8836.628,3312.983,1904.508,714.028
1,2021,12,9691.129,3639.648,2071.442,777.961
2,1980,12,18.433,6.239,0.0,0.0
2,1981,12,20.32,6.879,0.0,0.0
2,1982,12,20.015,6.78,0.0,0.0
2,1983,12,21.334,7.222,0.0,0.0
2,1984,12,24.22,8.207,0.0,0.0
2,1985,12,26.329,8.916,0.0,0.0
2,1986,12,30.093,10.184,0.0,0.0
2,1987,12,31.305,10.594,0.0,0.0
2,1988,12,33.101,11.198,0.0,0.0
2,1989,12,36.373,12.306,0.0,0.0
2,1990,12,38.038,12.863,0.0,0.0
2,1991,12,37.443,12.662,0.0,0.0
2,1992,12,37.241,12.608,0.0,0.0
2,1993,12,40.606,13.746,0.0,0.0
2,1994,12,39.314,13.309,0.0,0.0
2,1995,12,39.05,13.213,0.0,0.0
2,1996,12,44.296,14.988,0.0,0.0
2,1997,12,43.44,14.692,0.0,0.0
2,1998,12,42.914,14.528,0.0,0.0
2,1999,12,51.733,17.509,0.0,0.0
2,2000,12,54.169,18.346,0.0,0.0
2,2001,12,49.678,16.944,0.0,0.0
2,2002,12,52.613,18.042,0.0,0.0
2,2003,12,54.677,18.868,0.0,0.0
2,2004,12,57.682,20.011,0.0,0.0
2,2005,12,61.397,21.387,0.0,0.0
2,2006,12,64.462,22.584,0.0,0.0
2,2007,12,65.189,22.96,0.0,0.0
2,2008,12,71.134,25.213,0.0,0.0
2,2009,12,69.156,24.601,0.0,0.0
2,2010,12,77.596,27.696,0.0,0.0
2,2011,12,77.066,27.661,0.0,0.0
2,2012,12,83.83,30.237,0.0,0.0
2,2013,12,84.107,30.462,0.0,0.0
2,2014,12,86.181,31.319,0.0,0.0
2,2015,12,93.274,34.052,0.0,0.0
2,2016,12,98.222,35.949,0.0,0.0
2,2017,12,108.856,40.163,0.0,0.0
2,2018,12,113.883,42.147,0.0,0.0
2,2019,12,103.631,38.276,0.0,0.0
2,2020,12,115.141,42.928,0.0,0.0
2,2021,12,125.702,47.004,0.0,0.0
3,1980,12,1917.576,647.972,2762.068,933.336
3,1981,12,1938.985,655.217,2781.093,939.78
3,1982,12,1883.926,636.675,2691.24,909.507
3,1983,12,1950.939,659.312,2776.092,938.169
3,1984,12,2027.772,685.283,2874.212,971.336
3,1985,12,1961.243,662.653,2768.991,935.57
3,1986,12,1929.012,651.681,2712.584,916.397
3,1987,12,2031.68,686.444,2845.479,961.402
3,1988,12,2111.546,713.403,2945.824,995.271
3,1989,12,1922.851,649.611,2672.971,903.03
3,1990,12,1972.274,665.905,2733.092,922.782
3,1991,12,2011.305,679.051,2779.739,938.487
3,1992,12,2067.28,697.92,2850.671,962.395
3,1993,12,2121.096,715.974,2919.708,985.545
3,1994,12,2161.584,729.55,2971.795,1003.001
3,1995,12,2180.65,735.82,2996.016,1010.951
3,1996,12,2054.941,693.336,2823.134,952.523
3,1997,12,2146.805,724.038,2950.689,995.158
3,1998,12,2244.241,756.747,3086.775,1040.845
3,1999,12,2300.262,775.617,3165.651,1067.415
3,2000,12,2415.129,814.244,3324.318,1120.77
3,2001,12,2458.509,833.76,3382.953,1147.27
3,2002,12,2288.601,780.16,3146.745,1072.692
3,2003,12,2201.205,754.144,3023.092,1035.727
3,2004,12,2410.64,830.184,3306.039,1138.544
3,2005,12,2477.476,857.265,3392.325,1173.824
3,2006,12,2494.455,867.118,3409.613,1185.244
3,2007,12,2619.642,915.219,3573.841,1248.586
3,2008,12,2745.592,963.856,3738.04,1312.26
3,2009,12,2828.938,997.653,3843.542,1355.463
3,2010,12,3035.348,1075.108,4115.57,1457.718
3,2011,12,2968.344,1055.286,4016.824,1428.035
3,2012,12,3287.95,1174.848,4440.999,1586.855
3,2013,12,3571.671,1283.392,4815.597,1730.366
3,2014,12,3641.796,1314.2,4901.653,1768.84
3,2015,12,3719.458,1347.757,4997.778,1810.961
3,2016,12,3803.752,1385.682,5102.685,1858.874
3,2017,12,3830.008,1401.617,5129.955,1877.342
3,2018,12,4070.22,1498.555,5444.318,2004.465
3,2019,12,4144.164,1530.056,5537.502,2044.486
3,2020,12,4496.056,1667.992,6004.0,2227.424
3,2021,12,4568.993,1698.798,6100.425,2268.201
8,2000,12,0.0,2157.23,0.0,0.0
8,2001,12,0.0,2113.39,0.0,0.0
8,2002,12,0.0,2159.38,0.0,0.0
8,2003,12,0.0,2187.54,0.0,0.0
8,2004,12,0.0,2389.5,0.0,0.0
8,2005,12,0.0,2472.34,0.0,0.0
8,2006,12,0.0,2616.78,0.0,0.0
8,2007,12,0.0,2701.29,0.0,0.0
8,2008,12,0.0,2942.05,0.0,0.0
8,2009,12,0.0,3035.09,0.0,0.0
8,2010,12,0.0,3310.24,0.0,0.0
8,2011,12,0.0,3492.12,0.0,0.0
8,2012,12,0.0,3756.67,0.0,0.0
8,2013,12,0.0,4036.95,0.0,0.0
8,2014,12,0.0,4315.5,0.0,0.0
8,2015,12,0.0,4506.04,0.0,0.0
8,2016,12,0.0,4807.7,0.0,0.0
8,2017,12,0.0,5119.28,0.0,0.0
8,2018,12,0.0,5480.98,0.0,0.0
8,2019,12,0.0,5848.85,0.0,0.0
8,2020,12,0.0,6274.13,0.0,0.0
8,2021,12,0.0,6633.82,0.0,0.0
4,1980,12,1723.79,581.303,4596.632,1550.094
4,1981,12,1751.205,590.548,4610.818,1554.879
4,1982,12,1864.232,628.729,4843.415,1633.486
4,1983,12,1961.532,661.518,5029.114,1696.046
4,1984,12,2015.79,679.617,5100.531,1719.629
4,1985,12,1962.593,661.831,4901.189,1652.793
4,1986,12,2005.21,676.235,4942.569,1666.826
4,1987,12,1910.289,643.88,4647.639,1566.529
4,1988,12,1813.488,611.093,4355.265,1467.598
4,1989,12,1936.484,652.642,4591.103,1547.312
4,1990,12,2034.179,685.065,4758.117,1602.425
4,1991,12,2060.379,693.744,4762.079,1603.426
4,1992,12,2006.81,675.266,4580.463,1541.267
4,1993,12,2117.859,712.737,4773.692,1606.523
4,1994,12,2056.952,691.937,4577.938,1539.97
4,1995,12,2245.538,755.582,4933.48,1660.025
4,1996,12,2432.05,818.626,5273.066,1774.91
4,1997,12,2428.168,817.228,5194.457,1748.255
4,1998,12,2273.263,764.816,4798.559,1614.425
4,1999,12,2332.399,784.744,4860.102,1635.198
4,2000,12,2241.433,753.882,4610.824,1550.801
4,2001,12,1962.915,663.428,3991.519,1349.058
4,2002,12,2160.843,734.734,4346.258,1477.824
4,2003,12,2132.929,729.562,4245.07,1452.014
4,2004,12,2135.321,734.586,4205.262,1446.679
4,2005,12,2224.028,769.842,4333.048,1499.875
4,2006,12,2274.823,792.054,4383.279,1526.182
4,2007,12,2204.359,771.607,4200.07,1470.18
4,2008,12,2333.076,821.991,4395.625,1548.67
4,2009,12,2381.691,844.012,4438.022,1572.725
4,2010,12,2388.091,850.663,4402.835,1568.337
4,2011,12,2686.227,963.427,4902.073,1758.151
4,2012,12,2641.566,952.236,4773.2,1720.65
4,2013,12,2738.947,992.631,4902.25,1776.642
4,2014,12,2789.454,1016.468,4946.941,1802.65
4,2015,12,2826.069,1035.669,4967.503,1820.441
4,2016,12,3027.314,1116.415,5275.772,1945.603
4,2017,12,3266.855,1212.539,5646.303,2095.705
4,2018,12,3312.291,1236.568,5682.222,2121.328
4,2019,12,3358.395,1259.311,5716.294,2143.463
4,2020,12,3547.368,1336.422,5991.545,2257.232
4,2021,12,3690.162,1395.337,6185.515,2338.889
5,1980,12,104.154,35.188,4487.048,1515.923
5,1981,12,106.248,35.889,4509.471,1523.227
5,1982,12,99.385,33.559,4152.339,1402.098
5,1983,12,101.533,34.293,4173.373,1409.543
5,1984,12,106.818,36.082,4318.288,1458.677
5,1985,12,106.936,36.115,4251.74,1435.908
5,1986,12,114.474,38.667,4476.423,1512.026
5,1987,12,112.773,38.09,4337.141,1464.913
5,1988,12,118.822,40.115,4494.884,1517.517
5,1989,12,119.033,40.201,4430.256,1496.216
5,1990,12,123.302,41.657,4516.79,1525.979
5,1991,12,125.459,42.395,4525.069,1529.103
5,1992,12,120.689,40.786,4287.647,1448.996
5,1993,12,129.549,43.786,4535.047,1532.775
5,1994,12,135.48,45.782,4674.945,1579.784
5,1995,12,139.256,47.045,4738.266,1600.734
5,1996,12,136.444,46.09,4579.211,1546.838
5,1997,12,128.211,43.306,4245.12,1433.879
5,1998,12,134.927,45.582,4408.318,1489.247
5,1999,12,130.266,44.013,4200.202,1419.134
5,2000,12,135.587,45.833,4314.619,1458.478
5,2001,12,125.234,42.612,3933.544,1338.421
5,2002,12,135.459,46.349,4199.635,1436.965
5,2003,12,132.914,45.716,4065.721,1398.397
5,2004,12,145.884,50.366,4398.618,1518.619
5,2005,12,139.917,48.469,4153.059,1438.676
5,2006,12,141.806,49.404,4137.779,1441.571
5,2007,12,140.319,49.122,4020.489,1407.469
5,2008,12,134.441,47.411,3780.55,1333.228
5,2009,12,144.517,51.437,3989.405,1419.923
5,2010,12,153.684,55.126,4167.927,1495.033
5,2011,12,179.045,64.632,4774.74,1723.594
5,2012,12,172.239,62.438,4520.152,1638.594
5,2013,12,186.949,68.163,4831.248,1761.51
5,2014,12,184.592,67.671,4699.541,1722.834
5,2015,12,194.39,71.683,4876.985,1798.434
5,2016,12,212.925,79.015,5265.788,1954.087
5,2017,12,202.386,75.511,4935.452,1841.438
5,2018,12,231.198,86.815,5561.54,2088.375
5,2019,12,244.58,92.221,5805.631,2189.062
5,2020,12,264.203,100.031,6190.635,2343.872
5,2021,12,298.274,113.415,6901.312,2624.127
6,1980,12,583.796,197.238,2427.273,820.064
6,1981,12,589.853,199.283,2398.88,810.466
6,1982,12,640.274,216.298,2547.376,860.557
6,1983,12,690.874,233.339,2689.625,908.405
6,1984,12,759.768,256.65,2895.337,978.046
6,1985,12,822.432,277.82,3069.327,1036.829
6,1986,12,884.35,298.744,3233.736,1092.394
6,1987,12,944.534,319.07,3385.632,1143.689
6,1988,12,979.042,330.751,3441.623,1162.69
6,1989,12,1004.221,339.264,3463.521,1170.108
6,1990,12,1046.231,353.381,3541.764,1196.286
6,1991,12,1119.535,378.155,3721.492,1257.04
6,1992,12,1147.498,387.475,3747.195,1265.311
6,1993,12,1234.846,417.009,3962.9,1338.276
6,1994,12,1312.292,443.16,4140.266,1398.166
6,1995,12,1360.71,459.505,4221.844,1425.694
6,1996,12,1412.726,477.005,4311.887,1455.904
6,1997,12,1495.422,504.925,4491.52,1516.548
6,1998,12,1527.306,515.739,4515.995,1524.956
6,1999,12,1527.088,515.573,4447.424,1501.532
6,2000,12,1610.557,543.834,4622.565,1560.894
6,2001,12,1510.289,513.066,4274.401,1452.074
6,2002,12,1577.505,539.206,4404.799,1505.602
6,2003,12,1639.345,563.727,4518.472,1553.78
6,2004,12,1682.946,582.283,4581.125,1585.025
6,2005,12,1772.621,617.064,4767.613,1659.645
6,2006,12,1843.452,645.618,4901.197,1716.508
6,2007,12,1911.947,673.173,5027.139,1769.995
6,2008,12,1922.417,680.48,5000.571,1770.057
6,2009,12,1973.463,702.319,5079.655,1807.755
6,2010,12,1996.839,713.409,5086.92,1817.401
6,2011,12,2108.105,757.571,5315.822,1910.301
6,2012,12,2080.321,750.956,5193.252,1874.665
6,2013,12,2034.91,737.427,5029.909,1822.778
6,2014,12,2010.136,731.434,4920.848,1790.563
6,2015,12,2000.871,731.339,4852.211,1773.533
6,2016,12,2076.621,763.239,4989.9,1833.981
6,2017,12,2154.165,795.985,5130.138,1895.636
6,2018,12,2213.234,821.915,5225.054,1940.396
6,2019,12,2227.373,829.763,5213.895,1942.331
6,2020,12,2250.391,840.407,5224.237,1950.989
6,2021,12,2225.141,834.473,5123.981,1921.596
7,1980,12,5304.147,1781.377,1189.732,399.567
7,1981,12,5422.865,1822.4,1195.255,401.676
7,1982,12,5551.776,1862.636,1202.364,403.396
7,1983,12,5808.928,1946.16,1236.056,414.115
7,1984,12,6030.804,2017.771,1260.617,421.774
7,1985,12,6162.349,2058.929,1265.131,422.698
7,1986,12,6278.812,2092.662,1265.745,421.86
7,1987,12,6379.483,2125.944,1262.635,420.769
7,1988,12,6585.428,2193.891,1279.862,426.377
7,1989,12,6595.417,2195.235,1259.284,419.143
7,1990,12,6857.331,2279.961,1287.152,427.959
7,1991,12,7029.141,2335.885,1298.259,431.43
7,1992,12,7055.169,2344.797,1283.011,426.411
7,1993,12,7469.684,2483.231,1338.271,444.897
7,1994,12,7542.562,2504.56,1331.868,442.256
7,1995,12,7948.83,2639.197,1383.799,459.454
7,1996,12,8057.596,2677.612,1383.306,459.685
7,1997,12,8234.665,2735.188,1394.515,463.196
7,1998,12,8328.437,2765.918,1391.601,462.158
7,1999,12,8429.604,2799.284,1390.053,461.606
7,2000,12,8618.867,2863.884,1402.863,466.144
7,2001,12,8407.386,2810.381,1351.039,451.619
7,2002,12,8613.618,2886.946,1366.795,458.096
7,2003,12,8641.674,2906.505,1354.182,455.46
7,2004,12,9301.791,3140.747,1439.583,486.075
7,2005,12,9677.103,3275.195,1479.182,500.626
7,2006,12,10133.869,3433.106,1529.915,518.298
7,2007,12,10499.214,3547.06,1565.588,528.919
7,2008,12,11297.348,3800.958,1663.972,559.838
7,2009,12,11546.408,3883.094,1679.949,564.972
7,2010,12,12445.15,4190.323,1788.834,602.306
7,2011,12,13006.562,4400.993,1847.129,625.008
7,2012,12,13825.388,4709.665,1940.096,660.9
7,2013,12,14716.762,5033.435,2040.908,698.032
7,2014,12,15433.312,5301.489,2115.427,726.669
7,2015,12,15985.455,5515.553,2166.019,747.354
7,2016,12,16878.273,5862.099,2261.189,785.348
7,2017,12,17875.031,6252.262,2368.127,828.315
7,2018,12,18993.82,6672.409,2489.008,874.373
7,2019,12,19969.209,7030.616,2588.879,911.474
